,Unnamed: 0,Unnamed: 0.1,text_id,text,task_1,task_2,task_3,label
1132,4088,4088,hasoc_hi_1325,ये भोसडीके 16 तारीख का मैच छोड़ के भाग ना जाएं।,HOF,PRFN,UNT,1
1538,748,748,hasoc_hi_5071,"झांसी की आन, बान और शान की रक्षा के लिए अपने प्राणों की आहुति देने वाली वीरांगना #महारानी_लक्ष्मीबाई जी की पुण्य स्मृति को कोटिशः नमन।  #लक्ष्मीबाई ने अपने शौर्य और सैन्य कौशल से रणभूमि में अंग्रेजों को धूल चटाई और इतिहास के पन्नो में अपना नाम स्वर्णिम अक्षरों में दर्ज कराया।",NOT,NONE,NONE,2
879,3333,3333,hasoc_hi_2265,इसके लिए तो जहन्नुम में भी जगह नही है।।।  #नीच ,HOF,OFFN,UNT,1
2744,4663,4663,hasoc_hi_5429,जिस देश में #कन्हैया_कुमार जैसा पढ़ा लिखा युवा हार जाए #आतंकवादी  जीत जाये  उस देश की जनता क्या ?,HOF,HATE,TIN,0
2961,2844,2844,hasoc_hi_2084,"जिस वक्त तबरेज पर जुल्म हो रहा था उस वक्त BJP नेता अब्बास नकवी और शहनवाज हुसैन चद्दर ओढ़ के सो रहे थे,,,,",HOF,HATE,TIN,0
3820,4188,4188,hasoc_hi_1060,नपुंसक भड़वे साले रंडी की औलादें है ये सब...,HOF,PRFN,TIN,1
2442,2837,2837,hasoc_hi_6004,सच्चाई = जय श्री राम मोब लिंच  लाचारी = मुख्तार अब्बास    सड़क छाप भीखारी  =  दलाल मीडिया   जुदाई = जेटली सुष्मा    माॅर्निंग वाॅक = अमित शाह  बलंद आवाज = लोया गौरी लंकेश    धृणा = मुसलमान दलित   दुखियारी = जनता    New india,HOF,HATE,UNT,0
960,4381,4381,hasoc_hi_4102,@KGF_Singh @_Its_niks @pandeyji_01 @golgappa__     जवाब तो अब   गान्ड फ़ट गयी क्या     अब बुलाओ दीदी को,HOF,PRFN,TIN,1
224,1909,1909,hasoc_hi_6814,"कौन कहता है वो सबका साथ सबका विकास करेगा? कौन कहता है कि उसने ग़रीबी देखी है? कौन कहता है वो जनता सेवक है?    एक्टर-खिलाड़ी के बुखार-चोट पे ट्वीट, लेकिन सैकड़ो बच्चे मर रहे है उसे कोई खबर ही नही?    वोट के लिए रोता है और बच्चो की मौत पे डिनर करता है कभी देखा है बेशर्म प्रधानमंत्री?",HOF,HATE,TIN,0
1124,3318,3318,hasoc_hi_5724,मुर्ख तो है वो परिवार देखो न अब वो बांग्लादेश को आज़ादी दिलाया कांग्रेस ने लेकिन वो बांग्लादेश की रंडी मोदी को मिठाई भेजती है वो बांग्लादेश ने भी अच्चुत बना दिया कांग्रेस को इसलिए बोलता मिया बन जा फिर देख कौन अच्चुत बनता कांग्रेस तेरे को @INCIndia,NOT,NONE,NONE,2
1884,2457,2457,hasoc_hi_2025,मणिशंकर #नीच बोले तो कांग्रेस का बयान। प्रज्ञा ठाकुर गोडसे को देशभक्त बोले तो वह प्रज्ञा का निजी बयान।  वाह रे भाजपा तेरा दोगलापन,HOF,HATE,TIN,0
3413,3456,3456,hasoc_hi_2953,भडवे को भडवा  कह रहे हैं तो ग़लत क्या कर रहे ,HOF,PRFN,TIN,1
3922,484,484,hasoc_hi_7219,A muslim forcing other muslim to chant Jai Shree Ram!!!  #ModiHaiTohMumkinHai  #Tabrez,NOT,NONE,NONE,2
2841,4483,4483,hasoc_hi_7508,चल बे सुअर तेरे जैसे कुत्तो के मुँह से देशभक्ति की बात अच्छी नही लगती।,HOF,PRFN,UNT,1
3994,603,603,hasoc_hi_6170,न्यूजीलैंड मस्जिद मैं शहीद हुए सभी लोगों को अल्लाह जन्नत नसीब करें और घर वालो को सबरे जमील अता करें आमीन,NOT,NONE,NONE,2
1242,56,56,hasoc_hi_630,"जल के बिना मछली जिंदा रह सकती है मगर बीजेपी टीवी पर धार्मिक विवादों पर बहस दिखाये बिना जिंदा नही रह सकती,,,  @ziddy_zoya @BebakAawaj @VoiceofmyBharat @Anjupra7743 @ppbajpai",HOF,HATE,TIN,0
2868,3062,3062,hasoc_hi_2411,"#ZairaWaseem ने जिस ईमान की दुहाई देकर फिल्मों को खुदा हाफिज कहा है, क्या नुसरत जहां, जोया अख्तर और कौसर मुनीर का ईमान उनसे कम है?",HOF,HATE,TIN,0
3669,2263,2263,hasoc_hi_675,"मुसलसल दुश्मने जां की निगहबानी में रहना है,  जहां घड़ियाल रहते हैं उसी पानी में रहना है..  अभी है सब्र मुझमे जितना जी चाहे आज़मा ले,  फिर इसके बाद तुझे ही परेशानी में रहना है..",HOF,OFFN,TIN,1
2032,3538,3538,hasoc_hi_7676,"Ik aur din dal  gaya,  Ik  aur Shaam nikal gai,    Ise zindagi ki kitaab se  Ik aur pannaa nikal gaya..!!",NOT,NONE,NONE,2
4164,4543,4543,hasoc_hi_4923,"जिहाद, आतंकवाद, पत्थरबाज, भारत विरोधी नारे, पाकिस्तान समर्थक।",HOF,OFFN,UNT,1
1557,3065,3065,hasoc_hi_3609,बंगाल में BJP सरकार नही है इस लिए सभी मीडिया वाले भाजपा के कार्यकर्ता बनकर काम कर रहे है।    1 बच्चे की जान जाने पर बंगाल सरकार से सवाल करते है अच्छा करते है। पर ये दोगले पत्तलकार BJP शासित राज्यों में कहा चले जाते है?    UP में सिर्फ लाख रुपये की वजह से 1000 बच्चों की जान गई थी।,HOF,HATE,TIN,0
3675,3928,3928,hasoc_hi_1696,"हिटलर सच में हिटलर निकला .....  #कमीने ने मरते दम तक ये नहीं बताया....  कि गुजरात में उसका एक पोता भी है,",HOF,OFFN,UNT,1
1645,1143,1143,hasoc_hi_3336,जायरा बसीम ने इस्लाम का हवाला देकर    बाकी सभी मुस्लिम कलाकारों को                  हरामी एवं हराम का खाने बाला सिद्ध कर दिया    #जायरा_वसीम,HOF,HATE,TIN,0
3462,3149,3149,hasoc_hi_7137,"धन्यवाद श्रीमान नरेन्द्र मोदीजी। आमिर खान जैसे जेहादी मानसिकता वाले लोगोंं को प्रोत्साहित कर आप क्या साबित करना चाहते हैं? इस हरामी ने कहा था कि मोदी सरकार आने के बाद उसके परिवार को डर लगता है और वो भारत छोड़ना चाहते हैं। वोटों के लिए माँ भारती का अपमान आप भूल सकते हैं, हम नहीं।",HOF,HATE,TIN,0
3256,3351,3351,hasoc_hi_4594,दोगले कोंग्रेसी जिनकी औकात ही धर्म के नाम पर गू खाने की हैं सूअर कोंग्रेसी इतनी सफाई से मुस्लिम जिहादियों को अराजक तत्व बोल कर बात को गोलमोल कर रहे सभी ध्यान दे इस सूअर का गू खाने वाली पार्टी को पहचान ले इनकी चालाकी सब देख लो,HOF,HATE,TIN,0
3826,3371,3371,hasoc_hi_5031,प.बंगाल में CM ममता बनर्जी की मज़किया तस्वीर पोस्ट करने के लिए गिरफ्तार हुई BJP कार्यकर्ता प्रियंका शर्मा के भाई ने अवमानना याचिका दाखिल की। कहा- SC से तुरंत रिहाई का आदेश मिलने के बावजूद 2 दिन बाद रिहा किया गया था। SC ने राज्य सरकार को नोटिस जारी कर 4 हफ्ते में जवाब देने को कहा,HOF,HATE,TIN,0
1537,652,652,hasoc_hi_3729,क्या मोदी जी के पास हर मुद्दे को राजनीति तड़का देने मे महारथ हांसिल है?    मैं कांग्रेस नही मै विपक्ष नही जो ख़ामोश हो जाऊंगा मैं एक पत्रकार हूं और मैं हमेशा सरकार से सवाल करता रहूंगा।    देखिए सर @abhisar_sharma  का शानदार एपिसोड     देखे और RT अवश्य करे,NOT,NONE,NONE,2
438,3063,3063,hasoc_hi_2805,इधर केजरीवाल ने 5  दिन में ही अमर शहीद   'तबरेज'  के परिजनों  को सरकारी नौकरी और 7 लाख रु दे दिए जबकि तथाकथित राष्ट्रवादी सरकार  .  बलिदानी 'हनुमंत थापा' की वीरांगना को पिछले दो साल से  एक चपरासी की नौकरी नहीं दे सकी  हे  .  जिसके लिए वो बार बार दप्तरो के चक्कर काट रही हे !  #शर्मनाक,HOF,HATE,TIN,0
1764,4598,4598,hasoc_hi_4601,"हमारी बहिन @RubikaLiyaquat को सिर्फ़ राहुल गांधी मोबाइल चलाते दिखे तो वो संसद का कानून बताने लगी।    लेक़िन कुर्सी तोड़ना, सिटी बजाना संसद में सो जाना ये सब उन्हें कभी नही दिखा क्योंकि ये उनके मालिकों द्वारा किया गया था।    दीदी थोड़ा छुप के दलाली करो इतनी भी दल्ली गिरी ठीक नही।",HOF,HATE,TIN,0
2728,2046,2046,hasoc_hi_3584,मीट की दुकान पर आधारकार्ड  दिखाना अनिवार्य किया जाये  ताकि पता तो चले की कुरैशी जी ले रहे हैं या मिश्रा जी   धर्म के ठीकेदार?,NOT,NONE,NONE,2
2984,686,686,hasoc_hi_6391,"ये रहें #PlayAndWinOnZee के 19 जून के विजेता, आप भी खेलें और जीतें PAYTM कैश ईनाम, क्लिक करें - https://playandwingame.india.com/?src=Zeenews_home …",NOT,NONE,NONE,2
1575,4172,4172,hasoc_hi_4744,यह मोदी नाम कुछ पिता है क्या है ।भड़वा पत्रकार,HOF,PRFN,TIN,1
3330,4159,4159,hasoc_hi_6969,"योगी आदित्यनाथ जी पहले आप अपने IT Cell के गिरेबान में झांकिए? क्या वो दूसरे गालियां और मीम बनाकर गुनाह नही करते??    प्रशांत कनौजिया ने तो सिर्फ़ एक वीडियो शेयर किया था, इतने में आपने अपने सत्ता की तानाशाही दिखा दी??    जल्द से जल्द प्रशांत को रिहा करें तानशाही बन्द करे।",HOF,OFFN,UNT,1
1750,1698,1698,hasoc_hi_6036,Akhilesh ji ap apne thought se lachaar hain..yogi is best cm so far.... Apna dukaan kaise lagayenge fir ye sochiye,NOT,NONE,NONE,2
3116,892,892,hasoc_hi_5052,इस मामले में जांच अधिकारी ने बताया कि चंदावली का रहने वाला सुरेंद्र ढाबा संचालक है,NOT,NONE,NONE,2
3650,2116,2116,hasoc_hi_7747,चोर के समर्थन में उतरने वाली और ISIS झंडे लहराने वाली कौम हरामी और जिहादी ही है | कोई शक?,HOF,HATE,TIN,0
1988,2063,2063,hasoc_hi_5524,"क्यों बे प्रेस्या  वैसे तो तू बिना बात ही भगवा आतंक का रंडी रोना करता है, और अब मुसलमान लिखने में *%#% फट रही है। और मंदिर है वो धार्मिक स्थल समझा गंवार।",HOF,PRFN,TIN,1
589,1502,1502,hasoc_hi_7465,"कांग्रेस में इस्तीफों की होड़: सांसद बाजवा ने सभी मुख्यमंत्री, प्रदेश अध्यक्षों, सीडब्ल्यूसी सदस्यों का इस्तीफा मांगा    https://abpnews.abplive.in/india-news/mp-bajwa-asked-for-resignation-of-all-cm-state-presidents-and-cwc-members-of-congress-1157061 …    (रिपोर्ट @jainendrakumar )",NOT,NONE,NONE,2
2836,2270,2270,hasoc_hi_1618,"Akali Dal in BJP alliance is husband & wife combination, Parivarwad has been successful in BJP, In campaign Modi never talked about Sabka vishwas, in India first time it was published by Hindu paper sabka vishwas & @narendramodi has picked that up: #AIMIM Chief @asadowaisi",NOT,NONE,NONE,2
495,4113,4113,hasoc_hi_4782,तीन लाख मस्जिद में दो लाख मस्जिदों को स्कूल कालेज अस्पताल में तब्दील कर दो मुसलमान भाईयों का भला हो जाएंगा बच्चे स्कूल कालेज में पढ लिखकर अच्छे नागरिक बनेंगे अस्पताल बन गया तो बुजुर्ग लोगों को इलाज की अच्छी सुविधा मिल जाएंगी सरकार अच्छे कदम उठाओ मुसलमान भाई लोगों के लिए भला हो जा,HOF,HATE,TIN,0
385,2765,2765,hasoc_hi_6144,वाह दोगले हरामी पत्रकार मुस्लिम लिखने के बजाय जिन लोगोने लिख दिया इसी को कहते है गुह खाना कितना हरामी है सुवर आ थू,HOF,OFFN,TIN,1
1386,1227,1227,hasoc_hi_1467,3 लाख 50 हजार मतों की भारी लीड से #कन्हैया_कुमार ने #बेगूसराय सीट हारी।    'ले के रहेंगे आज़ादी',NOT,NONE,NONE,2
3314,3944,3944,hasoc_hi_1151,@AcharyaPramodk  आत्मीक रूप से जालीदार टोपी वाले कटवे उनका धर्म भी है जात भी है पंथ है सम्प्रदाय है उनका नाम भी है रंग भी है रूप भी है बस अपनी आँखों को खोल और पहचान दिख जाएंगे ये हरामी पना बंद करो अच्छे बनने ढोंग बंद करो । ,HOF,PRFN,TIN,1
2906,3501,3501,hasoc_hi_691,"अबे सिसोदिया, आंख मे सुग्गर का लुंड घुसा है, तेरे को किस एंगल से ये गंभीर का डुबलीकेट दिख रहा है ",HOF,PRFN,UNT,1
3729,3708,3708,hasoc_hi_3083,"1857 की “क्रांति” का बिगुल बजाने वाली, झाँसी की रानी लक्ष्मीबाई का आज “बलिदान” दिवस है, लेकिन गोदी “मीडिया” में कहीं एक पट्टी तक नहीं,अगर प्रियंका चोपड़ा की “मैरिज” Anniversary होती,तो पूरा दिन “तमाशा” होता.",NOT,NONE,NONE,2
3126,1596,1596,hasoc_hi_4941,"बीजेपी के कार्यकारी अध्यक्ष जेपी नड्डा ने बुलाई बैठक, इन मुद्दों पर होगी चर्चा  (@Himanshu_Aajtak)",NOT,NONE,NONE,2
1337,3309,3309,hasoc_hi_5797,पंडे पुजारी ने तो नहीं कहा की काला कपड़ा मुंह पर बांधो तो क्यों बांधती है उतरवा दे    साले भड़वा पणा कम कर वर्ना इस्लाम वाले ही तुझे जूते मारेंगे,HOF,HATE,TIN,0
2137,1124,1124,hasoc_hi_712,"अहमदाबाद एअरपोर्ट पर हाथ हिलाकर समर्थको का अभिवादन स्वीकार किया तो दलाल मीडिया के पेट मे दर्द होने लगा। कह रहे हैं कि बाहुबली को माला पहनाई जा रही है, अरे 5मर्तबा विधायक और फिर सांसद रहे हैं, जनता का प्रतिनिधित्व किया है तो ये सब आम बात है।    दिन रात चिल्लाते रहो, कोई फ़र्क़ नहीं।",HOF,HATE,TIN,0
1701,3155,3155,hasoc_hi_3658,कट रही बिजली तो कटने दो हम अकेले परेशान थोड़ी है ।  कटेगी बिजली तो होगा अंधकार कितने घर मे यहां पर सिर्फ हमारा मकान थोड़े है। तुम्हारे राज्य में जो है बिजली तो वही सदाकत है । हमारे राज्य में तुम्हारी सरकार थोड़े है ।,HOF,HATE,TIN,0
1063,783,783,hasoc_hi_5595,सूअर की पैदाइश अरन्दी की औलाद केजरीवाल का मुत पिने वाले हिज्डे आपियो से अपनी गान्द मर्वाने वाले मादरसोद तू अपनी अम्मी को सौप दे आप के गुंडो को और उन्ही से राशन कार्ड बनवा और भोक,HOF,PRFN,TIN,1
3860,2870,2870,hasoc_hi_5184,'मजहब नहीं सिखाता आपस में बैर रखना' ...       यह लाइन सिर्फ हिंदुओं को  मूर्ख बनाने के लिए लिखी गई थी..      #जागो_हिंदुस्थान .....,HOF,HATE,TIN,0
3785,4517,4517,hasoc_hi_2704,"अभिनेत्री जायरा ने 'इस्लाम में अभिनय हराम' बता फिल्में छोड़ीं।  तो क्या मीना,   मधुबाला    सायरा,   शबाना,   सलमान,   शाहरुख ,  अमीर,  आदि हरामी हैं ?    जस्ट पूछ रही हु ",HOF,HATE,TIN,0
1968,1880,1880,hasoc_hi_7275,ये मेरा बेटा 7th में है  अभी स्कूल में किसी एक लोकप्रिय नेता की बायोग्राफी पर प्रोजेक्ट था    वो 4th में आया तब से ऐसे प्रोजेक्ट आते है    4th में सरदार पटेल  5th भगतसिंह  6th रानी झांसी  और 7th में सुभाष जी    में आपको भरोसा दिलाता हूं 12th तक के सारे प्रोजेक्ट तक नेहरू यकीनन नही आएगा,NOT,NONE,NONE,2
4036,1875,1875,hasoc_hi_3379,"मुझे यह समझ में नहीं आता है कि जिन देशों में 'गंगा नदी' नहीं है, वहाँ के लोग पाप कैसे धोते होंगे?  @Anu_yadav88",NOT,NONE,NONE,2
2633,1310,1310,hasoc_hi_7613,हरे राम हरे राम राम राम हरे हरे  हरे कृष्ण हरे कृष्ण कृष्ण कृष्ण हरे हरे।   १,NOT,NONE,NONE,2
1756,4530,4530,hasoc_hi_919,दुष्कर्म के इस मामले को लेकर स्थिति तनावपूर्ण बनी हुई है  (@sharatjpr),HOF,PRFN,UNT,1
724,4635,4635,hasoc_hi_3987,"हवस की हद तो ऐसी हो गई है,,    कि    भेनचोद,, खजूर की गुठली में भी चूत नज़र आती है।",HOF,PRFN,TIN,1
1439,3111,3111,hasoc_hi_4495,"मनिशंकर अय्यर के #नीच बयान के बाद गुरु पित्रोदा का #हुआ_हुआ बयान तो वह भूली हुई फिक्सड डिपाजिट है जो अब जाकर मैच्योर हुई है,   #भाजपा ने हाथ की हाथ कैश करली",HOF,HATE,TIN,0
1657,2297,2297,hasoc_hi_4203,"एक उंगली के चोट पे ट्वीट हो जाता है, थोड़ी सी बीमारी पे ट्वीट कर दिया जाता है?जन्मदिन पे ट्वीट कर दिया जाता है।    लेक़िन देश मे बच्चियों के साथ बलात्कार हो जाता है, दलित-मुस्लिम लीचिंग पे उसके मुंह से कुछ नही निकलता है।    और बेशर्म लोग उसे दुनिया तीसरा ताक़तवर इंसान कहते है।",HOF,OFFN,TIN,1
1875,2268,2268,hasoc_hi_5562,इस #कमीने का क्या किया योगीजी ? ,HOF,OFFN,TIN,1
3490,2209,2209,hasoc_hi_7394,कौन है यह हरामी देशद्रोही मुल्ला इसकी इतनी हिम्मत कैसे पड़ गयी,HOF,HATE,TIN,0
3915,2133,2133,hasoc_hi_7241,मुसलमानो को मुजाहिद चाहिये पर पड़ोस के घरों में अपने घर में नहीं   मुसलमानो सोच बदलो हालात बदलेंगे अपने घरो में मुजाहिद को पैदा करो या खुद मुजाहिद बनो.....    Follow कर सकते है आप @mirza__786,HOF,HATE,TIN,0
1851,1620,1620,hasoc_hi_4811,अगर #Manchester में 300 पार है तो  #Muzaffarpur में भी 100 पार है...  जश्न और मातम के बीच खड़े हम भारतीय...,NOT,NONE,NONE,2
3217,3029,3029,hasoc_hi_7104,#हाफ़िज़_सईद को #पाकिस्तान की जनता ने नकार दिया #प्रज्ञा_ठाकुर को #भारत की जनता ने जिता दिया  #कट्टरवादी कहां के लोग हैं खुद समझ लीजिए,HOF,HATE,TIN,0
3369,1401,1401,hasoc_hi_1863,"पैदल यात्राओं में जा कर फोगट का भंडारा खाने से भला नहीं होने वाला है, मेहनत करके घर का भंडारा खाने से भला होगा।  @Anjupra7743",NOT,NONE,NONE,2
930,1149,1149,hasoc_hi_1441,"5-6 जिहादी मिलकर 1 हिन्दू को मार दिए   हिन्दू लड़के की गलती सिर्फ इतनी थी कि वो नशे की हालत में किसी और घर मे घुस गया और लड़की के पुकारने पर डर के भाग गया।  मामला हिन्दू लड़के की मौत का है इसलिए न्यूज़ में नही आई, लड़का मुस्लिम होता तो होड़ मच जाती न्यूज़ चैनलस पर TRP के लिए।",HOF,HATE,UNT,0
723,1427,1427,hasoc_hi_741,सारे चौकीदार ट्विटर पर हैं तभी तो नीरव मोदी लंदन में और मेहुल चौकसी एंटीगुआ में है।  #ChaukidarChorHai   #ChorHiChowkidar   #ChorNahinPhirse,HOF,HATE,TIN,0
4048,3177,3177,hasoc_hi_15,"सौरभ जी #Media420 की नमक हरामी की हद तब पार हुई ,जब पाकिस्तान में नाबालिग हिंदू बच्ची का मुस्लिम ने अपहरण करके उसे इस्लाम धर्म अपनाने के लिए मजबूर किया  , इस बारे मे ना तो मीडिया ने मुंह खोला और ना ही सरकार द्वारा कोई ठोस कदम उठाया गया",HOF,HATE,TIN,0
3442,4482,4482,hasoc_hi_1271,"Even by Russian standards, that's just fucking nuts.",HOF,PRFN,UNT,1
3967,2878,2878,hasoc_hi_4645,दोस्तो वो जो कचहरी में बार काउंसिल की अध्यक्ष दरवेश की हत्या हुई है वो यादव था क्या???    तो फिर छोड़ो ना यादव हिन्दू में थोड़ी न आते है जो मीडिया इसको दिखाएगी और न ही ये केस बंगाल का है?    फिर जनता-सरकार और गोदी मीडिया सब आराम से मुंह मे टेप मार के बैठो रहो।,HOF,OFFN,TIN,1
1284,3804,3804,hasoc_hi_3663,रंडी बाजार में भड़वागिरी करने वाली पुलिस हलाला की पैदाइशों को कैसे रोक सकती है। अभी तो ये हरामजादे पुलिस वालों के घरों की इज्जतों को खुलेआम तार-तार करेंगें और पुलिस वाले सिर झुकाए वर्दी का जनाजा उठते देखेंगे।रिश्वतखोरी ख़ून में बदबू के सिवाय कुछ नहीं मिलेगा। ,HOF,OFFN,TIN,1
3046,556,556,hasoc_hi_4860,"लिंचिंग के लिए लालायित श्री #तरबेज ने उसी समय तय कर लिया था कि खानदान की परम्परा को न केवल आये बढायेंगे बल्कि पिता का खोया सम्मान #लिंचिंग के रूप मे अर्जित करके दम लेगें ।     बचपन से ही वो अपने उद्देश्य की प्राप्ति मे जी जान से जुट गये,छोटी मोटी चोरियो मे उन्हे सफलतायें भी मिली।",NOT,NONE,NONE,2
207,2266,2266,hasoc_hi_7722,रंडी का मुजरा देखना बंद कर दिया है हमने @anjanaomkashyap,HOF,PRFN,TIN,1
4075,577,577,hasoc_hi_3791,"प्रिय देशभक्त साथियों,    बाबा साहब अंबेडकर, सरदार पटेल और श्यामा प्रसाद जी का #सम_विधान का सपना साकार करने के लिए शनिवार 6 जुलाई शाम 5 बजे इंडिया गेट से #एक_देश_एक_विधान अभियान शुरू किया जाएगा।    आप आइयेगा जरूर    @KapilMishra_IND @AdvAshwaniDubey @ippatel",NOT,NONE,NONE,2
4070,4137,4137,hasoc_hi_861,साले तू भड़वा गीरी ही कर सकता है।  और तेरे बस का कुछ नही। गुफा की पैदावार ,HOF,PRFN,TIN,1
3483,4407,4407,hasoc_hi_1178,इतनी कट्टरपंथी के बावजूद अकेला शेर बिना किसी हिचकिचाहट अल्लाह के नाम के साथ शपथ लेता है  वाकई में बंदा काबिले तारीफ है  @asadowaisi @ShaukatAli_77 @syedKashaf95 @akbarowaisii,NOT,NONE,NONE,2
3417,3297,3297,hasoc_hi_6961,भाजपा के लिए पनौती साबित होगी #प्रज्ञा_ठाकुर।धार्मिक उन्माद का दांव उलटा सकता मोदी के लिए #Exitpoll2019 #LokSabhaElections2019,NOT,NONE,NONE,2
2719,1993,1993,hasoc_hi_1816,"बूम बूम बुमराह, कर दिया मोसदिक कि गाँड को गुमराह ",HOF,PRFN,UNT,1
823,1116,1116,hasoc_hi_297,"पिछले 24 घंटों के दौरान #Delhi और इसके आसपास के इलाकों नोएड, गुरुग्राम, फरीदाबाद और गाजियाबाद में सूखा और अत्यंत गर्म #Weather बना हुआ है। यहां #HeatWave जैसे हालात हैं। दिल्ली वालों को रविवार को प्रचंड गर्मी का सामना करना पड़ा।",NOT,NONE,NONE,2
1974,3979,3979,hasoc_hi_3646,"नो भड़वा गिरी, होम मिनिस्टर के नाम से बोल पत्तलकार।।",HOF,PRFN,TIN,1
220,4536,4536,hasoc_hi_3260, Tujhe logo ko ungli karne me bahut maja aata he isliye padai pe dhyan nahi de pa rahi he,HOF,HATE,UNT,0
875,1675,1675,hasoc_hi_6268,अमरनाथ यात्रा के दूसरे दिन 8000 श्रद्धालु अमरनाथ गुफा की ओर बढ़े। अधिक जानकारी दे रहे हैं @Ashraf_Wani ।   #ReporterDiary  अन्य वीडियो: http://bit.ly/IndiaTodaySocial …,NOT,NONE,NONE,2
2002,1952,1952,hasoc_hi_4909,भोसडीके अपनी आसमानी किताब से कह की एक ही मुसलमान पैदा करके दिखा दे ,HOF,PRFN,TIN,1
4102,2081,2081,hasoc_hi_7767,गुजरात में पुलिस हिरासत में 180 मौतें हुई लेकिन सज़ा सिर्फ़ संजीव भट्ट को न्याय में ये दोहरा माप दंड क्यों? क्या हर मामले में हल्ला मचाने वाला मीडिया इस मुद्दे पर कोई चर्चा करेगा?,HOF,HATE,TIN,0
1110,4443,4443,hasoc_hi_5663,शादीशुदा दीदी को चोदा मेरे मोठे लुंड से ,HOF,PRFN,TIN,1
2165,22,22,hasoc_hi_5898,"You cry in front of ur god  Of being deceived by the world    Some fine day u die  Reach hell    God tells you  You fucker or भोसडीके,  no one deceived you more than urself. ",HOF,PRFN,UNT,1
4073,434,434,hasoc_hi_5272,कमेंट सेक्शन में बताएं अपनी इच्छा!  #YourSpace #Budget2019 #Modinomics19,NOT,NONE,NONE,2
772,367,367,hasoc_hi_3108,"राजस्थान के सीएम अशोक गहलोत का पीएम मोदी पर हमला, कहा-धर्म के नाम पर लोगों को गुमराह किया गया  #Modi #ModiGovt",NOT,NONE,NONE,2
3551,1002,1002,hasoc_hi_4682,"1975 में आज ही के दिन मात्र अपने राजनीतिक हितों के लिए देश के लोकतंत्र की हत्या की गयी। देशवासियों से उनके मूलभूत अधिकार छीन लिए गए, अखबारों पर ताले लगा दिए गए। लाखों राष्ट्रभक्तों ने लोकतंत्र को पुनर्स्थापित करने के लिए अनेकों यातनाएं सहीं।    मैं उन सभी सेनानियों को नमन करता हूं।",NOT,NONE,NONE,2
3876,3448,3448,hasoc_hi_2278,फिर भी ये आतंकी नही हैं।  क्यों कि ये नफरत के पुजारी तो सेक्युलर कहलाते है।  अगर इसी में कोई सनक जाए एक आध ब्लास्ट ही कर दे फिर रंडी रोना आतंकवाद के नाम का होगा  सारे एक साथ श्री राम के पास   लेकिन हरामी अपनी करतूत नही देखते ,HOF,HATE,TIN,0
2024,1871,1871,hasoc_hi_2484,भाई अगर 1-2 पत्रकारों के साथ लीचिंग हो तो मैं भी भाजपा के साथ रहूँगा।    का समझे??,NOT,NONE,NONE,2
1908,3681,3681,hasoc_hi_7442,संसद मे श्रीराम की लत लगाकर राष्ट्रवाद का ढोंग रचने वालो  130 बच्चों की मौत का जिक्र अल्लाह हू अकबर वाले ने ही किया बाकी हंस रहे थे,NOT,NONE,NONE,2
3234,1182,1182,hasoc_hi_6061,"यूपी के कानपुर में 'जय श्री राम' नहीं बोलने पर बाइक सवारों ने टोपी पहने किशोर को पीटा, मामला दर्ज",HOF,HATE,UNT,0
1470,2093,2093,hasoc_hi_1991,जीवन मे काली (black) घोड़ी(animal) मत बनो वरना ये मादरचोद हलाला की  लण्ड काटने वाले वो कीडे औलाद है जो 72 हूरो के लिए तुमको चौराहे पर नंगी बेच देंगे पाकिस्तान और इराक इसका बेहतर उदहारण है,HOF,PRFN,UNT,1
3308,2120,2120,hasoc_hi_2748,ये भड़वा 1919 के बाद पंजाब आ जाता लोग इसे जिंदा जला देते ।,HOF,OFFN,UNT,1
43,4374,4374,hasoc_hi_3705,काफिर क्या होता है बे सुअर की औलाद  ??,HOF,OFFN,UNT,1
1874,4423,4423,hasoc_hi_673,"मॉब लिंचिंग मे मारे गए लोगो को दिल्ली वक्फ बोर्ड 5-5 लाख देगा,    तुम मंदिर मे रोजा खुलवाना,मारे गए लोगों के श्राद्ध मे स्वादिष्ट भोजन कराना,समय बचे तो वृक्षा रोपण,वोटर जागरूकता अभियान,  जगराता एकादशी और सत्यनारायण कथा कराना।    कितने हिन्दू हिंदुत्ववाद पर मारे गए कोई संगठन न आगे आया।",HOF,HATE,TIN,0
2067,1642,1642,hasoc_hi_7505,"Soch samajh ke koi kadam uthana Joo karna apne bacho ,maa baap ko soch karr ....life Mai itttne jaldi Harr nahi manana cahiye .life bahut lmmmi hai",NOT,NONE,NONE,2
656,1552,1552,hasoc_hi_6731,1 Million Subscribers के लिए MPTak की पूरी टीम का सभी दर्शकों को THANK YOU | MPTak   @MPTakOfficial @YouTube #TeamMPTak @aajtak #SayeedAnsari,NOT,NONE,NONE,2
2861,1,1,hasoc_hi_5648,सब रंडी नाच देखने मे व्यस्त जैसे ही कोई #शांतीदूत के साथ कुछ होगा सब #रंडीरोना शुरू कर देंगे   ,HOF,PRFN,UNT,1
