,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,label,tweet,contain_bad
9209,17224,3,0,1,2,2,RT @ PLANES_OVAlames : Stephen A. Smith Responds To People Calling Him An Uncle Tom/Sell-Out ! & # 128175 ; http : //t.co/scC8STdMgU,0
9210,13849,3,1,2,0,1,OT nicca word to the <SWEAR> who played <SWEAR>,1
9211,24572,3,0,3,0,1,im gon na hold this <SWEAR> to his word,1
9212,18342,3,0,3,0,1,RT @ UniquelyTierra_ : & # 8220 ; @ vintage_monroe_ : & # 8220 ; @ dewayneee_ : That <SWEAR> <SWEAR> wet she got ta dry outside & # 8221 ; stop telling my business & # 8221 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ;,1
9213,4587,6,0,6,0,1,@ QuavoStuntin my <SWEAR> got the <SWEAR> in her <SWEAR> sssshhhhh you to Dramatic,1
9214,4127,3,0,3,0,1,@ MadameCrystalB yes <SWEAR> . & # 128528 ; & # 128514 ;,1
9215,8565,3,0,3,0,1,Ca n't be a major <SWEAR> with a <SWEAR> <SWEAR>,1
9216,20292,6,0,6,0,1,RT @ popitfor_tyrick : Tbh I left all my <SWEAR> alone & # 128080 ;,1
9217,17349,3,0,0,3,2,RT @ ProudlyLiberal2 : Charlie Crist wins Democratic primary http : //t.co/FunqXo8O4O,0
9218,76,3,0,3,0,1,`` @ BaylaaGottaBody : & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; I ai n't <SWEAR> . '' <SWEAR> Skippy lol,1
9219,12940,3,2,1,0,0,"Lol , <SWEAR> since I 'm from the south I automatically sound like a <SWEAR> <SWEAR> . Hahahaha how about <SWEAR> you , <SWEAR> <SWEAR> .",1
9220,15177,3,1,2,0,1,RT @ CuhCuhCuh : <SWEAR> <SWEAR> still wear UGG 's in hot <SWEAR> weather cuh,1
9221,22271,3,0,3,0,1,These <SWEAR> out here be GOIN UP ! ! ! ! ! ! ! ! But we not at you <SWEAR> that 's what <SWEAR> do !,1
9222,1629,3,0,3,0,1,& # 8220 ; @ UnbearableTier_ : I ate oomf <SWEAR> & # 8221 ; @ her & # 128064 ; & # 128064 ; & # 128064 ; & # 128514 ; & # 128514 ;,1
9223,21126,3,0,3,0,1,Send me an emojii and I 'll tweet why your a <SWEAR> http : //t.co/ZiZfh2ffrD,1
9224,10640,3,0,3,0,1,I got good credit . <SWEAR> my <SWEAR> credit got ta match mine,1
9225,17158,3,0,3,0,1,RT @ OfficialKingDre : Lightskin <SWEAR> crying they ai n't got no valentine . <SWEAR> maybe you should 've read some of them 400 unreads msgs . Yo & # 8230 ;,1
9226,16626,3,1,2,0,1,RT @ LizzardJurado : @ b10oreo YESSS it 's that one ! Ooze ! This nigguh ! & # 128514 ; & # 128514 ; http : //t.co/7DBMDas6Om,0
9227,23334,3,1,2,0,1,"Why <SWEAR> quick to have a <SWEAR> <SWEAR> , then be suprised when she taking care of it by herself ?",1
9228,22871,3,0,3,0,1,Up early on Dat good <SWEAR> wit my niccas !,1
9229,10018,3,0,3,0,1,He 's a <SWEAR> .,1
9230,13735,3,2,1,0,0,No these are only <SWEAR> pies . Well do you have any <SWEAR> pies ?,1
9231,1632,3,0,3,0,1,& # 8220 ; @ VINNYGUADAGNINO : I 'm a boss <SWEAR> <SWEAR> ..bitch..bitch..bitch..bitch..bitch..bitch.. & # 8221 ; @ sarahninjaginga,1
9232,3697,6,0,6,0,1,@ JalenDGAF @ CourtniClark & # 128308 ; & # 9899 ; & # 65039 ; & # 128308 ; & # 9899 ; & # 65039 ; & # 128308 ; & # 9899 ; & # 65039 ; no pressure <SWEAR>,1
9233,18519,3,0,3,0,1,RT @ Xnastyy : no i ai n't no <SWEAR> & amp ; no i ai n't no snitch !,1
9234,7818,3,0,2,1,1,All of a sudden craving the <SWEAR> out of @ Oreo cookies .,1
9235,11899,3,1,2,0,1,"If yall <SWEAR> gon be <SWEAR> , why yall got ta be <SWEAR> over the top ? Dressing up in <SWEAR> <SWEAR> that women wouldnt even dare wear . Smh .",1
9236,985,3,0,3,0,1,& # 128175 ; RT @ DammitHamm_ : Loyal <SWEAR> .,1
9237,21685,3,0,3,0,1,"Sumn wrong wit da <SWEAR> , een tho I ai n't gonn hit it Ima still make sure dat she gushy",1
9238,4974,3,0,3,0,1,@ TRob_waddUP let 's go right now <SWEAR> and i knocked you last time let 's <SWEAR> right now,1
9239,20819,3,0,3,0,1,RT @ x_Jimbo : Multi till I <SWEAR> <SWEAR> believe that ...,1
9240,18457,3,1,2,0,1,"RT @ WhenEminemSaid : When Eminem said `` Call me a <SWEAR> , cause I hate a <SWEAR> '' http : //t.co/emkB7oSgqD",1
9241,19563,3,0,3,0,1,RT @ iCARLEYBBY : & # 8220 ; @ LexLuthorDaKing : Some* RT @ iCARLEYBBY : <SWEAR> be <SWEAR> pressed for <SWEAR> & # 8221 ; my bad yes some !,1
9242,2978,3,0,3,0,1,@ Crowe_FaShow cause of the loads of <SWEAR> you get right,1
9243,6018,3,0,3,0,1,@ dina51814 @ FlyoutChase <SWEAR> what ? I do n't give a <SWEAR> what you say but do n't <SWEAR> <SWEAR> on me you hairy <SWEAR>,1
9244,21986,3,0,0,3,2,The birds and the bugs # voguet by Anat R http : //t.co/ndMELHuWCg via @ Etsy # vintage # jewelry # bugout # insects # birds,0
9245,14701,3,0,3,0,1,RT @ BeyonceHasSTD : This <SWEAR> know that not her car lmaooo http : //t.co/XppHPXD46P,1
9246,22859,3,1,2,0,1,Uncle Tom <SWEAR> muhfuckas .,1
9247,13084,3,1,0,2,2,Marcus Smart belongs on the Celtics . Both trash . It was destiny .,0
9248,23075,3,0,3,0,1,What do you do when you the <SWEAR> thats currently cuffin a <SWEAR> dats getting exposed ? & # 128514 ; & # 128553 ; & # 128557 ; & # 128514 ; & # 128514 ;,1
9249,8184,3,1,2,0,1,Be my backbone every nicca need a spine,0
9250,5865,3,0,3,0,1,@ cb_marie as u should that 's jus a clutch <SWEAR> spot <SWEAR> we in there for the turn up & # 128553 ; & # 128553 ; & # 128553 ;,1
9251,17397,3,0,3,0,1,RT @ RachieSoul : These <SWEAR> ai n't loyal,1
9252,12701,3,0,3,0,1,Life ai n't <SWEAR> but <SWEAR> & amp ; money,1
9253,25065,3,2,0,1,0,they shot another monkey lmaooooooooooo,0
9254,24667,3,0,1,2,2,"lmaoooo RT @ PhillyTheBoss : Everything on BET is trash . RT @ MrCOOK_ : B-Rad RT @ fkinLIVE : <SWEAR> Mike was on BET , he ca n't be trash",1
9255,23450,3,0,0,3,2,"Wo n't catch me sneak dissing , thats fo the birds .",0
9256,8543,3,0,3,0,1,Can i bring another <SWEAR> or nah,1
9257,12452,3,0,3,0,1,Just need to know what that <SWEAR> like <SWEAR> one time is fine with me,1
9258,10908,3,0,3,0,1,"I know how it feels to not have <SWEAR> , believe me . I was born in the heart of LA . It do n't get anymore ghetto than that",1
9259,5718,3,0,0,3,2,@ awfulbot are you a pig or are you a bird,0
9260,6828,3,0,2,1,1,@ mattrbennett209 try some 2 Chainz . I heard he has some big <SWEAR> <SWEAR> .,1
9261,13104,3,1,2,0,1,"Maybe I 'm the one , maybe I 'm the two , maybe I 'm the nigguh that you call when you 're through .",0
9262,13881,3,0,3,0,1,"Oh no . & # 8220 ; @ ThaChicagoBull : It 's Friday night , the night all the <SWEAR> cheat. & # 8221 ;",1
9263,15554,3,0,3,0,1,"RT @ FirearmsDaily : Statistics do n't <SWEAR> , if you like <SWEAR> control you 're a <SWEAR> guy . # FD",1
9264,11052,3,0,3,0,1,I need a Belgian waffle and a couple bad <SWEAR>,1
9265,15356,6,1,5,0,1,RT @ DineroLoco_Bo : If a <SWEAR> <SWEAR> my <SWEAR> dats on ha cat .. but ima leave yu alone fa being trifling,1
9266,12360,3,1,2,0,1,Jet lag a <SWEAR>,1
9267,10296,3,0,3,0,1,I am not your side <SWEAR> no more .,1
9268,13646,3,0,3,0,1,"<SWEAR> be impregnating the most basic of bitches.. No job , do n't know how to drive a car , no money , no house ... n wonder why they miserable",1
9269,3298,3,0,2,1,1,@ Fulf_ShawnFulf <SWEAR>,1
9270,929,3,0,0,3,2,"# rejectedpeanutsspecials Its The Grape Crackhead , Charlie Brown !",0
9271,5528,3,2,1,0,0,@ __Black_Jesus yea I forgot I was talkin to a degenerate <SWEAR>,1
9272,12617,3,0,0,3,2,Lakers are a purple and yellow garbage can,0
9273,24010,3,0,3,0,1,"Yup , I officially do not like you . You are a needy greedy <SWEAR> who needs to have it your way .",1
9274,21459,3,2,1,0,0,Soetoro/Obama is moving the country # Forward w/ his vision . His vision is to downsize our 'oppressive ' country and get even w/ <SWEAR> . # War,1
9275,9058,6,4,2,0,0,Do n't mind <SWEAR> people ... ..hate <SWEAR> !,1
9276,24169,3,0,3,0,1,<SWEAR> please in napa fewer than 100 people were injured and literally 2 of those were reported as critical,1
9277,1218,3,0,3,0,1,"& # 8220 ; @ CoIlegefessions : `` Finally got a hot <SWEAR> to dance on me , came in my pants while she was grinding on me . Lost that chance '' UW-Madison & # 8221 ; lmao",1
9278,20768,3,0,0,3,2,"RT @ wilw : Even shorter Charlie Sheen : `` Your move , Mel Gibson . ''",0
9279,20688,3,0,3,0,1,RT @ tuitillidie : Icepick punk <SWEAR> blood in the mosh pit,1
9280,7033,3,0,3,0,1,"@ pistol_pete96 that 's a good choice , except all the whale <SWEAR> you 'd <SWEAR> would get pregnant",1
9281,16887,3,0,3,0,1,RT @ MooreHnter : How to get <SWEAR> http : //t.co/yUOqmgHvbf,1
9282,2070,3,0,3,0,1,"' Entertain a flirtin <SWEAR> <SWEAR> if you want too , That 's gon be yo <SWEAR> friendly <SWEAR> . & # 9996 ; & # 65039 ;",1
9283,11957,3,1,2,0,1,If you one of my <SWEAR> ... . make yourself known,1
9284,17578,3,2,0,1,0,RT @ SalamanCode : Proof that thots are <SWEAR> . http : //t.co/rHJSlL9i9f,1
9285,22711,3,0,1,2,2,Too much makeup <SWEAR> trash..,1
9286,20246,3,0,3,0,1,RT @ ortiz_jaylene : I 'm a `` tall big <SWEAR> <SWEAR> '' <SWEAR> lol & # 128557 ; & # 128557 ; & # 128557 ; & # 128514 ; & # 128514 ;,1
9287,22096,3,0,3,0,1,The whole afternoon has been about the `` deep voiced <SWEAR> '',1
9288,13958,3,0,1,2,2,On the secret Party mission ! Live tweaking to mock FATPO .,0
9289,5010,9,0,9,0,1,@ Tee_Bizzle shut up <SWEAR>,1
9290,5165,3,0,0,3,2,@ TomCrean ill scream from France for you Tom ! # IU # iubb # hoosiers # creanandcrimson,0
9291,62,3,0,3,0,1,`` @ ARIZZLEINDACUT : Females think dating a <SWEAR> is cute now ? http : //t.co/VxBJg26Gsz '' how does doing this stuff make him a <SWEAR> ?,1
9292,3334,3,0,3,0,1,@ Get__Em__Craig naw <SWEAR> let me see if you got Keisha,1
9293,9274,3,1,2,0,1,Ewh <SWEAR> you look like an inbred .,1
9294,254,3,0,3,0,1,"`` @ ThatniggaTroy : Oomf <SWEAR> <SWEAR> fine tho & # 128553 ; dam '' @ her , do n't be no <SWEAR> .",1
9295,18691,3,0,3,0,1,RT @ _HolySmokes : If you ca n't eat <SWEAR> that 's got hair on it I 'm not even sure you really know how to eat <SWEAR> .,1
9296,5955,3,0,3,0,1,@ dablueprint <SWEAR> no she dont let nobody hit that <SWEAR> either I know it 's firm,1
9297,20336,3,0,0,3,2,RT @ rcooley123 : Bill Maher mocks gullible America for missing the real <SWEAR> http : //t.co/ApnsVg35Uf,1
9298,21794,3,0,1,2,2,Thanks @ delaney_jade for coming with me last night because it 's ghetto and no one else could of handled it ! # Summer2014,0
9299,3422,3,0,3,0,1,@ HTTRdcRising <SWEAR> your redskins <SWEAR> !,1
9300,2550,3,0,0,3,2,@ AustinBurge44 either way both schools are trash & # 128521 ;,0
9301,589,3,0,3,0,1,`` WHAAAAAAT ! LMAOOO ! ! ! @ Cromotoasted : @ creepgoddess that 's why I luv u <SWEAR> <SWEAR> cuz y'all got some big ole <SWEAR> and phat <SWEAR> '',1
9302,9965,3,0,0,3,2,Have you hugged a wacko-bird today ?,0
9303,14508,3,0,3,0,1,"RT @ Amazing_Trey3 : Im done wasting my time , I 'm just going cut a <SWEAR> off faster than I blink .",1
9304,25170,3,1,2,0,1,what a broke <SWEAR> gone tell her .,1
9305,9998,3,0,3,0,1,He lucky he got a <SWEAR> that knows how to cook & amp ; & amp ; clean & amp ; wash everything,1
9306,3415,3,0,2,1,1,"@ HAL3Ygang she was a <SWEAR> <SWEAR> always beggin for microwaves and catchup and <SWEAR> <SWEAR> mufuckas always be like , `` BYE Falicia ! ''",1
9307,9497,3,1,2,0,1,<SWEAR> around wit me n my <SWEAR> n we 'll turn dis <SWEAR> inside out,1
9308,21843,3,1,2,0,1,"That <SWEAR> was worried about fines ? <SWEAR> you . My best friend got jumped by 6 <SWEAR> <SWEAR> . Fines should be the least of your worries ,",1
9309,20196,3,0,2,1,1,"RT @ nikkilenn : Big dreams , cause that small goal <SWEAR> is for the birds .",1
9310,19700,3,0,1,2,2,RT @ it_itt : @ docrocktex26 doing nothing as an agenda . unbelievable that the Dems <SWEAR> to use that against the teabaggers . @ AfricanPrinces & # 8230 ;,1
9311,5594,3,1,2,0,1,@ _tiffnasty some <SWEAR> didnt desrve to have that <SWEAR> in the first place,1
9312,2991,3,0,2,1,1,"@ Cuner Makes you a <SWEAR> . Making <SWEAR> internet threats . You 're a child and if it is about you which idk if it is , it 's probably deserved .",1
9313,20994,3,0,3,0,1,Ross got Amber Rose <SWEAR> these <SWEAR> ai n't loyal wiz,1
9314,18488,3,0,3,0,1,RT @ Wonkasm : R.I.P . to the <SWEAR> <SWEAR> for attention,1
9315,18544,3,0,3,0,1,RT @ YaboySkeete : Lmaoooooo RT @ ItsMeGrizz : Nymphos are <SWEAR> . Go hose your <SWEAR> down you weird <SWEAR>,1
9316,19387,3,0,3,0,1,"RT @ eminemXher : It 's # novEMINEMber , <SWEAR> ! ! ! @ Eminem Artist Of The Year # AMAs http : //t.co/1MENiz4urw",1
9317,23046,3,0,3,0,1,"Well , jhud is giving me 'bae just got home from work and Ima throw the <SWEAR> at him ' http : //t.co/2KBSxaMddg http : //t.co/EsZjSuqYIQ",1
9318,6602,3,0,3,0,1,@ kieffer_jason I said your name <SWEAR> <SWEAR> yes you <SWEAR> boy,1
9319,19914,3,0,3,0,1,RT @ kyanne_smith : @ rahshauna . You arent a <SWEAR> .,1
9320,19521,3,0,3,0,1,RT @ hippiescrub : yaaas <SWEAR> yaas u <SWEAR> hot <SWEAR> yaaas @ WhereYoHussleAt,1
9321,2147,3,0,3,0,1,"' South Central <SWEAR> really do n't be lovin these <SWEAR> , these <SWEAR> do n't be lovin these <SWEAR> & # 1041233 ; . We just be ... http : //t.co/XnTftnwuVD",1
9322,9911,3,0,3,0,1,Happy 18th to these main <SWEAR> ! ! ! Take it easy on the <SWEAR> ! @ aqfleck @ rmusshy http : //t.co/aa7z9X1KUw,1
9323,6685,3,1,2,0,1,@ kincade00 you seen it <SWEAR> put that cash up <SWEAR> imma take your money and <SWEAR> on your <SWEAR> <SWEAR>,1
9324,24691,3,0,3,0,1,loner.. stoner.. tell yo <SWEAR> to bite da <SWEAR>,1
9325,17898,3,0,3,0,1,RT @ Swizzzy : I know she a <SWEAR> if she believe in astrology.. Ima make a sign for that .,1
9326,8322,3,0,3,0,1,<SWEAR> with trash <SWEAR> always want unprotected <SWEAR>,1
9327,10943,3,0,3,0,1,I like <SWEAR> that like <SWEAR>,1
9328,23848,3,0,3,0,1,You know you a <SWEAR> <SWEAR> <SWEAR> I do n't need to say it .,1
9329,23853,3,2,1,0,0,You like them <SWEAR> <SWEAR> .,1
9330,15156,3,0,2,1,1,RT @ CrownHer : Takes a <SWEAR> bath RT @ 1stZodiacSign : He 's terrified of water . How TF does he wash himself everyday ? lol .,1
9331,6829,3,1,2,0,1,"@ matty_2_fatty <SWEAR> you <SWEAR> , where 's my sleeve",1
9332,9955,3,0,3,0,1,Hate when <SWEAR> try to lead u on naw like lil <SWEAR> im coool,1
9333,21143,3,0,3,0,1,<SWEAR> <SWEAR> yellow bone,1
9334,14475,3,0,0,3,2,RT @ AlexPappas : Rick Scott Refuses To Appear On Debate Stage Because Charlie Crist Has An <SWEAR> Electronic Fan http : //t.co/qTPeHb2seX via & # 8230 ;,1
9335,21882,3,2,1,0,0,That pic is now circulated by Jihadis with a call to <SWEAR> him . http : //t.co/PUn8fNVBal # Saudi # ISIS # Syria,1
9336,17916,3,0,2,1,1,RT @ TDill11 : These <SWEAR> ai n't got nothin ' on ya & # 127926 ;,1
9337,18391,3,0,3,0,1,RT @ VictorSmith90 : @ vnksmith16 be out here <SWEAR> <SWEAR> like its legal,1
9338,6987,3,0,3,0,1,@ ohyeahtrip Congratulations brother ! We in that <SWEAR> !,1
9339,22775,3,0,1,2,2,Twitter is trash,0
9340,18303,3,0,3,0,1,RT @ TylerCarter4L : <SWEAR> yea <SWEAR> ! ! !,1
9341,14402,3,0,3,0,1,RT @ AC_Hussle : Real RT @ iHitModelsRaw : All jokes aside the <SWEAR> I know some of the coolest women I 've ever met,1
9342,9675,3,0,3,0,1,Gettin drop top dat <SWEAR>,1
9343,11035,3,0,3,0,1,I meant <SWEAR> <SWEAR>,1
9344,18990,3,0,3,0,1,RT @ arigold_88 : Jordan wearing <SWEAR> need to grow tf up,1
9345,21098,3,0,3,0,1,Second time these gentrified <SWEAR> got on my nerves this morning .,1
9346,3604,3,0,0,3,2,@ InedibleFood Quickscoping trash . TAKE OF THE TONY HAWK SETUP AND PLAY NORMALLY . THAT 'S NOT WHAT <SWEAR> ARE FOR !,1
9347,14727,3,0,3,0,1,RT @ Bigboybeezy : & # 8220 ; @ IgnoreAllLaws : Pick one http : //t.co/TBWonqMnJV & # 8221 ; the <SWEAR> behind the bar who ai n't being a <SWEAR>,1
9348,3061,3,1,2,0,1,"@ DeAdJAkE i just cant stand how people get all <SWEAR> amped about it , especially whiny <SWEAR> that even get scared at it",1
9349,4937,3,0,1,2,2,@ SuSuSudafed I eat dat chicken out your love box <SWEAR> . Lovin a <SWEAR> woman while eatin chicken . A <SWEAR> mans dream,1
9350,7734,3,0,3,0,1,"Ai n't it a <SWEAR> when one of the people you get <SWEAR> excited hearing from , sends the shortest most closed-ended thing ever ? Ugh let down",1
9351,8345,3,1,2,0,1,"Blunt to the head , <SWEAR> Feds , I eat <SWEAR> till my <SWEAR> red",1
9352,1680,3,1,2,0,1,"& # 8220 ; @ _KingCorey_ : I got the giggles because I 'm a <SWEAR> , I ai n't gon ' <SWEAR> lol & # 128514 ; & # 128514 ; & # 8221 ;",1
9353,11097,3,0,2,1,1,I picked Welbeck for my team . I have to be some kind of <SWEAR> yes,1
9354,19991,3,0,3,0,1,RT @ lirryfeelsugh : I 've always wanted to do a YouTube cover but I 'm too <SWEAR> <SWEAR> umm okay how about this ._ . 35 RTS and I will post a cover & # 8230 ;,1
9355,12523,3,0,3,0,1,Keep dem <SWEAR> <SWEAR> off ya TL b ... .,1
9356,808,3,2,1,0,0,# TweetLikePontiacHolmes & # 160 ; I do the Pontiac sprinkler ... <SWEAR> <SWEAR> <SWEAR> <SWEAR> <SWEAR> <SWEAR> <SWEAR> <SWEAR> <SWEAR> <SWEAR> <SWEAR> <SWEAR>,1
9357,23774,3,0,3,0,1,"You could <SWEAR> my <SWEAR> , lem me <SWEAR> yo <SWEAR> & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128175 ;",1
9358,332,3,0,3,0,1,`` @ fatboyswagg347 : they BAN dat <SWEAR> for life & amp ; he got ta pay 2.5 millon dollar fine '',1
9359,17354,3,0,0,3,2,RT @ PzFeed : Diplomatic trolling : Russian embassy mocks NATO 's satellite pictures http : //t.co/xklXbYxZbG,0
9360,13266,3,0,2,1,1,My True life episode comes on later on tonight at 8pm central time . True Life : I wan na be a <SWEAR> .,1
9361,14628,3,0,3,0,1,RT @ BadAdviceDog : r u <SWEAR> because ur <SWEAR> <SWEAR>,1
9362,13264,3,0,0,3,2,"My Oriental Gallery Blog : The New Land of Free Enterprise http : //t , co/pz55t90Z",0
9363,15882,3,0,3,0,1,RT @ HoneyyDip__ : +1 RT @ gingersospicy_ : Me . RT @ viaNAWF : @ the <SWEAR> <SWEAR> who 's <SWEAR> but think she thick and a big fine,1
9364,4632,3,0,2,1,1,@ RealNoth no wonder your career is in the dump that 's where trash like you belongs . Thanks to @ greggutfeld for pointing out your true <SWEAR>,1
9365,16038,3,0,1,2,2,RT @ ItsGirllCode : when other <SWEAR> wear beanies they look cute & amp ; stylish but when i wear them i look like a member of a <SWEAR> cartel who sel & # 8230 ;,1
9366,20557,3,1,2,0,1,RT @ tcaputo44 : Trust no <SWEAR> # wordsofadvice,1
9367,11169,3,0,1,2,2,I show do like The Jeffersons . Dat George make me wan na open up a dry cleaning stow and call all da <SWEAR> folk <SWEAR>,1
9368,16326,3,0,3,0,1,"RT @ Kash_Stackz : Him : your <SWEAR> are safe with me . Her : *sends nudes* Him : *calls homie* aye , why this <SWEAR> send me this trash <SWEAR> <SWEAR> , yu & # 8230 ;",1
9369,2096,6,0,6,0,1,' I will never date a female with another <SWEAR> name on her lol . <SWEAR> .,1
9370,1663,6,0,6,0,1,& # 8220 ; @ _BeautifulKeezy : Alyssa you ignoring me <SWEAR> but you better text me back cause I 'm serious ! & # 8221 ; <SWEAR> u smokey,1
9371,18627,3,0,3,0,1,RT @ ZayZillaaa : & # 8220 ; @ ArchieLacombe : @ ZayZillaaa @ Thompson_Era long as my <SWEAR> love me & # 128527 ; & # 8221 ; & # 128514 ; & # 128076 ;,1
9372,3382,3,0,3,0,1,@ GossipCop they are all <SWEAR> except kourt ... . the rest are just <SWEAR> <SWEAR> <SWEAR>,1
9373,14736,3,0,3,0,1,RT @ Bill_Nye_Tho__ : according to this data you a <SWEAR> <SWEAR> <SWEAR>,1
9374,1123,3,0,3,0,1,"& # 8220 ; @ AlmightyCBoogie : @ BenBornReadySMU @ vivalakristia ion wan na hear it , then <SWEAR> faker than Momma Dee 's teeth & # 8221 ; & # 128128 ; & # 128128 ;",1
9375,15404,3,1,2,0,1,RT @ DreGambiino : <SWEAR> be like `` I got some <SWEAR> on the flo '' ... . & # 128567 ; http : //t.co/swFpGRBliv,1
9376,19929,3,0,3,0,1,RT @ laurenramirez16 : @ SatsuiYesHadou <SWEAR> <SWEAR> & # 128520 ;,1
9377,5281,3,0,3,0,1,@ WendyDavisTexas @ GregAbbott_TX a judge that was appointed by obama who here doesnt see the agenda <SWEAR> crooked <SWEAR>,1
9378,16374,3,0,0,3,2,RT @ Kick_Man : Giants- Pitiful .. Jets-Pitiful .. Mets- Pitiful .. Yankees-Pitiful .. Nets- Pitiful .. Knicks-Pitiful ... Ny sports- Pitiful,0
9379,11526,3,0,3,0,1,I 'm beginning to thincc my brother is defiantly into <SWEAR> <SWEAR> <SWEAR> ... . ? Eugh & # 128534 ;,1
9380,5779,3,0,3,0,1,@ binniemouse <SWEAR> do n't <SWEAR> my vibe,1
9381,11162,6,0,6,0,1,I should be in jail it 's a <SWEAR> <SWEAR> I <SWEAR> these beats,1
9382,20804,3,0,3,0,1,RT @ xDSmooth : Free my <SWEAR> @ 1BookieG,1
9383,708,3,0,1,2,2,"# DegenerateArtist Sniffs whiffy <SWEAR> involuntary , cuz a <SWEAR> walks DOWNTOWN HAIRY , # climatechange all our scary sense of <SWEAR> sneeze & gt ;",1
9384,25041,3,0,0,3,2,"there was a bird on the back balcony , <SWEAR> . with sadness I reflected on the fragility of life , put him in a bag , and threw him in the trash .",1
9385,20646,3,0,2,1,1,"RT @ tnicolle_rauzi : We always <SWEAR> about the opposite <SWEAR> when we 're equally just as scandalous . Not all , but a large sum . Hypocrisy at it & # 8230 ;",1
9386,23298,3,0,3,0,1,Who the <SWEAR> is gon na buy your <SWEAR> when your <SWEAR> <SWEAR> and trash are clearly in the background of the picture,1
9387,11919,3,0,3,0,1,If you ballin then buy ya <SWEAR> something,1
9388,18786,3,2,1,0,0,RT @ __J_R : Smh <SWEAR> is mildly <SWEAR> RT @ Thotcho : LMFAO RT @ JustDoJ : If Griff wasn & # 8217 ; t injuries we & # 8217 ; d legit be 6-1,1
9389,22633,3,0,3,0,1,This work <SWEAR> for the birds ... .ion think it take 8 hours to do nothing ... .,1
9390,24564,3,0,3,0,1,if youre not cheering for mexico youre a little <SWEAR>,1
9391,9773,3,0,3,0,1,Goodmorning <SWEAR> # ladykimora # sandiego @ Water front San Diego http : //t.co/QMuIEPcLJC,1
9392,1088,3,0,3,0,1,& # 128700 ; & # 128700 ; - you a little genius man i need you for a class <SWEAR> u can help a <SWEAR> out but you cool af man,1
9393,8395,3,2,1,0,0,"Brady heard yall say he was washed , now he washing the league on you <SWEAR> <SWEAR> <SWEAR> .",1
9394,17734,3,0,3,0,1,RT @ SlimGirl_Probz : & # 8220 ; @ TRESHON_SCROOGE : Oomf pregnant from dat dog in the hood dat chase erbody & # 128514 ; & # 128514 ; & # 128514 ; & # 8221 ; REAL funny <SWEAR> ! ! ! !,1
9395,5221,3,1,2,0,1,@ UberFacts eat yo pickles <SWEAR> !,1
9396,13219,3,0,0,3,2,"Moral to the story : If you like the Yanks , I 'll pretty much do anything you tell me to do .",0
9397,7158,3,0,0,3,2,@ samzbikowski chug ranch,0
9398,3702,3,0,3,0,1,@ JamesyNBA <SWEAR> your <SWEAR> really <SWEAR> ' n for the F ! !,1
9399,3546,4,0,4,0,1,@ IIXIXIII bruhhh I 'm joking ... Do n't pop trunk on me I 'm just a <SWEAR> <SWEAR> niiiieeegggaaa,1
9400,2481,3,0,2,1,1,@ AmericanMirror @ Praedor The Cop was <SWEAR> slapped by this wan na B st. thug . And he got what TM got <SWEAR> See you do n't slap cops they R law,1
9401,1175,3,0,3,0,1,& # 8220 ; @ Boobah_ : What 's the symptoms for Ebola ? My stomach been hurting b. I 'm nervous & # 8221 ; <SWEAR> you better not be we was drinking out same bottle,1
9402,7173,3,0,3,0,1,@ saucygyro she 's a <SWEAR> & amp ; looks like she 's 12,1
9403,11322,6,0,6,0,1,I want yo <SWEAR> I go get her I smashed er now she wo n't let up,1
9404,17423,3,0,1,2,2,"RT @ RapBars_ : Joey Badass said `` Traded in my Nikes for a new mic , I guess it 's safe to say he sold his soles for a new life ''",0
9405,18850,3,0,3,0,1,RT @ _elennamichelle : @ erykahminor_ miss ya too <SWEAR> & # 128539 ; & # 128536 ; & # 128536 ; & # 128536 ; & # 128536 ; & # 128525 ;,1
9406,14188,3,1,2,0,1,<SWEAR> me of when I see these little <SWEAR> <SWEAR> wearing Che Guevara shirts . Move ur <SWEAR> to Cuba . http : //t.co/CUlwvpCpa7,1
9407,7407,3,0,3,0,1,@ triple6em96 @ Hunglikerobby_ uh I think his mom loves him you <SWEAR> <SWEAR> . I 'm sure your gunna be <SWEAR> successful emilie . We all believe & # 128521 ;,1
9408,14053,3,0,1,2,2,Or she just cant afford winter clothes RT @ da_1eye_creep Summer <SWEAR> = winter Muslimah,1
9409,15288,3,0,0,3,2,"RT @ DannyTanner : highest score on flappy bird , cant be beat http : //t.co/I2qgsWiPDC",0
9410,10901,3,0,1,2,2,"I know I 'm a <SWEAR> , but is there anything better than a big <SWEAR> of beans and cornbread ? Little hot sauce on top .",1
9411,4241,4,0,4,0,1,@ MileyCyrus I want to <SWEAR> your <SWEAR>,1
