,Unnamed: 0,Unnamed: 0.1,text,label
3427,5045,5045,ليك يا اهبل احكي ععدد الشعر يللي براسك يا اقرع النحس عاملكم عقدة اللواء يا طشم,0
1746,1056,1056,لو في دولة ما كان حدا فيكون من كل الطبقة السياسية الحاكمة الجربانة كنتو كلكم عّم تتعشوا حلاوة وسكر بالحبس ,0
3118,2610,2610,دولة رائعة بس نحنا عرصات,1
4475,1868,1868,كوووول خرا يابن الكلب    ,1
2805,1787,1787,ادام الله ضحكتك,2
1434,1068,1068,الله محيي أصلك يا استاذ وئام ,2
2542,1474,1474,آههه يا هبيلة شيلة الصورة شيل ،امن اسرائيل يعني حقها تضرب سوريا و المقاومة حفاظا على أمنها…,1
367,1117,1117,الاخبار جريدة بخلفية حزب البعص فخليك انت وابراهيم الأمين عايشيين مبعوصيين انت انسان نكرة ,0
1004,4463,4463,حسن الشر حسن الكراهيه والمقت حسن يكسر الصمت كسر الله حنكه من سيسمعه؟؟ ميشيل عون نبيه بري جبران باسيل,1
3238,4172,4172,رفيق لطف شبيح درجة أولى لبشار وزمرته  ورئيس قناة الكوثر الطائفية ومحلل سياسي حقير  ومذيع معتوه وغباء بحجم الكون,1
3209,2023,2023,لقاء بشار الاسد مضر بالصحة,2
4576,5343,5343,روح يا سفير السلام انت ,2
2111,3127,3127,يا الدرزي المعفن فيصل قاسم إش تعليقك على السرسري العذبه يا فصعون الدروز خونه,0
317,4094,4094,هوا عليك و ع بلدك و ع عبودة كمان  ليش اسمكن بلد انتو اصغر قرية بسوريا اكبر من بلدك كلها يا قرباط الشرق الاوسط  لعن الله من جمعكم حثالة حقكم صرماية تنضربو فيها,0
4204,3804,3804,تونس عظيمة,2
3559,389,389,الوطن يحتاج لرجال تقف معه لا عرصات تقف ضده الوطن غلي الوطن عزيز كما قال المقبور سيدك اية الله حافظ اسدي… ,1
710,960,960,الهدف ليس جبران باسيل الهدف هو التفاهم بين التيار وحزب الله,2
1015,1242,1242,ما ع بقدر أنسى ها التغريدة بتصدقي مساء الخير زينتنا ,2
2616,3176,3176,نعم يافلاح  يا ضيعجي ياتافه يا درزي باتحكي عن السوريبن وانت اول من يتمنى موتهم وفنائهم وتبقى طائفتك الدرزية ياحشرة,0
2966,781,781,مطموووووزيل انتي ليش مقهورة ؟؟؟؟؟ ,2
481,5432,5432,اعجب قياسكم للوطنية هذا المخلوق لا وطن له هو خادم لنظام الأسد ونظام الولي السفيه ,2
256,5758,5758,جبران باسيل عار على العرب ككل ماهو الا فرخ مجوسي أبتليت به الأمة العربية,0
3263,3257,3257,فشرتي يا قواتجية يلي كنتي توقفي عالحاجز وتاخدي منا ربطة الخبز اعرفتك من عيونك,1
4534,2983,2983,فكرهم دايما رح نسمحلهم يقتلو القتيل ويمشو بجنازتو ,2
2157,1102,1102,هو المتحدث باسم العدو في فلسطين المحتلة وانت في لبنان ف كول هوا وانضب بلا جعدنة حكي تفهههههه عشكلك واطي,1
2817,5159,5159,بكره كل البنات نفس الريحه,0
1683,4880,4880,اليوم الاردن وفلسطين اليوم يتواجه اكثر شعبين ثقيلين دم زنخين اليوم يتواجهون اصحاب ابشع لهجة مرت في تاريخ العرب تصنف كـ اسوأ مباريات الفيفا,0
572,3979,3979,خليكن تلحسو جزمة السوري يا بلا شرف,0
1090,438,438,اي كول هوا شو دحشك لو امراتي حكا هيك كان طبطبت عليه,1
3247,4148,4148,مي شدياق انتهت صلاحيتك بين الرجال ما عاد الك منفعة هههههه خرسي بقا حطي إيدك البلاستيك ب,0
1062,1926,1926,خليك عمالك تضحك يا صرماية ، يا كريكوز الجاهلية ، ما شاطر الا انك متل جرو الكلب تعوي ، المشكلة ما عاد في… ,1
75,4694,4694,و الشعب التركي يعرف يتصرف مع الدب الداشر قاتل خاشقجي   ,1
2659,1455,1455,الله يسامح الربط الحمار وفلتك ,1
659,5587,5587,لبناني قليل الحياء يستخف بالمشاهد بس هو مع من يدفع أكثر,0
3567,5497,5497,وهاب أقترح عرض العماد عثمان على طبيب نفسي ,2
4021,4256,4256,قطر مرادف الارهاب ,0
4371,1435,1435,سد بوزك يا حيوان يلعن روح حافظ تبعك ,1
1483,1467,1467,عمر ملحس يلحس,1
2679,2394,2394,مرجع كبير ههههه تلحس ما احمرك ,1
234,4693,4693,معراب خانت لبنان معراب الخائنة معراب السفاهة معراب التقلب معراب الدم معراب العمالة معراب الشر معراب الوكر معراب العداء,0
1387,1406,1406,هدا عدالة السماء بسب الشهيد وهو في ودم محمد ابودياب في رقبته ضحاء به انسان بري ,2
4269,3496,3496,اذا بيقولولك ما بينضهر ليلة راس السنة لكين مين كل هول يللي بيكونوا عاملين كل هالعجقة السير,2
1278,3892,3892,الله يطول عمرك حضرة الرئيس كل يوم احترامي الك بزيد لأنك الرجل الرجل بكل ما تعني كلمة رجل من معنى ,2
936,711,711,أصلا جبران عندو طيارة وعندو قصر بأوروبا ومحيط الهادىء الى اسهم فيه وتم اكتشاف كوكب جديد مثل زحل وجوبيتير تم شرائه كن قبل ا…,2
3375,5436,5436,شو يا وجه العنز عرب الشمال الي برجلهم بتشرفك وبتشرف كل واحد مثلك وانتم الاعراب أشد كفرا ونفاقا سنح الي حامل رايك ما اتيسو,0
3617,3138,3138,واحد مكيف إنه النهيق تبعه أموي شو بده يطلع منه,0
168,4742,4742,هذا واحد عميل كلب قاتل رشيد كرامي,1
2663,866,866,من وين لوين والكاتوليك بيخلفوا زي الأرانب؟ 😂,0
3497,1549,1549,الله يلعن هيك دولة على هيك زعماء ,0
2441,1784,1784,قل كلمتك وامشي ولايهمك كلام الحاقدين والمتزلفين كن مع الحق ولاتبالي ,2
1490,4030,4030,الصحفيين القريبين من المقاومة وانت منهم بتشوفوا الوزير جبران باسيل من منظار واحد ووحيد مدافع عن المقاومة ,2
502,1393,1393,ايه رتاحت نفسيتك هلق، يمكن يصير فتنة,2
2529,6,6,ما سمعنا جعاركم مبارح على القصف الإسرائيلي يلي اغتصب سماء سوريا ، نباح و عويل جيش ابو شحاطة وصل لقبرص,0
458,5163,5163,ايوا فضحو حالكن يا كلاب سعودية واحد ورا واحد اعلام سعودي قاطعوا ام تي في,1
1183,252,252,البلد عم ينهار بوجود العهد القوي وليكو عالهبيلة العوني وين راسوا,0
3867,3657,3657,جبران باسيل معك     ,2
2243,4151,4151,لا يابقرة هاتريك هذا يقولونه للأعب اللي يسجل ثلاث اهداف روحي عالمطبخ بسرعة قبل لا احد يشوفك,0
1948,3922,3922,طيب رد عليها وبلا اكل خرى,1
379,5422,5422,انتي شو دورك بحزب الصرامي مسؤولة الشفايف   ,0
1275,2991,2991,لعمى بقلبك شو بتنبح ,1
20,1219,1219,طز فيك وبي يلي بشد عمشدك كنت فرجينا مراجلك ووطنيتك لما كان معلمك عم بي سحسحولو على الرايح والجاي بي مملكة الخير ، على القليله تصاريح الايرانيه تدل على قوة لبنان في وجه الصهاينة اسيادك وبعدين هل المطلوب من المقاومة عدم الرد على اي حماقه اسرائيليه على لبنان؟فشرت يا قذم,1
4046,516,516,وهاب أتمنى عليك يا وليد بك عدم التدخل بالتحقيق لبنان ,2
2906,4945,4945,فوت عليه يا حمار وصال عالاخر وشوف المصدر ,1
2035,4458,4458,في كأس العالم لا كبير غير الجحش,1
2234,1259,1259,وبلدك سوريا لا تبغي سوا القتل والاجرام ,0
430,1042,1042,اتمنى من الدوله بعد ان صف الجرذ جبران باسيل اللبناني وزير خارجية لبنان بصف دويلة قطر ووصف المقاطعه بالحصاار ان يتم ترحيل اللبن…,0
3016,3001,3001,والله اذا بتسد بلعك بكون اريح العمى ما ازنخك ,1
3136,4386,4386,اي قصف رقبتك انشالله ياحمار قول امين هيدا تاج راسك انت ومعلمينك يا بجم,1
4518,2461,2461,لانو في طرف سياسي بلبنان اول حرف من اسمو جبران باسيل كان مصّر يجيب حيوان سوريا بشار الاسد للقمة,1
4417,317,317,سيرى الناس كيف سيزحف كل من أساء لسوريا وحلفاء سوريا للأعتذار نادمين خانعين ,2
2188,170,170,شو قصتك انت واللواء عثمان ،، لهالدرجة قاهرك ما في تغريدات الا عنه وعن الشيخ ، ,2
2115,1541,1541,الإخوان د واحس و علمانيين عملاتنا لوجه واحده وهي يهود,0
3596,4409,4409,حين يصبح الحمار زعيماً تختل المقاييس وتنقلب الموازين فيصبح الجميل قبيحاً والجيد رديئاً ويصاب الناس بانحطاط في أذواقهم ,2
3182,59,59,اكل الهوى للواطي دواء الله يشفيك ,1
2827,1683,1683,ههههههههههههه لك الله يلعن ابوك عهالخلفة العمى ما اسألك واجلطك وكمخ وزنخ وسميك ومقرف تجيك جلطة بنص لسان… ,1
755,3523,3523,شكرا تيمور جنبلاط على ترميم طريق الجاهلية منطقة هذا الشاذ وئام وهاب خلي كل العالم تشوف بتطلع بتاكل خرا ,1
2239,1378,1378,اول مرة بشوف وحد مطلوب للقضاء و هلقد وقح ,1
1894,5629,5629,ولا ساقط اكبر من حجمو ,1
2215,3869,3869,السيد يقرر وانت كول هوا ونفذ اطع عمرك هبيلي,1
1949,565,565,تسلم يا قائد دايما بتحط النقط عالحروق سلطة فاسدة وعاهرة سلبوا ونهبوا البلد ,0
2775,82,82,وطن التعايش و الحرية ، وطن الصدق و المحبة هذا كل ما نحن بحاجة إليه لنحصل على هذا الوطن علينا ان نعد شعب واعي… ,2
2688,3386,3386,مصطفى حمدان كول هوا طوني خليفة,1
4656,1301,1301,الله قمر الطائفة,2
3868,3179,3179,يرحم أبوك ,2
1523,62,62,للاسف لدينا في الخليج بعض من الكتاب والدكاتره والمحللين كالبغال والجحاش ينهق ويهرف بما لايعرف ,1
902,4281,4281,ما في واحد بلبنان بشوف حردبتو ,2
1065,1728,1728,لا جدوى من السدود، ودراسات عدة اثبتت من سنوات ان السدود مضرّة وخسارة مالية فادحة ومع هذا تباهى وزير الخارجية والنائب…,2
2646,5481,5481,والله يا ستي حتى عربان بطلوا يلبقوا إلها همه بعران حمير خنازير اشي متل هيك,0
3888,4308,4308,إن مجرد استطاعة جبران باسيل تحييد جزء من جمهور المقاومة ودفع جزء آخر للدفاع عن آرائه بعدم وجود عداء ايديولوجي مع العدو الاسرائيلي,2
191,3647,3647,الحركة و جمهورها  وزير المالية المردة القوات و البقية متل ديما و نديم و فيرا,2
2086,5445,5445,في الداخل وفي الخارج موقفنا واحد لا يتغير لبنان ولبنان وثم لبنان هذا هو جبران باسيل,2
3047,3116,3116,قللو يا حمار انا أصلا ما بتفرج ع يا حمار معبى ببنطلون,1
3107,4008,4008,يمكن   لو  كان  ابوك  مربيك  وضاربك  شي  كفين  على نعيك ماكان وقفتي مع بشار يلي اغتصب النساء يا بلا شرف,1
1749,2860,2860,شكلك متل شكل ابليس روح طم حالك بشي كبيني العقاب لوهاب وهاب قاتل ابو دياب ,0
4626,4834,4834,"في تحل عن سما ربنا مازالك عايش بأميركا ومش عارف أخبار لبنان المظبوطة فرقنا بريحة طيبة أصلا"" شكلك مبين إنك عميل صهيوني",1
4597,1240,1240,سد حلقك يا ندوم,1
4438,987,987,مياومو الإعلام وشائعاتكم ما رح تغبروا عل صرماية الوزير الملك جبران باسيل يلي بتشرف إعلامكم وأصحاب محطاتكم المأجورين للخارج تفه,0
3443,4700,4700,ناس بهايم بس بدها تتفلسف,1
81,4072,4072,جيش ابو شحاطة النصيري القذر الجيش الوحيد بالعالم يلي بيقتل شعبه كي يبقى الخنزير بشار متخوزق عالكرسي اتفووووو,0
1159,5355,5355,هيدا بتحطوا بتمك يا حيوان هيدا منطقكن,1
4235,1439,1439,ما حدا اسود غير وجك الاسود يلعنك ويلعن شكلك كلب سوري جعاري ,0
3445,2068,2068,مش محبةً بقطر او بالعهد بس عنجد وحياتك ما حدا قاريك ارفتنا يا زلمي و عم تحكي كأنك بريئ و انت متلك متلون… ,1
332,2337,2337,فيما خص مقابلة الوزير جبران باسيل على قناة للأسف مقابلة غير موفقه بحكم الوضع السائد في البلد يعني المفروض نحكي,2
1629,2138,2138,كول هوا يا هوا اتفووووه,1
819,5210,5210,ليسوا  كل أبناء المتعة الخنزيرية من النصيرية أو المجوس أو الشيعة بل هناك من بقية الأديان أيضا,0
2190,5605,5605,لولا تميم و جبهة النصرة كان بشارك انتهى زمان يا مشلخ ,1
1714,217,217,اضف الى ذالك انه داعم لايران وحزب اللات ,0
3535,982,982,عليك التأكيد بعدم وجود ترخيص وأين ابناء المنطقة مع الاسف بالنبطية حجة كرمال خيمة قرميد سجنوها ,2
3165,1373,1373,عمي أي اخلاق راحت الاخلاق صاروا يتطوروا للبهيمية,2
1220,4244,4244,مع الجحش بشار معلمك,1
4090,1229,1229,انت عنجد مريض نفسيا لك قعود ساكت شوي العقاب لوهاب وهاب قاتل ابو دياب ,1
3094,4766,4766,قاوم مين و كيف طول عمرو عميل و مجرم كلب و في المينى رقم و الشهيدين كرامي و فرنجية بيشهدوا على جرائموا,1
786,5610,5610,أهلا أهلا بأوطى جنس واطي شو كنت مختفي بمدرسة تدريب الكلاب عملت دورة تعواية يا عوووووو,1
3119,1900,1900,يا زلمة والله اذا بتسكر تمك بترتاح وبتريح حاجتك تحكي وتبين انك انسان ناقص عقل ورسمالك كم    بيتغير اسلوبك ,1
1259,1611,1611,ما رح يخليلنا صاحب جبران باسيل,2
678,2240,2240,خليك عم تعوي وحدك وما حدا قاريك و ما حدا معبرك خليك عم تعوي وحدك ,1
1252,733,733,نريد قضاء نظيف، لا يتناسى الفاسدين و المخربين ,2
3804,482,482,شو هالدولة لي نحنا عايشين فيها معقول ماحدا قادر يخرسك أو يشلحك بالسجن قاتل وسارق وتطلب السجن لغيرك شو هالوقاحه لي عندك ,1
3928,3371,3371,سميلي سياسي لبناني ما بيشد لطايفتو  بعدين عم تحكي معلومة وانت مش متأكد اذا مضبوطة,2
1196,1536,1536,يلعن الأسد,1
3883,1671,1671,انا بقدر اوقف بوج جبران باسيل وقلو انت شيطان وقرد,1
4079,216,216,سينهار اكثر وأكثر لطالما نموذج وئام وهام موجود في مجتمعنا ,0
1126,1553,1553,الله يلعنك ويلعن هيك بلد فاسد مثلك ,0
4330,3093,3093,يجب تطهير المجتمع المسيحي من الجرثومة العونيه انهم كلاب الوطن,0
4159,939,939,فعلا اصبحنا في زمن دوار ,2
533,4423,4423,أه يا هبيلة عفوا يا عميلة وهابية على يهودية على سفارات,1
2320,1588,1588,عهدالعلوج ، عهدفاشل استغفر الله من امثالكم ,0
2088,618,618,واحد شرموط متل أحمد جبريل هو واحد من هالقيادات عايش لحد ما صار عمره سنة بدون ما يطلع شي واحد يفلخه ويرميه بمزبلة كلاب وبعدين بدك ردّة فعل ضد يلي بيصير بالمخيم؟,1
2450,5458,5458,هو ما قال اسرائيل لها حق بالأمان مين عم يترجملك يا أخ,2
305,654,654,لو الكل بيرشق هالسياسيين العرب بالسرامي بكون شي كتير منيح على الاقل بيعرفوا قيمتهم عند الشعوب ,0
2766,5011,5011,حما الله لبنان وشعب لبنان العظيم       ,2
357,5476,5476,طز فيك لك اي عرب انتو يلي دمرتو الأمة العربية وقفتو إسرائيل على قدميها وجعلتوها اكثر أمن وأمان  يا عربان قال عرب قحاح قال,1
1590,3316,3316,لك النظام السوري انتصر وتاج راسك يا درزي يا خاين سد نيعك عمى اللي يعميك,0
380,534,534,ولك كول هوا يازلمه,1
214,2985,2985,انشالله يا بيتر كل السياسيين إلى زوال اولهم جبران باسيل والتيار العوني وبعدين منفكر نرجع نعيش بلبنان,2
1109,4864,4864,انّو اذا ما عملو هيك مين بدّو يجيب سيرتن ويذكرن امام الاضواء الذي يسرقها وزراء التيار وخاصّة الوزير الرئيس الملك جبران باسيل ,2
2138,3100,3100,هيدا  تيار حقود يهودي مفكرين حالن أحسن بشر وهني من أسوأ بشر ربنا جابن,0
716,4356,4356,ما بينعتب عليك جاهلة وهبلة ,1
2839,4944,4944,حمار من حمير التيار الحر منتمنى انو وزير الاشغال مايكون متل اللي سبقو ووزير الاشغال بعدو هوذاتو,0
2085,2758,2758,انتو ما حتبطلو تتكلمو متل النسوان و المطلقات,0
290,1253,1253,يا عيني ملا حريدة ، جريدة الاخبار للفتنة و للكذب بتحدى جريدة الاخبار تحكي عن الفساد و السرقة في مجلس الحنوب ,0
652,1533,1533,انعل أبوكم لا ابو جيش اسرائيل ، كلاب كلكم,0
1427,4155,4155,فخر يلي يكسرلك راسك على اساس انتي من اصحاب القرار روحي انقبري عالمطبخ ولا نقبري قعدي قدام قناة بداية وتركي السياسة لأهلها,0
3419,2992,2992,هيدا حيوان سوري,0
2948,1201,1201,بتضل حيوان وبدك مليون سنة لتوصل لمستوى صباط السيد نصرالله وتفهم شو عم يقول لانو قلبك مليان حقد ولونو اسود اكتر من سواد الصباط,1
1732,1717,1717,عم أساس انت مهندس ,2
3309,4035,4035,هودي بهائم المردة لشو الرد عليهم  اذا سليمان فرنجية عدن وطلعوا معو الف كلب وجحش وحمار  ويمكن خنازير,0
3488,2452,2452,أن الوضع النقدي جيد ولا خوف على الليرة  فإقتصاد اللبناني نحو إزدهار بوجود فخامة الرئيس العماد ميشال عون,2
2182,1705,1705,هي واقفه على عماد عثمان فقط اذا دققنا بوضع البلد نجد أن وضعه انهار وسقط من اسقطه لا أحد من نهبه لا أ… ,2
3432,4652,4652,انفخ افاك يا حمار يا ابن الحمار,1
1236,61,61,اباقاش تسكت وله ، اسكت يا قرد العقاب لوهاب وهاب قاتل ابو دياب ,1
827,2142,2142,دمشق غاليه مثل ما كل سوريا غاليه ولكن نظام الحكم متهم بجرائم حرب لقتله اكثر من مليون سوري بشار ومن معه… ,2
4541,1466,1466,بس تطلب من ابناء العاهرة كلاب ايران ينسحبو من سوريا فورا للاجئين راح يرجعو لاتفكرهم مبسوطين…,0
4197,661,661,حشرة سودانية إخوانية مهمتك نشر الكذب و العهر حذاء ايراني تموله قطرائيل,0
3194,4760,4760,تركيا أحقر من أن يكون لها مشروع ينفذ ، هو مشروع غربي مسيحي خبيث كخبث دينهم ,0
4617,2058,2058,واللله الخراب من ملككم السادس الي خلى بنات المغرب متعة للقطريين وغيرهم ,0
1295,1258,1258,يلا ولا خنزير الله يرحم صدام حسين لي كان داعسكن,0
4366,277,277,الله يلعن كل من دمر لبنان وداس ع رقاب اللبنانيين إبتداءً بإسرائيل أبو عمار ناصر حافظ معمر صدام الخميني… ,0
722,4876,4876,يعني تش شعر بدني   الله يرحم المير مجيد الي عمل هالدار   لقاء خلدة الدمشقي  ,2
1974,188,188,جبران باسيل كم جميلٌ مثلاً ان نخرجَ على شعوبنا، بسكّة حديد تربط بلداننا، بخط غازٍ يأخذ غاز لبنان الى العراق ونفط العراق الى ل…,2
3540,5028,5028,تضرب انت والفهم يا محترف انت مين انت لتحكي عن السومة هيك الغير احترافي واحد  متلك طشم يحكي هيك عن  كابتن بحجم انديه كبرى و للعلم السومه اكثر حدا بادر للالحتاق بالمعسكرات للمنتخب ف سدووو لبوزك,1
1692,3296,3296,لله درك شد عليهم ولا ترحمهم الخونه,2
1325,4529,4529,وانت ياكلب لو في دولة كان لازم تقطعك ستين الف قطعة وتخليك تعفن بالسجن انت اكبر خاين ,1
3333,1688,1688,هيدي الصورة كفيلة تجنن جمهور الحركة,2
2052,5845,5845,مش دفاعاً عن جبران باسيل بس كان لازم تحط المقطع عالقليلة بعد جملتين بعد هالكلمة لنفهم شو قال بدقة,2
2996,636,636,صباتو بيسوى نعيم حسن تبعك منيح تقل لاتقلك بعد تكرم ,1
490,5118,5118,جورج روق قاصي مرتشي كلب مثلك رح نشوف قديش جورج رزق بدو يبقي قاصي فاسد أنت يا شركسي مش مطول ولا عيلتك في الله,0
2347,4020,4020,بصراحه انا ارى ان مقابله جبران باسيل معتدله واصر على ان اسرائيل معتديه,2
1637,3169,3169,انت عقدة النقص يلي عندك انك فلاح ودون ابن المدبنة لهلاء ملاحقتك حتى لو تعلمت يا فلاح بتضل ضيعجي وبتضل دون,0
409,4446,4446,حزب الزباله و مؤيديه من بلد الزباله تفو عليكم و على الخنزير حسن زميره,0
3429,4792,4792,مصادر حزب الله ل القوات لو سمحتو سدو نيعكن العمه شو جحاش,0
16,2707,2707,الراية الاخبارية الجزيرة جبران باسيل نخص بالشكر أمير دولة قطر الذي كسر الحصار المفروض على بلاده,2
2291,1264,1264,كوبسة فيها يا جيمي   ,2
2897,3667,3667,صناع الفتن تستفزهم إنجازات اللواء عثمان ماذا عن تبليط البحر؟ ,2
1141,3622,3622,قذرين وسخين داعش قليلة عليكن,0
2237,2550,2550,انت كول هوا  ,1
1329,1937,1937,آه يا هبيلي,1
599,3813,3813,ريتها سليلتك يلي طالع منها جحش متلك تروح روحة بلا رجعة الله يرمل حريمك يا ابن الكلب واحد جحش ابن جحش و جحشة روح انقبر,1
2926,4956,4956,فيك تزحط يا برغشة انت ومخك المعفن تركتلك مجال قلت بركة بتحترم حالك وكرمالك ل ورا يللا غالوبس,1
725,1765,1765,كلكم من فصيلة الكلاب الخونة المرتزقة لا استثني منكم احد لبنان بحاجة لانتفاضة اذا أراد الخلاص من فسادكم وعهركم ,0
2355,2235,2235,لا بس في فرق بين ولد يهودي مات جريمة ومشفى انقصف ومات فيه خمسين زلمة جريمة حرب في فرق بين تعفيش عفرين أكل خرى وبراميل متفجرة وكيماوي جرائم حرب ضد الإنسانية,1
3663,1523,1523,كلهم من حزب الشيطان الله لايكثرهم ,0
3829,2631,2631,انت حمار يا ول ولا بتستحمر علينا,1
3823,4102,4102,الكلاب اللبنانيين يداهمون مخيمات عرسال للاجئين السوريين كلاب وستبقون كلاب,0
1928,1192,1192,كل مرة بكتشف نوع من الجحشنة فيك يا نديم قطيش,1
592,4712,4712,يا علاء انت حمار ولا بتستحمر,1
12,2618,2618,اضرب والريح تصيح جنبلاط عثمان سعدو جعجع كلهم وصرمايتك سوا ,0
1153,4480,4480,سد نيعك وطهر لسانك بالرمل الاحمر قبل ماتجيب سيرة سعد لبنان هيدا بلدو وانتو لاجئين وارهابين خون بدل ما تسكت تستحي على على دمك سد نيعك,0
1208,607,607,تضرب منك اله، الغريب هو شيخ عادي من المشايخ عنا ونا بيمثل الا بالمية من الطايفة، ما تسأل وين راحوا ا… ,1
4551,4232,4232,متل ما بداء جبران باسيل وزمرة التيار بنبش القبور كمل الرئيس الأوي بالتفرقة مش جديدة عليهم هالغة عهد فاشل من تيار عاهر,0
1589,2862,2862,لي اصلا اكتر بلد عربي قراراته داخلية مية بالمية والدولة بتشتغل فيه بلا ميزانية وبلاحكومة ,2
2550,2603,2603,شو حيوانة,1
4178,1712,1712,حمير والله حمير ما قبلانين يصدقوا انهن حمير,0
811,505,505,مؤامرات باريس المخملية ,2
1370,1706,1706,هههه ليك مين عم يحكي العاهرة عندما تحاضر بالعفة      ,1
2399,4862,4862,ميشال عون عون و صهرو الهبيلة جبران باسيل باسو صرماية تميم كرمال تشتري قطر سندات لبنانية لبنان دولة شحادة رسميا,0
4064,2431,2431,خراس انت وامثالك الجبناء ثلاث سنوات وانت ابكم لاتتكلم ما شأنك بسوريا ام تريد دعم بشار لتحظي برضى ,1
180,3102,3102,بتقصود ممارسات مثل ما قال الحمار وزير الخارجية جبران باسيل؟ والله بهدل حالو وبهدا لبنان على ال,1
626,1362,1362,شابك على نت بيتنا و بتحكيلي كول هوا ؟ طيب هياني نازل,1
3045,5360,5360,كل يوم بتتأكد قديش العرب بدهم حرق,0
3372,4074,4074,ههههههه خراس و خريها ههههههههه كلب اسود,0
3439,5521,5521,ولا تنسى انه قال ايضاً عن مذبحة تل الزعتر اتهم الماموس النجدي وتابعه ديوووس الشآااام وهدهده ,1
664,2213,2213,هلق انت شو بس برميل خرا او برميل زبالة او برميل منفوخ هوا من نكزة بتبج    على كل حال تلات براميل منكبهن بالمزبلة ,1
4277,2013,2013,يعني شايفين حالكم فيين؟ شي ويرقص و شي بغني و شي بينهبل و بلد رحيزبط على بديت مهضومين اشتغلو…,2
3043,1336,1336,مين قال انو سوريا غائبت عن القمة العربية جبران باسيل قدا و قدود,2
516,5262,5262,كلاب حركة أمل فلتانين ع السوريين,0
330,4129,4129,والسبع تنعام منك و من هيك لقاء نائب مش قادرين توصلو شيخ عقل الطائفة ينتخبه المجلس المذهبي مش انت,2
3765,3822,3822,ولك الله انتو شعب بجم روح جبلي مصاري للشعب بعدين احكي ,0
760,251,251,كيف بيقدر هالحكم يعلك ويصوفر؟ 🤔,2
2896,669,669,اتقي شر جبران باسيل نفس الشي,2
3585,4296,4296,فاشل ومتخلف شوف بلدك ياغبي لكن تضل تابع وذنب لحزب الشيطان وهوا الي فشلك بالانتخابات ياغبي    ,0
1400,4671,4671,معالي الوزير كان ناطر شنطة يبعتلو ياها على الجاهلية ما ظبتت معك نطور الرة الجاية ,2
4393,2719,2719,المفروض بس وزير الداخلية الحيوان زيهوفر منه وعليه بيرحل السوريين الحجة يلي أخدوها لما صاروا يقولوا الناس لازم تروح عالسفارة كانت إنه الناس أصلاً كانت تروح بإرادتها على السفارة وحتى في تيوس نازلين سوريا بوثيقة السفر,1
941,737,737,دقيقة صمت عذكائك ,2
1211,4537,4537,تحملنا واحد كلب علوي نجس سنة وسكتنا عن مجازر أبوه بحماه من سنة وبس إجا حدا عم يضرب ويوجع فيه ماتحملناهم يومين خف علينا ياملك الديمقراطية,0
3134,2184,2184,كيف تستقبلون هالشي وهذي علومه ادري انت احقر منه يا وئام الكلب ياذنب بشار وحسن خرا      لكن للامانه ي… ,1
1420,5567,5567,سودا كلبه لول حقيرة,0
1799,4060,4060,مقاس صرمايتي والصرماية يلي ع راسك متطابقتان تماما يا عبد المجوس تضرب انته وكلب الفرس المجوسي نصرالشيطان ابن المتعه,0
2635,3976,3976,اي وطنية يا لص اعد عم تنهب اموال البلد بحجة انك وطني بلا شرف,1
1076,1448,1448,لأنه كلاب عالم متل طارق خوري وغيره,1
4525,5752,5752,هيدي مزرعه و مليانه بهايم و طول عمرها تابعه للاحزاب و بعمرها ما كانت بلد,1
2995,4908,4908,ياصفوي ياعميل لايران حامي اليهود معلمك البعثي الكافر روح شوف ميناء طرطوس كيف بيهرب الذهب معلمك الجحش سقط,0
677,2008,2008,دمشق كانت وسوف تبقى عاصمة الامة ,2
1809,1338,1338,هيك مربيهم جنبلاط كل مابدو يسب حدا بفلتهم ,2
762,2099,2099,هل تعلم ان جبران باسيل لا يعلم,2
2781,3075,3075,يسعد صباحك يا ريس ,2
892,4709,4709,وش فيه الكلب ابن الكلب وئام القذر قلب على قطر ,1
1102,944,944,مياومو الاعلام غادة عيد بس يطل الملك جبران باسيل بتركضي بتفتحي الباب وبتوطي راسك بالأرض وما تنطري بخشيش منو لان ما بيد…,0
1185,5388,5388,كول هوا صارو  ,1
1364,4610,4610,لا عتب على الآخر,2
2733,3620,3620,هدول الناس بالذات اوسخ بشر,0
3538,1079,1079,سارقين البيت وحارقينه يلعن الأسد,1
1016,4166,4166,يالطيف شو بشعة روحي عالمطبخ وسكتي حجة,0
2963,880,880,مش بس مختل ، على ذمتى انه حشّاش كمان ، مع إحترامي للحشّاشين,1
2683,1515,1515,انتا عاهرة أم سياسي أم شيخ عقل؟ ,1
2840,288,288,شفيك يادكتور ولا غير متابع هذا ذنب ايران المجوسيه المعديه المتخلفه مالقيت تمدح ألا هذا الشخص للتذكير وئ… ,0
623,4842,4842,طز فيك وبالبتشد على مشدو,1
4144,3216,3216,انت سوري درزي اكيد او علوي او خربطلي  اخرس ولاك  انت وبشارك معك,0
3329,2171,2171,خفف كوبي بايست ,2
3964,2652,2652,بس ولاك ما حدا قاهركن الا جبران باسيل اندال,1
759,354,354,ئوبة كلاب خربوها وقعدوا على تلتها,0
57,1501,1501,حلوه بس أنفك مو مصلي عالنبي,2
1050,3024,3024,وطننا يحتاج الى مسؤولين جدد ,2
