,Unnamed: 0,text,label
4367,3635,"@waldruhe @Suesse_Schnitte Für die sind die ja auch nicht zuständig, noch nicht bemerkt ‼️",2
1323,1908,"Lebendige Diskussion in der SPD notwendig und stärkend, auch wenn das in den Medien gegen uns gewandt wird.",2
4313,638,Im Auto auf dem weg nach Karlsruhe und das Pressehandy klingelt in einer Tour. Läuft :-),2
4404,4235,@klaus_fritz @66Freedom66 Wir leben in einem totalitären Staat .Merkel steuert immer mehr Richtung DDR zu!,0
4913,2107,"@heiseonline Wenn die infamen Lügen der etablierten Altpolitiker aufhören, dann gibts auch keinen Grund zum Hass!",0
1215,2563,Woher er die Zahl von 70% her nimmt bleibt offen. |LBR| Weniger als die Hälfte der Türken hat überhaupt gewählt in den Konsulaten.,2
2726,1925,@RegSprecher @KingSalman Ich hoffe das Merkel dort gesteinigt wird!!!,0
3687,2065,#Pegida hat alles vorausgesagt für Europa! |LBR| IslamTerror in Madrid. 13 Tote |LBR| Weitere werden folgen ihr deutschen Politidioten,0
4900,4838,Religionen sind alle FakeNews |LBR| Aber nützlich um Massen dumm zu halten und auszubeuten |LBR| Größte Bremsen in der Entwicklung der Menschheit.,0
4893,706,"@mastermikeg @machtjanix23 @AthinaMala @_macmike @Norbinator2403 @ennof_ @troll_putin @NancyPeggyMandy @petpanther0 @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @ellibisathide @MD_Franz Der Typ hat sich mit etlichen hier angelegt, hat inhaltlich nichts zu bieten - nur Klugscheißern. Eigenes hat er auch nicht zu bieten - dafür reicht sein Intellekt nicht.",1
3244,3486,Ich halte Menschen die an Götter glauben für Idioten bzw. für krank. |LBR| Sie können das auch gerne über mich denken weil ich nicht an so einen Humbug glaube. Das ist mir egal.,1
1603,3258,@RT_Deutsch Das kostet und bringt nix....,2
4754,1521,@ReneTruninger @watson_news Sauerstoffmangel kann zu geistiger Beeinträchtigungen führen...😃😃,1
3725,1045,"@China_Welt_News Die bayerische Labertrumpe ist wieder am Werk! Wenn Merkel sich räuspert, ist wieder Ruhe im Duckmäuser-Staat!",1
2058,1897,Der Antrag 39 bzgl. Dienstzeitverlängerung von #Geistliche|n wird auf die nächste #Synode 2018 vertagt - #aksynode16,2
2153,2353,"@peter_millet @Margit030 @pflegefrau @NoHerrman In ihrem Land war dass so nicht möglich ,aber bei uns kann man dass ausleben ,dank freier Meinungsäußerung.Wir Deutsche sind die gelackmeierten !",0
3537,914,@welt Nur noch Geisteskranke Politiker in der Regierung!! Es muss ein Ende haben!!!,1
2599,2096,"Heilige FÄKALIEN, da läuft gerade Anne Will(schön sein) auf 3SAT!Keine Ahnung ob Wiederholung oder so,iss auch egal ! NUR SO EINEN HAUFEN GEMEINSCHMUTZIGER DUMMHEIT HAB ich selten gesehen ! Spiegelt voll den ZUSTAND DEUTSCHLANDS ! BÖSER TRUMP, SUPER MUSLIME !",0
2915,3631,@spdbt @Ralf_Stegner So ein Bullshit.... |LBR| Du denkst es geht nicht dümmer?....dann kennst die SPDler nicht...😂😂,0
3734,1220,"@Helheimer Ernie und Bert und Rappelkiste-das waren meine Vorbilder. Und wenn ich mich heut so umschaue,dann sind sie das noch immer😊",2
2645,4260,"""Inter und trans Hand in Hand - eure Ordnung unser Widerstand!"" Vanja / #dritteoption goes Bundesverfassungsgericht",2
4654,3936,@welt Wieder ein Einzelfall!! |LBR| S huld war bestimmt mal wieder der Präsident der Vereinigten Staaten!!!,2
2908,2425,"Es ist eben ein entscheidender Fehler, bei ""Ziegenhirten"" zu kriechen und bei Charakterköpfen nur Schwachsinn heraushängen lassen 😂😂😂",0
4309,2031,Heute Fraktionsgremien im Kieler Landeshaus und später die erste Station meiner Tour durch alle Kreisverbände mit dem Start in Schleswig/Flensburg. Da geht es um die Situation der Bundespartei und die Kommunalwahlen im Mai.,2
3764,3585,"@tgd_att @Tomsch24 @Georg_Pazderski Interessant, laut meinen Unterlagen sind 90% des Islam inklusive der Länder die ihn Praktizieren Rassistisch und Kulturfeindlich aufgebaut, das erweckt den Eindruck sie predigen Wasser und trinken Wein",0
4003,2482,@faz_donalphonso Der kleine Mann muss bluten |LBR| aber klar: |LBR| die Linken sind die Guten,2
1811,2416,@rsabine900 Verkauft ist Verkauft!Was die Türken damit machen steht in dern Verantwortung die sind Alt genug.,2
2881,1291,@DrDavidBerger Bin mir fast sicher...das geschah unter Gewaltandrohung....,2
1101,3857,@IAMMASCHO Die frage ist was man als nazi definiert,2
1476,4731,Mit Entsetzen sehen wir die Nachrichten aus #Barcelona. 🇮🇱ist in dieser schweren Stunde mit den Menschen in 🇪🇸. Terror wird niemals siegen.,2
880,389,@motikat @ARDde Aber da auch leider nicht mehr ...,2
572,752,"Das sind doch überwiegend junge Männer, die uns überrennen wollen. |LBR| Die illegalen Invasoren brauchen Arbeit - in Arbeitslagern - fair.",0
2861,1629,"@artepmobil @WildEastBerlin Pure Verzweiflung 😂😂😂 das würde sich nicht einmal ein Nafri antun, nehmen eher zur Not `ne Ziege 😂😂😂",0
125,1039,"Zuviele Wähler haben sich ins Boxhorn jagen lassen. |LBR| Ähnlich dämlich wie die Franzosen, die gerade ein böses Erwachen haben.",0
1554,52,@Ami66Stefan Juden und Christen werden als Schweine und Affen bezeichnet.. Aber das steht ja nur im Koran. Die Suren erspare ich mir jetzt. Lesen.....,0
1513,2056,Deutsches Fernsehn bestet nur aus Propaganda und geistigen Dünnschiss,0
803,2684,"@tagesschau @IschtarIsik Wessen Brot ich esse dessen Lied ich spiele! |LBR| Das gilt auch für die öffentlich-rechtlichen ""GEZ"" |LBR| Eben Merkels Vasallen Propaganda Medien!!",0
3567,2328,Frau Merkel hätte mich jederzeit anrufen können. Meine Nummer hat sie. Stattdessen hat sie die MFK ohne Gegenargument blockiert. #tvduell,2
848,1236,"#Phoenix KGE zu #Familiennachzug |LBR| sorry- diese keifende, realitätsferne Grüne zu kommentieren widerstrebt mir so dermassen.",1
4772,2681,"@DoraBromberger Hoffentlich bekommt die dumme, gewaltbereite Antifantenbrut richtig auf die Fresse! ☻👹🤘 |LBR| Respekt für friedliche Demonstranten! 👍 👍",0
1699,1730,Immer Hasskick wenn ich Merkel und Claudia Roth seh,0
3445,254,"Warum hat wohl der Terrorfürst Yassir #Arafat das Wort »#Palästinenser« für die #Araber in der #Levante benutzt? Dieses Volk gab es vorher nicht, aber man bediente sich aus dem #Antisemitismus der #Römer, die uns #Juden demütigten &amp; Eretz #Israel in #Palästina« unbenannten.",1
1223,451,@Junge_Freiheit Die hätte man früher als Hexe verbrannt.,0
2795,3210,@1001ptsDE |LBR| Es gibt fast ausschließlich Schwachköpfe und Arschkriecher in der Politik! Eine eigene Meinung führt meist zu Problemen! 😜👎🖕,1
4634,631,@janboehm Lauter linke Ararchisten die sich hier zu Wort melden!,0
4442,2298,@zeitonline @Umwelthilfe In den USA wären diese Verbrecher schon längst im Knast! Unter der Führung Merkel gibt es Bonuszahlungen! AUCH FÜR MERKEL!!!,1
930,615,"Pünktlich zum Wahlkampfauftakt ermittelt der ""Brüsseler Sumpf"" gg. Schulz 😜 Brücke bauen, 100TSD Kühe rüber und zuscheißen dieses ""Nest"" 🤢",0
2719,4461,.@jouwatch Ich warte auf dem Moment das diese dummdeutschen das begreifen und diese Volksverräterin zur Verantwortung zieht!!!,0
3624,1943,"@IngoFunke Und wieder einmal mehr zeigt sich, dass in D mit zweierlei Maas gemessen wird in der Justiz! 😨☹👎👎",2
3257,720,"@JoeyGerlach Kirchenbeamter Dröge 😂😂😂 ""De Beamten un de Schwien sünd den` Buern sien Ruin"" (Mecklenburgischer Spruch) 😜",2
3414,396,@AfD_Hessen @AfD_Support So werden wir von den Moslems unterwandert und die meisten kriegen nichts mit . Wir sind ein Christliches Abendland und haben die Moslems schon vor Wien Zurückgeschickt.Es wird Zeit denen die Grenzen aufzuzeigen!,0
202,4497,"@marcbrost Bevor #aufschrei startet: @MartinGreive und ich sind alte Kumpels. Hätte ich ihn diskriminieren wollen, hätte ich seinen Fußballclub erwähnt",2
67,3190,@NSU_Leaks Das Video ist gesperrt - aus urheberrechtlichen Gründen - durch die Lügenpresse.,0
1729,4792,Wenn 20000 Polizisten keine 1000 Vermummte unschädlich machen können |LBR| Ist es entweder Absicht oder Unvermögen |LBR| Vermutlich politisch gewollt,0
624,4033,"@AliceBota @ZOiS_Berlin @faznet @SchullerKonrad Veser in faz-net: Erstaunliche Einigkeit..... bestand in einer Frage zu den Gründen, warum die Ukraine die Krim verloren hat: ...... der Hauptgrund sei die langjährige Vernachlässigung der Halbinsel durch die ukrainische Regierung gewesen.",2
4566,1172,@AfD_Support Wieso ist so ein linker Anarchist noch auf freien Fuß.Einsperren und verschimmeln lassen,0
1351,36,@ShakRiet @Heinrich_Krug So ist es....wir haben Maria vergessen...als hätte sie nie existiert....schämt euch...!,2
4927,1684,Neuer Rekord nach zwei Wochen Ramadan – schon über 1000 Tote!,2
488,4726,"Gerade auf N-TV ""Die neuen Waffen des Terrors"" mitbekommen ! WAS FÜR EIN SCHEIß!! RAUS MIT MOSLEMS, dann KEIN Terror! ☠️😡☠️",0
909,3344,@IAMMASCHO Nazi ist für mich jemand der den Nationalsozialismus gut findet und kein Patriot auf einer rechten demo ist,2
2456,3118,@MiriamOzen OMG.....was für eine ekelhaft häßliche Frau..dieses Gesicht nur auf dem Boden einer Mülltonne zu gebrauchen...!,1
4987,1036,@anna_IIna Ohne Worte....das manche Menschen so dumm sind....noch dümmer sind wirklich nur Schafe...!,1
2524,2390,"Nur bei der notwendigen Veränderungsbereitschaft kann es in Frage kommen, der Partei zu empfehlen, in ernsthafte Verhandlungen für eine Regierungsbildung einzusteigen, wie immer diese aussieht. |LBR| Am Ende entscheiden bei uns die Mitglieder und das ist auch gut so!",2
4357,2434,@BuheEdgar fröhlicher gruß aus der hauptstadt edgar 😇,2
1842,3309,"@welt Wir wissen das Merkel, ihre Vasallen,die Lügenpresse und Medienpack die Verantwortung dafür tragen! Wer Merkel huldigt, bestellt den Tod!!",0
4061,2098,@dushanwegner Das wird nie aufhören...die fucking Gutmenschen würden ihr eigenes opfern um diesen Völkerwahn aufrechtzuerhalten,0
1374,262,@shlomosapiens @KrahMax Ich will nicht das es Kriminellen Flüchtlingen Deserteuren und Feiglingen hier besser geht..erst recht nicht dem Afrika-Pack |LBR| Und weder bin ich Rassist noch ein Nazi noch xenophob....!,0
288,3820,@RNZonline Die Asylanten nehmen deutschen Familien günstige Wohnungen weg.zuerst Deutsche dann der Rest der Welt!!!!!!!,0
3206,2361,".@MartinSchulz mit 81,9 % wiedergewählt, ein Minus von 18,1 Punkten. Entspricht in etwa dem Rückgang der @spdbt bei #BW2017. Ist nach Schulz' eigenem Maßstab kein ""Regierungsauftrag"". Oder?",2
3033,3984,@66Freedom66 Ja was war das denn ??? Ne Sugarmama ohne Schulabschluß ?? Oder watt?? Wie schafft man sich denn in so eine irre Dimension !! Nehmen die alle Crystall wie der schwule Beck oder wie ??,1
4492,2172,@Erik_Reinke @China_Welt_News Wenn das schon alle behaupten....wieso ist die alte noch immer auf freiem Fuß...?,1
4203,2928,"Stell dir vor, du kannst deinen Kanzler direkt wählen. Würdest du Merkel wählen",2
3581,770,"@mastermikeg @machtjanix23 @troll_putin @lifetrend @ThomasGBauer @SchmiddieMaik @AthinaMala @charlie_silve @NoHerrman @willjrosenblatt @petpanther0 @feldenfrizz @nasanasal @info2099 @_macmike @ellibisathide @MD_Franz Könntet ihr mich bitte aus dem Thread rausnehmen, das Klugscheißern von Ao und dessen oberlehrerhaften Bevormundungen gehen einem langsam auf den Sack. Danke",1
4172,3268,@rponline dann warten wir mal ob die Lügenpresse und Medien jetzt über Marcon herziehen und hetzen!!,0
3774,3655,"@G_B0nn Wäre Gott real, müsste er in den Knast als Massenmörder und wegen Genozid an der Menschheit.",2
3310,1577,@cem_oezdemir Nur die Grünen reden über Klimakatastrophe..😂😂 |LBR| Wieso ist diese kotzgrüne Brühe nicht versickert..? |LBR| Ihr dummen 🇩🇪was habt ihr nur getan??,0
910,4599,"Schulz, spar Dir Dein dummes Gelaber. Es geht nicht um Verteilung, sondern um |LBR| Rückführung, verdammt nochmal. Es sind Invasoren ohne Rechte.",0
4412,4894,Jetzt ein bisschen Bobbele schauen....#esgibtnureinenBorisBecker,2
2092,2509,"DDR ""Überwachungsstaat""?😂 Merkel u. ihre Bande führen den totalen ÜBERWACHUNGSKRIEG, erfinden Vorwände u. lügen, dass sich d. Balken biegen😜",0
3065,4630,Merkel diese Volksverräterin muss weg!!!!,0
41,4105,Schulz ist Kanzlerkandidat von Rot-Rot-Grün! #TVDuell,2
1135,1157,"@ainyrockstar @welt Die Tafeln sind total überlaufen zum großen Teil von Asylanten, und deutsche Arme gucken in die Röhre!Die Asylanten brauchen all ihr Geld für Luxusartikel wie Klamotten,Smartphones und Rauschmittel.",0
3433,818,Die DE ÖR Medien hetzen pgegen Polen angeblich keine unabhängige Justiz u hier in DE gibt es weder unabhängige Justiz noch Meinungsfreiheit,2
3938,4738,@happyhaidrich3 @Beutebadener Beim rest wirst du ja sofort geblockt,2
1994,4383,@waldruhe Diese Islam existiert aber nur und ausschließlich in den Taquia Reden der Talkshow-Virzeigemoslems,0
1149,4536,"Du weißt, dass du #geistesgestört bist, wenn deine größte Sorge ist von #linke n Clowns ""#Rassist"" od. ""#islamophob"" genannt zu werden",0
2207,1626,@Gauinator Würde lachen wenn er wirklich mal vom 1 stock ins Erdgeschoss mit seinem Fettarsch durchbricht,0
2939,1180,#Merkel ist in in ihrem Innern eine Kommunistin geblieben und will jetzt mit ihrer EU Macht die alten DDR Ideen realisieren |LBR| Endet im Chaos,1
684,4385,"Wie dämlich muss man sein,um einen Kriegstreiber Poroschenko in München zu hofieren. Ach so,Ihr meint auch,als Politiker kann`s passieren? 😜",1
1320,3592,Fazit des Tages für mich !! Lieber ein RECHTER EINPEITSCHER (wie Sellner) als ein LINKER AUSPEITSCHER(wie Heiko MAAS) !!!!!,1
1813,1589,Drachenlord wird immer fetter bald kann man die Sau schlachten und damit eine ganze Familie eine Woche ernähren,0
1070,2048,@KayGottschalk1 Wenn die Scharia erst einmal eingeführt ist wird sie die erste sein die ihren Kopf verliert.,0
3505,1393,"@nobelundfrei @DeltaFiveEcho Dieses Käseblatt ist auch nur für eins gut, aber selbst der Fisch den man damit einwickelt wäre noch beleidigt",2
4100,2890,@sprachmittlerud @krippmarie Ja die von der Leyen....redet gerne wirr...kennen wir schon,1
239,1602,@HeikoMaas Die kleine Heike übt den Widerstand....😃😃😃 |LBR| Wie lange bist du den oder darfst noch Minister spielen bevor es zurück zu Lego geht..?,2
4938,1009,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl stammeln können |LBR| AFD,0
1477,1573,"Solange solch Polit-Pfeifen, wie Murksel u. ihre Muschpoke bestimmen, was RECHTS ist, läuft mir das am Ars** vorbei - dieses verlogene Pack😜",0
3732,2823,@hdBerretz Glaubst du immer noch an die Mafiabande und die Hollywood show in Berlin ⁉️,0
25,4793,"Auf zdf info die übliche Trump-Hetze, fehlt heute nur noch die Hetze gegen die DDR u. Russland &gt; Dr. Goebbels lässt wieder grüßen 😜",0
3794,4941,"@maybritillner @peteraltmaier Ich habe noch nie einen Menschen schneller Lügen gesehen, als ein Haase läuft. Dieser Mensch steckt soooooo tief im Anus von Frau Merkel, das wenn er einen Hals hätte dieser Braun wäre.",1
2878,466,"Heute wird “Unwort des Jahres” bekanntgegeben. Wie wärs mit „Fresse“, „Kacke“ oder „Bätschi”? 😂",1
1497,4963,"@info2099 @machtjanix23 @AthinaMala @troll_putin @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @petpanther0 @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Ne, das gibts nicht, ist der Vollpfosten immer noch da???",1
2511,9,"Deutsche Medien, Halbwahrheiten und einseitige Betrachtung, wie bei allen vom Staat finanzierten ""billigen"" Propagandainstitutionen 😜",0
4660,3546,"@shlomosapiens Genauso,  wie alle MSM Satireformate. Alles klare Indizien dafür,  dass wir in einer Gesinnungsdiktatur mit gleichgeschalteten Medien leben. Da Lob ich mir die vulgäre Analyse und andere freche scharfsinnige (leider von Zensur betroffene) Kanäle",0
890,1119,"@LC180666 @DuHugonotte Diese Armani-Punker leben auf der Sonnenseite des Lebens ,da kann man generös über die Probleme hinwegsehen,🙈",1
3928,409,AUF DAS DER FUROR TEUTONICUS ERWACHT !zurhöllemitmerkel !,0
1894,2538,"""Özoguz attackiert CDU, AfD will Intergrationsministerium verhindern"" &gt; RICHTIG, etwa noch so ein Faulenzerposten für diese Chaoten🤢",0
964,4558,"@ZDFheute @ZDF Wie beim Dieselskandal, die Autobosse und Merkel betreiben Wirtschaftskriminalität und der Verbraucher soll es jetzt zahlen!",0
4848,309,"@China_Welt_News Da Deutschland keine NATIONALmannschaft mehr hat, interessiert dies niemanden!",2
4968,3255,@M0ntico83 Klappe halten...oder ich laufe dir hinterher..! |LBR| Mongo,0
1483,3132,"Trump lässt die Hose runter &gt; Flugverbotszone in Syrien. Nur, um sich mit RU anzulegen, dafür ist sein Schwanz zu kurz 😜",1
85,1496,"Sind zwei Wochen #SchwarzeAmpel-#Sondierungen Vorboten für vier quälende Jahre Koalition, die ohne Plan fürs Land verwaltet statt gestaltet?",2
1184,1234,"@BlaukePetry @tyramizou @lawyerberlin Sagte die Hippiesugarmama ! Auch ihr dürft Kernseife benutzen ! Nur, grüner DRECK, ist halt tief eingefressen! Fragt mal Mädels oder Jungen, die von Kohn Bendit eingeritten wurden !",0
4958,3622,@mpitzke @SPIEGELONLINE Gut gemacht Mr. Präsident! Die dumme Nudel mal wieder richtig vorgeführt!😂😂👍,1
74,59,@NorgePrivacy @krippmarie Spätestens seit Blümchen wissen wir welche Waschlappen in der Regierung sitzen....😃😃,1
1458,140,@Dora_Bromberger @lawyerberlin Hetze haben weder Fakten noch Argumente je ersetzt.,2
2814,1503,"@WojtekThomalla @_macmike @NawratAnna @AthinaMala @charlie_silve @petpanther0 @MustaphaMondAH @SJW_MadBunny @mastermikeg @machtjanix23 @SpadeCarrier @Steffmann45 @troll_putin @Norbinator2403 @ennof_ @NancyPeggyMandy @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @ellibisathide @MD_Franz @YouTube Darf man fragen, warum der Schlaumeier auf dem Bild sich nicht für euch in D einsetzt? Mit seinem Wissen könnte er das - warum tut er es nicht? Schonmal darüber nachgedacht?",2
794,3055,"@OfficeRolando @Blechliesel Viel Hass Zorn, obgleich dies nielmals die Lage verbessert, sondern den Betroffenen mehr belastet. Es gab übrigens eine Muslima unter Toten; jeder Tote ist ein Toter zu viel und ein Anschlag auf uns alle. Den Hinterbliebenen, wie ich selber erfahren konnte, ist dies sehr bewusst",2
3003,4266,"Lydia Ruisch, Vorsitzende des baf, erinnert an das 20jährige Jubiläum der #Frauenordination, die wir dieses Jahr feiern durften #aksynode16",2
3180,755,Sigi in Moskau &gt; Lawrow u. Putin haben ja richtig gezittert vor Angst 😂😂😂,2
854,2547,"@ddbnews Ja, gut das es noch freie, objektive und schonungslose Informationen im Netz gibt 👍🏻",2
3178,4714,zweite Halbzeit ist deutsche Zeit!,2
952,2692,Es ist vollbracht! @imriziv steht für #Israel im Finale! #eurovision #ESC2017 #ISR🇮🇱,2
4933,4336,"@Heinrich_Krug @petpanther0 Wir haben keine Regierung, sonder eine Politmafia die das eigenen Bewohner erpresst",2
3816,3742,"Italien will anderen Staaten illegal Eingereiste aufzwingen anstatt |LBR| sie zurückzuschicken. Sie haben kein Recht auf Asyl, verdammt.",1
729,893,"@RegSprecher Praktisch haben einige europäische Dummköpfe beschlossen, einigen Verbrecherkollegen in Afrika mehr Geld zu schenken!",1
154,4595,@PilgramsWords @SM100d @vonzainach Was? Ich?  Da hast du was falsch verstanden. Bei Fragen zu Theologie und Islamisierung bin ich die (S)Expertin. 😘,2
3391,4825,@Junge_Freiheit Mir gefallen solche Meldungen....her damit... |LBR| Vielleicht merkt man es so...😃😃,2
4521,1181,@StephanStaiger 60 cm sind keine 20 Meter.,2
3157,4673,"Papst Franziskus hat General Min Aung Hlaing &amp; weitere Vertreter des burmesischen Militärs getroffen. Höflichkeitsbesuch dauerte 15 Min., Geschenke wurden ausgetauscht - Franziskus schenkte eine Medaille seines Besuchs, erhielt eine Harfe &amp; verzierte Reissschüssel #PopeinMyanmar",2
3214,1250,"@sebbi @Awp2015Awp @MartinSchulz Die Linken Gender- und meetooidioten die du in den Staaten kennst,  natürlich nicht.",1
1719,1330,"MERKEL MUß WEG !! UND DAS SCHNELL UND RÜCKSTANDSLOS !! DIESER GRÖßENWAHNSINNIGE ALKOHOLIKER SCHULZ DARF HIER NICHTS ZU SAGEN HABEN, AUßER IN DER GESCHLOSENEN! DAS DARF DOCH ALLES NICHT WAHR SEIN !",0
1947,598,😂😂😂wie sie versuchen im Takt zu tanzen....,2
1685,959,Entweder Deutscher oder Türke. Wer gerne türkisch leben möchte -Idee- ab in die Türkei. |LBR| Dort könnt Ihr Erdogan dienen.,0
713,4660,"@SirSchnee Aber Du weißt auch,dass Du mittlerweile im Land der Rechtsbeugung lebst... Recht und Gesetz nach Herzenslust und Stimmung um-und abzuwandeln,auszutauschen,gar nicht erst anwenden.",0
2933,194,@SawsanChebli @SawsanChebli ...sich damit auch noch brüsten ist schön...dämlich... |LBR| Wenn man tief genug gräbt findet man tatsächlich immer noch eine dümmere deutsche...obwohl bei Katja an der Oberfläche kratzen schon ausreicht....😃😃,1
3891,1924,"Im Grunde ist es fast psychopathisch, wie Trump ständig überprüft wird. Habt ihr Säcke |LBR| auch schon seinen Stuhlgang überprüft?",1
4875,2027,"@Sysyphus58 Tusk wird in Polen als derjenige wahrgenommen, der Merkel in den Ar*** kriecht, war sich seiner ""Sache"" sicher u. verlor d. Wahl",1
2784,879,@ErtuerkAslan @ShiwaMustafa Kotz deine Propaganda wo anders aus. Hier bist du falsch.,1
253,249,@SaschaUlbrich @FfFrauki Sou absurd das man es als Fake-News sehen möchte... |LBR| Hier wird Vergewaltigung legalisiert...!,2
4136,981,@FraukePetry @Tinimaus1110 Wir müssen zulegen und Merkel vernichten!!!,0
4582,1953,@CsendC @MiriamOzen Was für eine ekelhafte Person....der alte..!!,1
3159,2134,Vielleicht ist es an der Zeit Lobbyvereinigungen wie EurActiv verbieten zu lassen wenn sie Referenden verbieten lassen wollen! 👍,2
2375,4081,"""Wo war Gott in Dachau? Er war da."" Weihbischof Stolberg bei Feier für die Sel. Märtyrer von Dachau.",2
4676,2871,"@SpadeCarrier Mein Internet ist gesperrt. Sitze gerade mit meinen Kindern im Luxus-Restaurant mit W-Lan. (Mac-Donalds) |LBR| #Kinderarmut |LBR| Die Bücher (Hass ist keine Meinung, Aufstehen statt wegducken) habe ich geliehen...",2
1769,3551,"@keinfreiwild @Segeltexter Leute die so etwas einfädeln sollten sofort belangt werden, |LBR| unsere Jugend muss vor dem Gesocks geschützt werden",0
1311,5006,@KokoLores20 @krippmarie Ein richtiges Zeichen unserer Nachbarn...schleichende Islamisierung sowie eine derartige Umverteilung darf nicht unterstützt werden..niemals,0
260,3062,EU ist die Sozialisierung von Ländern. |LBR| Die Länder verarmen wie in der UDSSR die Menschen |LBR| Nur die EU Bonzen ( wie früher die SowjetBonzen) profitieren. |LBR| Die Völker verarmen bis zum Zusammenbruch |LBR| (Wie beim Kommunismus) |LBR| Die Ost-Länder spüren das und Leiste Widerstand,0
1177,3283,@petryficker @uwebecher @KuhnerWanna Es lohnt sich nicht nur vorausschauend zu fahren sondern auch vorausschauend zu denken...gilt insbesondere für Biker... |LBR| ..petryficker im Profil...tust dein Hirn mitm Helm ablegen..?,1
1700,1740,@Mirapi_NRW @Gerry_Grantler Die strotzt vor Blödheit! Teilt sich mit Fatima Roth einen 40er-IQ!,1
3572,1034,@krippmarie @jouwatch Die dummen deutschen Wähler...mit FDP u den Grünen am Bord werden unsere Probleme nur noch größer... |LBR| Ich schäme mich für meine Landsleute..,0
2918,1647,Die Türken dringen hier ein und wollen uns ihre Art zu leben aufzwingen. Und |LBR| beschimpfen unsere entscheidungsunfähigen Weicheier als Nazis.,0
508,4694,@Janine_Wissler @dieLinke Ihr Mauermörder wisst überhaupt nicht was Demokratie bedeutet 🖕,0
742,1112,"""Auch Sachsen gehört zu Deutschland"" - trotz Unfähigkeit die richtigen Lehren aus dem Wahldebakel zu ziehen #cduSachsen",2
3278,4834,"Das Wahlergebnis ist sicher ""getürkt"". Wie viele Analphabeten gibt |LBR| es eigentlich in der Türkei?",0
199,4820,"@KokoLores20 @Renft1964 So tief sind wir gesunken! Ein Merkel-Speichellecker mit dem IQ einer gewissen Fatima Roth, eine Null (außer im Tonnengewicht) als Finanzminister!",1
3146,4198,.@SPIEGELONLINE Was in der SPD schief läuft? Schulz ist ohne jeden Schulabschluss |LBR| und 2 x sitzen geblieben. Eine Schande für das Land der Dichter |LBR| u. Denker.,1
2583,2101,@anna_IIna Leute regt euch nicht auf....negative Berichte haben eine positive Wirkung....AfD bleibt und wird stärker |LBR| Wie sagte die komische Kuh von den Grünen...und ich freu mich darauf....😂😂,1
3253,4839,"Ja, die Bundestagswahl ist schon so gut wie gelaufen. Immer mehr Bürger erkennen, |LBR| dass der zweimal sitzen gebliebene Schulz eine Null ist.",1
1897,204,@Jala_varietas @Grals_Hueter Die Julia hat ja auch 20 Kalte Lötstellen im Kopf. Bestimmt ein Kind der 68er. Sorry aber die hätte man besser ins Klo gewichst. Da wären die heute noch auf Reißen.,0
2790,1302,"@lko_ch Haben Sie keine Angst, Ihre Vorurteile ehrlich zu prüfen und die Wahrheit selber zu suchen, so wie die Männer im Artikel. Das ist spannend.",2
4868,3057,"Merkel redet grad mit Kennerblick von |LBR| KÜNSTLICHER INTELLIGENZ |LBR| Werte Bunteskanzlerin, |LBR| wie wäre es denn zur Abwechslung mal mit |LBR| MENSCHLICHER INTELLIGENZ |LBR| ??",1
3550,3886,"@AchimSpiegel @Renft1964 Ohne Bohlen-Auftrieb, würde die heute auf gewissen Straßen tippeln?! 🤣",1
4447,3348,Nun - da mich das Deppenvirus noch nicht erwischt hat fühle ich mich ganz wohl. Aber DANKE der Nachfrage!,2
2894,3719,@DomNRW47 @Beatrix_vStorch Ihr Feigen Bastarde...nur Verachtung übrig für euch Abschaum..!!,0
4744,2203,"@MalteKaufmann @123Lenchen @AfD Nicht in der Lage!? Ich denke sie verkennen die Situation, die Absicht die dahinter steckt ist wohl nicht mehr zu verkennen, der Kalergi Plan wird gerade umgesetzt, sie sollten langsam in die Gänge kommen, oder es ist nichts mehr übrig ‼️",2
3092,3160,"@FroehlichKaiT Integration ist eine Frage der Mehrheiten und der Motivation. Vor 30 Jahren integrierte man sich noch, Wer Deutschland liebt tut dies auch. Aber seit 20 Jahren schwebt den Parallelgesellschaften und den linksgrünen Deutschlandhassern eine andere Gesellschaft vor ...",0
808,2082,Antrag 30 wird aufgerufen: Auch hauptberufliche #Geistliche sollen geistliches Leben führen sollen - #aksynode16,2
903,352,Ich wundere mich immer wieder wieviele dumme Menschen es in Deutschland gibt. 70 Jahre Gehirnwäsche hat ihre Spuren hinterlassen.,0
2498,3433,@Osshunt @dresden_airport Sun d'Or ist ein Tochterunternehmen von El Al,2
947,4942,"Schauspieler u. Prediger Gauck ist krank??? Oder brennt ihm schon der Ar*** vor Angst, wie 89 in Rostock. Tauchte dort auch lange ab 😂😂😂",1
