,Unnamed: 0,Unnamed: 0.1,text_id,text,task_1,task_2,label
848,2752,2752,hasoc_de_2753,Pädophilie: Der alltägliche Missbrauch in einer grünen Kommune! Da wird einem nur noch schlecht! https://t.co/iOiWa7vc4C via @welt,HOF,HATE,0
2783,66,66,hasoc_de_67,"@ArasBacho Wer hat dem kriminellen Grapscher das geschrieben? So viel IQ hat der nicht, dass der auch nur einen Satz fehlerfrei schreiben kann.",HOF,OFFN,1
3097,1197,1197,hasoc_de_1198,"Wer sich in #England zum Imam ausbilden lässt, lernt folgendes: 'Allah ist glücklich, wenn Moslems ihre Frauen vergewaltigen und schlagen.'  https://t.co/JWFd0kqcOs #Ramadan",HOF,HATE,0
1268,2031,2031,hasoc_de_2032,"Die Durchschnittstemperatur auf dem #Mars sei seit den 70er Jahren um etwa 0,65 Grad angestiegen, also genauso wie auf der Erde⚠️    Nach der Logik der #grünen #Klimasekte müsste wir auf dem Mars also einen menschgemachten #KlimaWandel Haben 😁    #NoGrüne  https://t.co/4StCqlEW98",HOF,HATE,0
1646,2877,2877,hasoc_de_2878,@Uwe_Junge_MdL CDU u.SPD werden nur überleben wenn sie sich reformieren und nach Rechts rutschen und das Asyl und Aufenthaltsrecht drastisch verschärfen und die Massenmigration stoppen!,NOT,NONE,2
2520,1383,1383,hasoc_de_1384,🐷🐽'PRO CHEMNITZ🐖🐽🐷🐖🐽🐷🐖🐽🐷 Mitstreiter wurden nach der heutigen Demonstration von Asylbewerbern mit Messern angegriffen'. 😡  https://t.co/bFQ3V1YKOj,HOF,PRFN,1
558,1811,1811,hasoc_de_1812,"na zum Glück haben sie Polizeisport 👌💪😡da kann man sich wenigstens mit voll geschissenen Unterhosen absetzen 😬  denke mal Schießen ist gestrichen für die Polizei(am besten Bananen für das Holster,hat man Energie beim Sprint)  das neue Weglaufen ist das neueZeichen der Polizei👌 https://t.co/PjvB4LsFM5",NOT,NONE,2
561,3093,3093,hasoc_de_3094,"🤬 So ein feiges Dreckspack! 🤬  „In dem Bus saßen keine gierigen Makler o Miet-Haie, sondern eine Gruppe krebskranker Menschen, die zu einer privaten Veranstaltung nach #Oberschöneweide unterwegs waren.'  #Antifa - Terror von LINKS!  #AfD💙  https://t.co/2EqV7oIUtA @DrDavidBerger",HOF,OFFN,1
1382,930,930,hasoc_de_931,"Ich bin der Röhrich,darf ich reinkomm' oder stör ich 😜 So langsam dreht Ihr alle komplett frei,kann das sein? Gas -Wasser -Scheiße wurde umfunktioniert. Und? Grundgütiger 🙄 https://t.co/k2qEHY81Vt",HOF,PRFN,1
1377,3122,3122,hasoc_de_3123,"@DPolGBund Höchstens anti-islamistisch. Und wenn, dann zurecht!  Denn die hassen und bekämpfen Christen, Deutsche, Europäer, Ungläubige!    Ihr braucht nur die Augen aufzumachen. Und nicht vergessen was euer eigentlicher Job ist. Ihr seid keine Bodyguards für Fanatiker und Intensivtäter.",HOF,HATE,0
909,2258,2258,hasoc_de_2259,"Warum müssen bei solchen Projekten 'Flüchtlinge' immer junge Männer und Frauen immer Einheimische sein?    Ein Projekt mit jungen, deutschen Männern und Flüchtlingsmädchen hab ich noch nie gesehen.    https://t.co/Sg7yGSnyek",NOT,NONE,2
3019,3290,3290,hasoc_de_3291,Deutschland 2019 - ein Irrenhaus:  Merkel und ihre Komplizen lassen  Millionen Illegale ins Land und verschärfen damit unter anderem die  Wohnungsknappheit. Linksextreme verüben Terroranschläge auf  Immobilieneigentümer und ...  https://t.co/tU2peAaVXx  https://t.co/JHeDhe74W7 https://t.co/gOqnX1EsgK,HOF,PRFN,1
2283,1771,1771,hasoc_de_1772,Bin Deutsch zälht das och noch 🤔🤔  oder gibt ja nur noch Bin Fachkraft beim Hartz 4 😡nix arbeiten nichts machen   Bin eben da 😡😡  ach ja fast rvergessen   Bin ficki ficki wird immer öffters mit schmierigen Haaren gesehen😬😬 https://t.co/ZzsNcY1VLl,HOF,PRFN,1
392,124,124,hasoc_de_125,"Man muss sich einfach mal vergegenwärtigen, um was für Spinner es sich bei den Gehirngewaschenen bei #FridaysForFuture handelt: Wer oder was bringt solche Hohlbirnen hervor?  Enjoy!  😂  Ganze Doku: https://t.co/SfPZDf4vyt #FFF https://t.co/dErgc8vNY5",HOF,OFFN,1
1845,3217,3217,hasoc_de_3218,"Erstmal Entschuldigung an einige? Twitterer, dass ich auf der falschen Seite stehe. 😢  Florian rede einfach, damit das geklärt ist und in die ANDERE RICHTUNG ermittelt werden kann, damit #Becci endlich lebend gefunden werden kann.    https://t.co/bVlaVtEu5S    #Rebecca #Findbecci",NOT,NONE,2
28,2844,2844,hasoc_de_2845,Sie werden mit ihren grausamen Stimmen ‚Allahu Akbar' schreien und Menschen töten. DAS SIND UNSERE FEINDE!!!“,HOF,OFFN,1
923,1255,1255,hasoc_de_1256,"Donald #Trump zieht das echt durch: Er stopft iIlegale und kriminelle #Migranten in Shithole-Städte, die von Bunten ('Demokraten') regiert werden!  😂  👍 https://t.co/WEZpCUrzkM",HOF,HATE,0
2453,3356,3356,hasoc_de_3357,"#Siegburg: Stiernackiger 'Südländer' legt im nächtlichen Streit seine Brille und seine Armbanduhr ab, bevor er seinen Kontrahenten bewusstlos und ins Krankenhaus schlägt  https://t.co/0wHRgmk6vX",NOT,NONE,2
1318,1283,1283,hasoc_de_1284,Der Aufstand der Dax-Konzerne gegen die #AfD hat begonnen!  Wann werden Standorte im Osten dichtgemacht? #afdmussweg #afdverbot #afdmachtarbeitslos #NiemalsAfD   #Landtagswahlen : #VW-Managerin sorgt sich wegen der #AfD um #Standort #Ostdeutschland https://t.co/LVaFZoldlb,NOT,NONE,2
3274,3571,3571,hasoc_de_3572,"@FinjaFinte @annevanhalen Da hilft nur , noch mehr unkultivierte Muslime ins Land zu lassen 🙈🙈🙈",HOF,HATE,0
3020,1396,1396,hasoc_de_1397,Medien schweigen dazu eisern: Der #EuGH erklärt Deutschland zur Bananenrepublik!  https://t.co/FgQlf277cY https://t.co/2NQvOXjefK,HOF,OFFN,1
3170,412,412,hasoc_de_413,"Keine Stunde ist vergangen und schon behindert @facebook das Einstellen dieses Artikels, blendet Bild und Überschrift aus. Warum wohl? Welche Informationen und Bilder sollen die Deutschen nicht sehen und erfahren? https://t.co/1oOKoqq9KF",NOT,NONE,2
2061,3576,3576,hasoc_de_3577,@FinjaFinte Bei diesem Blatt wäre auch ein vollständiges Ende nicht schlimm.,NOT,NONE,2
1831,1033,1033,hasoc_de_1034,Andreas Popp – „Deutschland das war’s!“ Ein Interview mit Sprengkraft https://t.co/UsvljUYt5h,NOT,NONE,2
1905,1712,1712,hasoc_de_1713,Rolex 'Mohammed' Cheblis Antwort auf Fat-Siggis Kritik an der Migrationspolitik des Merkels-Regimes. 👌  nun werden sich die Augen gegenseitig ausgehackt  WUNDERBAR  Nichtskönnerin mit hohlem Kopf aber toller Uhr  gegen Fatmann der gegen das Pack ist  auf geht es zum UNTERGANG der SPD https://t.co/41UEGgkHc6,HOF,OFFN,1
1696,1965,1965,hasoc_de_1966,"'Große Unruhe': Niedergehobelte Radfahrer, Schüsse und lahmgelegte Autobahnen gehören bei türkischen Hochzeiten in #Deutschland einfach dazu!  https://t.co/Gfi36UkQy5",HOF,OFFN,1
661,2533,2533,hasoc_de_2534,@streetcoverage @PolizeiSachsen @DJVde Nicht nur zu #dd1502 wird klar daß @streetcoverage mit Presse und Journalismus nicht viel zu tun hat. Das sind einfach Symphatisanten des Linksmobs die mit Kamera in der Hand versuchen Förderknete vom großen Kuchen des Kampfes gegen rääächtz abzubekommen.,HOF,HATE,0
2247,3412,3412,hasoc_de_3413,"Irrenhaus #Deutschland🇩🇪  ? „Aktivisten in #Berlin setzen Zeichen gg Krebs“?  ? „Linksaktivisten überzeugen Besucher von linksgrüner #Klimapolitik'?  NEIN  Linksextreme attackieren Bus mit krebskranken Menschen, die zu Veranstaltung nach Oberschöneweide wollen  https://t.co/0BFK3K5efi",HOF,PRFN,1
3172,1516,1516,hasoc_de_1517,"@worldwideto darf gerne geblockt werden, diese verdammte Meldedrecksau.  #HetzlichenDank",HOF,OFFN,1
3334,2559,2559,hasoc_de_2560,"MMNews: Hartz IV und Spaß dabei: Im Internet kursiert ein Video eines mutmaßlichen Clan-Mitglieds, das sich über das Jobcenter lustig macht. Voller Stolz zeigt er Auto samt Inhalt - gearbeitet hat er offenbar nicht dafür... Read more... https://t.co/WCYOKYSZAV",HOF,HATE,0
2029,2717,2717,hasoc_de_2718,"Wer gedenkt der vielen Toten, die durch Migrantengewalt ums Leben gekommen sind? https://t.co/EmvZPbFP9L",HOF,HATE,0
416,3683,3683,hasoc_de_3684,@realJohr @zhbbibo Demokratie 👍.  #noafd,NOT,NONE,2
3045,823,823,hasoc_de_824,"@dushanwegner Das ist der Kaninchenbau-Effekt, vor dem jetzt immer gewarnt wird. Einmal eine unseriöse Seite angeklickt, wird man immer tiefer in den Sumpf von Desinformation und Propaganda gezogen. Gegenwehr praktisch unmöglich. ;-)",NOT,NONE,2
1093,226,226,hasoc_de_227,"Gerade zufällig ARD eingeschaltet. Trump böse, Refugees gut, Deutsche böse, Greta gut. ARD/ZDF müssten eigentlich als Güne Jugend Dauerwerbesendungs-Kanal gekennzeichnet werden.",NOT,NONE,2
2687,3803,3803,hasoc_de_3804,@BlondJedi Ey ich scheiße auf deinen 👻😁  Ich glaube als linksgrüner bin ich zu cool für den heiligen Geist,NOT,NONE,2
35,1078,1078,hasoc_de_1079,"Ehrendoktor für eine 16-jährige Schulschwänzerin, die einen an der Waffel hat!  😂  Solche Aktionen wird man in Geschichtsbüchern mal nachlesen und sich wundern können, 'wie es bloß dazu kommen konnte'.  #Greta https://t.co/L7YFPfIuf7",HOF,OFFN,1
2592,3226,3226,hasoc_de_3227,"Du, nicht mehr mein #Deutschland    ÜBERRASCHUNG! Arabische Kinder sollen die 11-Jährige in den Tod getrieben haben | Schul-Horror #5  https://t.co/4SYFC2EFe0    Mein Beileid und ruhe in Frieden kleine Ines    #mobbing #suizid #mord #Berlin #Reinickendorf #politik #medien #Ines #Gewalt https://t.co/ejISGfdHWT",NOT,NONE,2
1689,1637,1637,hasoc_de_1638,"Die Tante schreibt in ihrer Vita: 'Hasspropaganda wird geblockt.'  Und dann so ein Tweet...  Und im Übrigen bin ich nicht nur für ein Verbot der Hisbollah, die gesamte Moslem-Sekte sollte als verfassungsfeindlich verboten werden. https://t.co/qnBRdo43S8",HOF,HATE,0
1207,2885,2885,hasoc_de_2886,@Uwe_Junge_MdL @ThomasOppermann  Der Typ ist noch schlimmer als ein erbärmlicher Pharisäer und Heuchler. Hat sich nur mit der Absteiger @spd zum Vizepräsident wählen lassen und steckt sich dort beidhändig bis oben die Taschen voll. Aber wer täglich mit Claudia reden muß bekommt Schmerzensgeld.,HOF,OFFN,1
1876,866,866,hasoc_de_867,#Asylbewerber-Zahlen in #EU steigen wieder deutlich. Ist schon lange bekannt. Wurde aber bei den Wahlen heruntergespielt. Stattdessen ständig das Gegenteil behauptet.  ☝️So was nennt man Wählertäuschung.   https://t.co/hjj37msSKE,NOT,NONE,2
555,1937,1937,hasoc_de_1938,So soll es in Zukunft aussehen...und wer bezahlt die ganzen...so friedlichen..Lieben...traumatisierten Asylis...Wer ernährt diese und Wohnungen...natürlich wir...mir graust....auf in die Sklavenhaltergesellschaft...für die Asylis...☝️👹👹    https://t.co/bpiSH0NH24,HOF,PRFN,1
13,1106,1106,hasoc_de_1107,Seht euch das an:  Im Wahlkampf vor 2 Jahren hat @SebastianKurz den #Ibiza-Trip von #Strache bereits angesprochen!  Wie lange (und warum) wusste der (Noch-)Kanzler bereits Bescheid?  via/ @Eddie_1412 https://t.co/ji4OrKktTb,NOT,NONE,2
1329,2943,2943,hasoc_de_2944,@Hartes_Geld @DFakeNews1 Ist das aufs Ende zu ein Mädchen oder ne Heldenstimme ?!?😂😂,NOT,NONE,2
256,3751,3751,hasoc_de_3752,@Ungebeten1 @Yuma_lein Man sollte immer den nötigen Respekt vor anderen haben. Die wichtigste Frage ist eher: ist so ein brauner Abschaum wie du würdig als Mensch wahrgenommen zu werden ?,HOF,HATE,0
1638,303,303,hasoc_de_304,"Retweete diesen Tweet, wenn du auch dafür bist, dass “Flüchtlinge“ in Wohngebiete von Grün-Wählern angesiedelt werden🤨🥳",HOF,HATE,0
2184,3742,3742,hasoc_de_3743,"@Ungebeten1 @BundesGockel Der Neger kann froh sein, dass ich nicht der Vater des Kindes bin...",HOF,HATE,0
1122,1967,1967,hasoc_de_1968,"Ich verstehe die Aufregung um #Brunei nicht: Der Sultan versichert doch, dass die #Scharia strikt eingehalten wird.  Außerdem urteilen nur Männer von „hohem moralischem Rang und Frömmigkeit“ über die Steinigung von Schwulen.  https://t.co/xIFoNSojiN",HOF,OFFN,1
2175,556,556,hasoc_de_557,"Dieser ganze Laden @SEENOTRETTUNG gehört geschlossen. Sie „retten“ nicht „Flüchtlinge“ aus „Seenot“- sondern schleusen Illegale u locken so erst Tausende aufs oft tödliche Meer. Und jetzt rufen sie auch noch zu Scheinehen auf, um Aufenthaltstitel zu erschleichen. https://t.co/RcCKC1mnUn",NOT,NONE,2
1732,1877,1877,hasoc_de_1878,Ich glaub die werden immer bekloppter!..Gott schieße Hirn runter..bitte!!!..  Die Jungschen verblöden!!!!☝️    https://t.co/KOiOwGaDZQ,HOF,PRFN,1
491,3584,3584,hasoc_de_3585,@FinjaFinte @Deutschland_77 Die Schweden werden ihr Flüchtlingsbesoffenheit bitter bereuen.,HOF,HATE,0
1776,1229,1229,hasoc_de_1230,Da schau her: Das Feuer in der #NotreDame ist gleichzeitig an zwei unterschiedlichen Stellen ausgebrochen.  Zufälle gibt's!  https://t.co/3WFcpdifg8,NOT,NONE,2
1320,2905,2905,hasoc_de_2906,"@Uwe_Junge_MdL Herr Junge, sie haben sich also auch an Tod von Walter Lübcke ergötzt mit ihrem rassistischen, antisemitischen, antidemokratischen, homophopen Verein AfD. Ihr werdet NIE was zu melden haben. https://t.co/p9plKCEI0p",HOF,OFFN,1
140,1672,1672,hasoc_de_1673,"Und die #Propaganda hat nachgelegt.  Dass #Lübcke sich mit seinen  unverschämten Äußerungen zur Willkommenskultur selbst zum Hassobjekt gemacht hat und nach seinem Tod allenthalben Häme frei wird, damit MUSS die Gutmenschenfraktion jetzt klarkommen.  Unschön, aber verständlich. https://t.co/cV9FFJcnCH",HOF,OFFN,1
712,0,0,hasoc_de_1,Frank Rennicke – Ich bin stolz https://t.co/Cm6TD8w1k1 https://t.co/qynXso07Zn,NOT,NONE,2
1016,2441,2441,hasoc_de_2442,Weg mit der Judensau !?! | AKTUELL https://t.co/fz2wqfXAzc https://t.co/cQiDv2fGRK,HOF,HATE,0
566,764,764,hasoc_de_765,"#Wohnnot: @Uwe_Junge_MdL wirft SPD vor, Wohnungen einst verschleudert zu haben. Antwort des @FM_RLP auf Anfrage der @AfDFraktionRLP zeigt: Land verkaufte 1998 Anteil an Heimstätte Rheinland-Pfalz GmbH (30,27 Prozent) mit Bestand von rund 20.600 Wohnungen für 116,5 Millionen Mark.",NOT,NONE,2
1323,1510,1510,hasoc_de_1511,"Schwul sein ist keine Krankheit. Es ist pervers. Aber für Linke, Rote und Grüne ist Sex mit Kindern und Tiere auch nicht so abwägig. Der Vatikan hat diese Woche klargestellt, dass es nur Mann und Frau gibt. https://t.co/GD06xUJerA",HOF,HATE,0
1548,2732,2732,hasoc_de_2733,#taharrushgamea im Zug. Wieder wird Mädchen von Migranten sexuell genötigt. Sie stritten sich regelrecht um 'Beute' https://t.co/rye9v8n05J,HOF,HATE,0
1591,2015,2015,hasoc_de_2016,#Migrationspakt von #Merkel wirkt. Immer mehr Sozialhilfetouristen aus #Afrika werden nach #EU eingeflogen. https://t.co/3cyUgLbOOD,HOF,HATE,0
2360,2668,2668,hasoc_de_2669,"#Bexbach: Drei syrische Jugendliche bedrohen am Pfingstwochenende an drei Tagen hintereinander Bahnreisende, auch mit Messer und belästigen Frauen und Mädchen - Polizei lässt sie immer wieder laufen  https://t.co/plbzEOHNHC",HOF,HATE,0
2679,333,333,hasoc_de_334,"Was sagt  @sawsanchebli eigentlich dazu, dass sich an einer stark bereicherten Grundschule in Berlin eine 11-jährige wegen Mobbing das Leben nahm? Wegen jeder kleinen Befindlichkeit a la 'wir werden diskriminiert' sich zu Wort melden aber hier schweigen?  #Reinickendorf #Hausotter",NOT,NONE,2
1652,961,961,hasoc_de_962,"Sorry, liebe @ABaerbock. Da müssen wir mal was richtigstellen. Kritik ist ok, aber bitte bei der Wahrheit bleiben. @GrueneBundestag #GeordneteRueckkehrGesetz https://t.co/U7zhwkLAYv",NOT,NONE,2
2243,3678,3678,hasoc_de_3679,@realJohr Wie bereits erwähnt: Hetzkrähe.,HOF,PRFN,1
2912,3648,3648,hasoc_de_3649,@realJohr Ekelhafte Nazis!,HOF,HATE,0
2790,1254,1254,hasoc_de_1255,"Es vergeht kaum ein Tag ohne Rassismus. Eine der „netteren“ Nachrichten des heutigen Tages -mehr möchte ich Euch heute ersparen: „Sie sind mit 12!!! Geschwistern hier durchgefüttert worden... Sie haben doch genug Geld, nehmen (Sie) Ihre Mischpoke mit in das Land Ihrer Träume... https://t.co/W843X7KdID",HOF,OFFN,1
1790,3162,3162,hasoc_de_3163,"@LeCardinal20 @Lebensformation Tja, nun sind die Armenleuchter „gerettet“ und das passt ihnen auch wieder nicht😂Papiere haben sie bestimmt auch nicht mehr, denn deren entledigen sie sich ja vor oder während dem Bootstrip. Hat das Russische Fernsehen mal berichtet👍",NOT,NONE,2
3182,3736,3736,hasoc_de_3737,"@Ungebeten1 @Ofenschlampe Söhne unmündiger Mütter  , eine Ehefrau von mehreren die geprügelt wird wenn sie ihr Recht fordert und nicht mehr als eine Gebärmaschine ist , deren.Söhne sind Hur....ne !!",HOF,PRFN,1
258,1800,1800,hasoc_de_1801,Sandwich mal anderes 🤮🤮    ....;;......man wird sich wohl dran gewöhnen müssen !!!!🤔🤔 https://t.co/VsvFuSUEhz,HOF,PRFN,1
2534,3192,3192,hasoc_de_3193,Nur ne Frage an die Berliner Polizei &amp; Andere von einem Idioten. 😢    #findbecci endlich #rebecca #baqqu #instagram #bekanntschaft #freund #schwager #schwagerwars @polizeiberlin https://t.co/ozsyuYdxIx,HOF,PRFN,1
2362,2793,2793,hasoc_de_2794,"Nur drei sinnvolle Aussagen/Sätze habe ich bis jetzt zum Fall #Rebecca gelesen.  Wir haben es hier mit einem besonderen Fall zu tun.  Wenn doch alles ganz anders war.  Wer mit Drogen macht, tut das auch Mädchen an.   Und jeweils danach nur BULLshit.😢    #findbecci sucht eine Lebende.",HOF,PRFN,1
2669,3148,3148,hasoc_de_3149,"@Hartes_Geld War wieder ein Kulturbereicherer auf Beteicherungstour. Hätten die „Nazis“ was drauf, wäre das Problem schon längst ohne die lächerliche deutsche Kuscheljustiz gelöst!!",HOF,HATE,0
3364,2733,2733,hasoc_de_2734,"Ich wusste nicht, dass #Mohammed ein Volk ist? #Volksverhetzung https://t.co/yKcGQ6dFsn",HOF,HATE,0
3099,2960,2960,hasoc_de_2961,"@Hartes_Geld Nur in der Gruppe, sind diese Schmarotzer stark. Diese müssen aus dem Land geprügelt werden.",HOF,OFFN,1
1621,1744,1744,hasoc_de_1745,mal was in eigener Sache  warum kommt dieser scheiss  https://t.co/A9k9CbZ4Ca  immer in meinen privat Nachrichten ??  heute bestimmt schon 10 mal als privater chat angezeigt😡😡,HOF,PRFN,1
545,712,712,hasoc_de_713,"Der politische #Islam ist im Kern antisemitisch, antichristlich und zutiefst undemokratisch - er gehört nicht zu #Deutschland! https://t.co/h8AfgOqPMI",HOF,HATE,0
2386,2488,2488,hasoc_de_2489,Erkanbald ist ein schöner Name. #mainz,NOT,NONE,2
694,3643,3643,hasoc_de_3644,"@realJohr Die AfD hat doch nur ein einziges Thema: Biodeutschsein und daraus Eliteableitung konstruieren. Ende. Wie soll sie sich denn bei Themen verhalten, bei denen Nachdenken gefragt ist? Eben! Gar nicht!",HOF,OFFN,1
3276,740,740,hasoc_de_741,"Schöner Wahlkampfabend mit Nicole Höchst, MdB in Frankenthal!  Der jüngste Kreisverband der #AFD Rheinland-Pfalz hat gut mobilisiert! https://t.co/bB76u7NtrL",NOT,NONE,2
3118,1167,1167,hasoc_de_1168,"Marokkanische Rapperin #Juju erzählt Anekdoten aus ihrer Schulzeit in #Berlin:  ➡️ In meiner Klasse waren 2 Deutsche. Die waren scheißegal und Opfer.  ➡️ Die 14-jährige Christina im Koffer zu verbrennen, war schon voll krass. https://t.co/bsPzFjA90P",HOF,HATE,0
3129,717,717,hasoc_de_718,"Ekelhaft, dieser erbärmliche #Opportunist - und vom #Fussball hat er auch keine Ahnung! Soll Nachfolger von #Nahles werden! Geht's noch schlimmer? https://t.co/FQWnsXVBo7",HOF,OFFN,1
96,1815,1815,hasoc_de_1816,"Hab ne Kippa gekauft, reingeschissen und in die Al-Quds-Demo geworfen.  Ist das multi-kulti genug ?🤔🤔🤪🤪",HOF,OFFN,1
1290,3694,3694,hasoc_de_3695,"@realJohr Irr und wirr wie die gesamte Nazi - Bande, egal wie sie sich grade nennen...",HOF,HATE,0
