,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,tweet,label,number_votes,num_label,contain_bad
3438,27931,28867,11492,11492,#Gladstone #hoe fucking #livejasmin #porn tites #skypesex #nudecam whores #kikhorny #nudeselfies https://t.co/A0Kh0y8kJs,abusive,4,1,1
3439,26826,22122,97015,97015,RT @Safari_Baby: She must of made a ugly bitch mad af. Tried to fuck her face up. Couldnt be me&#128128;&#129318;&#127998;‍♀️ https://t.co/B08Pyz8gvm,abusive,4,1,1
3440,38936,8431,60740,60740,"my aunt is getting mad at me for wanting to stay in tonight, so ofc i just said fuck it and im going out",abusive,3,1,1
3441,32531,45498,74314,74314,@hankdevjr @purcell_kyle @carlquintanilla @kidkapital Trump voters dominant in both places- would feel at home.,normal,4,2,0
3442,45765,1158,61763,61763,RT @03252003D: niggas camping for the royals? get me fucked up,hateful,3,0,1
3443,51233,19012,39485,39485,"RT @Auria__: ""So you still mad?"" = A niggas apology",hateful,4,0,1
3444,15987,11365,39574,39574,@MzGinaRodriguez @BLOWBLOWBLOWBAR when can you interview me for my family show I been reaching out to you waiting,normal,5,2,0
3445,27401,44618,12287,12287,um not even an hour into April fools day i got fucking rick rolled I hate all of my friends,abusive,4,1,1
3446,8312,24867,95003,95003,What a fucking mockery of a fanbase! https://t.co/e739LUvZuc,abusive,4,1,1
3447,19757,78618,84650,84650,Learn how Carl Network Engineer (the guy who tells &amp; re-tells the tale of the great spanning-tree loop of ought-fiv… https://t.co/wXFrN2Z9I2,normal,3,2,0
3448,14418,2394,84606,84606,RT @SpikeReeds: When You're slandering Blacc Chyna &amp; idiots that think like her and some idiot SOMEHOW makes it about black men get…,hateful,3,0,1
3449,40431,4832,41814,41814,I can't believe women really bad mouth other women to men to get him to not fuck with the other woman.,abusive,3,1,1
3450,1639,35090,35250,35250,"If you feel awkward wearing something around your grandfather, you should probably cover your tits and ass &#128580;",abusive,5,1,1
3451,3919,32756,84291,84291,5V USB Tesla Coil Wireless Transmission Magic Prop Teaching DIY Toy JF04 BA1 https://t.co/od1HA92ijj https://t.co/Huepkznmyf,normal,3,2,0
3452,51041,33227,36841,36841,How do kids in your country spend the day? children spend theirs fetching water for their families #EndYemeSiege https://t.co/qkSLtmAEvA,normal,5,2,1
3453,45469,58578,18910,18910,"RT @Pardon_Mr_Pardo: They cancel school a day before bad weather comes through now, they used to have our lil dumbasses in the hallways…",normal,4,2,1
3454,10406,45089,74452,74452,"RT @shutuplayla: And you idiots are tweeting Obama for help......the man who dropped 50,000 missiles &amp; bombs on Iraq and Syria every 20 min…",abusive,3,1,1
3455,36373,49045,98516,98516,#NBA Wire: WATCH: Deshaun Watson allegedly forced to leave a Tuscaloosa bar https://t.co/RNU0nW4Vwd https://t.co/yiE6n7siMN,normal,5,2,0
3456,48819,70120,36393,36393,"@alllexhuff But straight people have never been persecuted. Ever. So, that's what makes his tweet stupid.",abusive,2,1,1
3457,36133,5494,9299,9299,RT @e__god: I don't want a nigga that gets mad and block/ignore me I want a nigga that know how to communicate and express himself,hateful,3,0,1
3458,11089,77102,25475,25475,RT @geraIdriggins: you fucked up. https://t.co/sg33tU0Jpp,abusive,3,1,1
3459,39104,56508,58503,58503,It's going down on April 19th@The Velvet Note!! Come and join me for a night of great music with my Special Guest Sa…https://t.co/4yGbS1rC6o,normal,2,2,0
3460,14130,56534,53485,53485,YEAH TO HELL WITH GOD! TANYA IS OUR GOD OF WAR!!!! HEIL TANYA!!! HEIL THE EMPIRE!!!!! FOR THE FATHERLAND~! ( Man... https://t.co/vXYGrcG03t,hateful,2,0,1
3461,28204,75954,33479,33479,RT @truthsIapped: i have zero respect for fucking liars,abusive,3,1,1
3462,11244,79275,1603,1603,RT @jadedlxve: some idiot stole my phone and made me take pictures with her https://t.co/0u2GRrNwku,abusive,3,1,1
3463,26030,68170,86077,86077,"RT @yngmojo: Niggas hate dey lives dats y dey always callin someone cocky, my bad ya life suck n u never believed in ya self",hateful,3,0,1
3464,30197,53800,49253,49253,@davidbengtson @sehurlburt Analog is a whole different world. I have no experience of that beyond simple RC circuit… https://t.co/ysaH7kx3EC,normal,5,2,0
3465,18427,28873,44153,44153,What's wrong with the world?? It seems new way of terrorism is to drive vehicles over pedestrian: #Stockholm stay vigilant!,hateful,4,0,1
3466,19457,81696,98877,98877,RT @AsiaChloeBrown: Girl. Fucking not. https://t.co/aVovEDXG5q,abusive,4,1,1
3467,30719,12853,18726,18726,"&#128157; My Fan Fuck Me in... Deep Suck, Hard Fuck! &#127800; #striptease &#128139; @Pornhub &#128139; @quiet_9090 &#128139; @soycaliente2014 &#127902;… https://t.co/E3rN15ebT2",abusive,5,1,1
3468,49708,9782,81233,81233,All I found out yesterday was that I'm the prettiest ugly Nigga out hurrrrrr,hateful,3,0,1
3469,32686,42877,38021,38021,Retweeted Better Off Out (@BetterOffOut): #UK will get money back from #EU instead of paying to leave under... https://t.co/WytRidoIkh,normal,4,2,1
3470,13758,63105,99125,99125,"@EricDroll So if the CA gov can pick and choose which laws to follow, the people of CA pick and choose which laws t… https://t.co/X3F3UCJQyY",hateful,2,0,1
3471,40381,83940,44499,44499,@Bamanboi @Jameskii you've got to be fucking kidding me https://t.co/LpYmvs7qoE,abusive,5,1,1
3472,45493,47613,58332,58332,RT @mattmfm: I'm really fucking sick of watching the Republican Party be rewarded for flagrantly degrading our democracy.,hateful,3,0,1
3473,50164,26052,92762,92762,You're not interested in pursuing stale goals; you need to hav... More for Aquarius https://t.co/yHBUtCGpxo,normal,3,2,0
3474,27885,7577,13930,13930,O’reyt @Space_Station from @ml_barnes ISS-ABOVE Sheffield UK 290.2 mi away @NASA_Johnson #issabove https://t.co/yNR0ScBuGH,normal,4,2,1
3475,32887,30450,77564,77564,@ggreenwald @HumanistReport Let's talk about the Brock trolls; they were the worst! They would just attack&amp; start s… https://t.co/291sLdJ6Dr,hateful,2,0,1
3476,48098,24140,45155,45155,RT @youngthug: I'm goin to find u.. then I'm goin to fuck u.... &#129300; this nigga stupid af&#128557;&#128514;&#128557;&#128514;,hateful,3,0,1
3477,28519,69480,23953,23953,You might wish a friend or partner would lighten up a little t... More for Scorpio https://t.co/thK0X7rHTi,normal,2,2,0
3478,22108,7259,76635,76635,RT @MagnoliasDemon: You know you've fucked up when you see these faces https://t.co/Wd9O1UlOmh,abusive,5,1,1
3479,31960,66939,3347,3347,Ohhhhhh shit!!!!!!!! I don't fuckin believe it!!! #TheWalkingDead those fuckin traitors!!!,abusive,4,1,1
3480,6275,44075,9482,9482,@mixtapechic I thought the same thing until I looked and my kids and wondered what I would have did or done if that… https://t.co/TxfyzpeLOC,normal,5,2,1
3481,25222,13924,61411,61411,RT @FunnyPicsDepot: this fucked up bruh https://t.co/T6Wh9fWque,abusive,4,1,1
3482,4498,59671,33649,33649,@_isaacisaiah1_ how you look trying to get around me but you can't bc you are butt. https://t.co/eF3rP3DTxu,abusive,2,1,1
3483,27686,14290,41277,41277,Right now all I'm focused on is getting my shit together so when the right girl comes I'll be ready to start a life and family ❤,abusive,3,1,1
3484,6700,43448,60751,60751,I'm not use to wearing fake eyelashes. Every time my eye blinks it's like another layer of lash is slapping my face,normal,5,2,0
3485,3178,67368,84727,84727,Enter to win 1 of 2 Garmin Forerunner 935 Multi-Sport Smartwatches from @hrm_usa! https://t.co/wZfy8BqYdp https://t.co/dACZYtK6Kj,normal,3,2,0
3486,40856,38122,30909,30909,RT @TrueFactsStated: A nasty piece of work with a speech impediment. Not your grandfather's Nazi https://t.co/mxZ9QmRd6f,hateful,2,0,1
3487,23005,54,72982,72982,Islamic State says U.S. 'being run by an idiot' https://t.co/NLDea21wq4,hateful,3,0,1
3488,45557,18461,90948,90948,@steveafc17 Your club is a shambles - the board have no respect for fans - Wenger about to sign another contract an… https://t.co/1LoGECFbu4,hateful,3,0,0
3489,27722,43222,87539,87539,"@TheJonathanCain Hey Jonathan, fellow Apopka guy here, who can I talk to about an item for an area auction and/or appearance? Thanks!",normal,5,2,0
3490,28413,79682,1961,1961,RT @Curls_minajesty: I wish my trust wasn't so fucked up then I might start believing what ppl say,abusive,5,1,1
3491,32366,80961,19795,19795,RT @FIirtationship: u know u fucked up when a girl sends you this https://t.co/TXNvMMvEmP,abusive,2,1,1
3492,1399,16873,9793,9793,David Moyes says Sunderland deserved at least a point against Watford https://t.co/vUXi4WChIi #happeningnow,normal,4,2,0
3493,20905,71016,11428,11428,i hate when i see people windshields going separate ways instead of the same way. lol that shit ugly,abusive,2,1,1
3494,19165,81909,21334,21334,RT @isabelaseraffim: don't let that bitch make u mad,abusive,4,1,1
3495,37131,43063,82024,82024,"Found a Transponder Snail! A whale of an encounter! ""We'll meet here again!"" https://t.co/0tVoI9oPZT #TreCru https://t.co/0iKi2VWJ6I",normal,3,2,0
3496,16090,77697,16122,16122,"My dog literally got out of my backyard, and got hit by a car. They didn't even fucking stop. WHO THE FUCK DOES THAT",abusive,4,1,1
3497,48665,3045,87057,87057,@lonelyguy411 Dirty ass makes me... https://t.co/XpA5X1FKL5,abusive,4,1,1
3498,20323,41402,95110,95110,@Sir__Duque i always try to imagine what the gallimimus herd scene would look like with herky-jerky derp dinos,hateful,2,0,0
3499,23938,5348,43311,43311,RT @whotfislarry: you know you fucking up if George Bush calling you racist https://t.co/5zttM8ni3a,abusive,2,1,1
3500,25654,57497,90988,90988,RT @RobProvince: Susan Rice 2 weeks ago: I have NO knowledge of any unmaking. Today: Unmasking isn't spying Me: FUCK THE MEDIA!!!,hateful,3,0,1
3501,35914,45456,33005,33005,RT @sideniggajoel: Lmaooo on god if you believe in horoscopes unfollow me u retarded https://t.co/U0aSpJc7wf,hateful,3,0,1
3502,47216,32341,17036,17036,"He's ripping the support from the middle class and working poor, but hey - going after muslims &amp; latinos is importa… https://t.co/T5yb8bNhTj",hateful,2,0,1
3503,11428,12725,90333,90333,RT @ChiefKeef: I be frying this Idiot &#128514; https://t.co/crOELhDSti,abusive,3,1,1
3504,5645,84336,86255,86255,@GeriAlexander @POTUS Stupid..the same people who told @BarackObama no are now applauding the urine soaked cheeto,abusive,2,1,1
3505,30540,50944,25659,25659,Backlit Dual Speedmeter Turn Signal For Honda Shadow Spirit VLX 600 750 1100 https://t.co/BswxhH37eV https://t.co/i0Wbha5CxM,normal,3,2,0
3506,4861,11588,60572,60572,RT @StadiumStatus49: Yo I am fucking cryinggggggg https://t.co/UG7z0UFAVO,hateful,2,0,1
3507,23241,42274,50411,50411,RT @girlposts: I hate when a song reminds me of someone I give 0 fucks about,hateful,3,0,1
3508,4797,74345,37987,37987,By not letting release 2 of the biggest movies in ur country u r actually 'apne hi pairon pe kulhadi maar rahe ho',normal,4,2,1
3509,5332,67216,87403,87403,"RT @sydacker: ""you're a fucking brat"" https://t.co/fdgB0lO7v5",abusive,3,1,1
3510,36732,72143,89426,89426,"New on Ebay: Call of Duty: Black Ops III USED SEALED COD BOIII BO3 3 Microsoft Xbox One, 2015… https://t.co/4l0Z1vI7CC",normal,4,2,1
3511,32188,63445,47205,47205,Voted for the biggest fucking liar @POTUS ever. You sir are a fucking whimp. How quickly did the MIC bloodlusters put a bit in your mouth.,hateful,2,0,1
3512,43667,37771,64550,64550,RT @ThomasEvansGB: This Iraqi soldier is a bloody legend! &#128522;&#128522; The cowardly little shits who put the boy in it can go to Hell! &#128533;&#128533;…,hateful,3,0,1
3513,27295,73478,55396,55396,China’s great firewall gives rise to a robust industry of information smugglers https://t.co/10fhVLkbAN,hateful,16,0,0
3514,18837,11861,29292,29292,Finally great weather for @CambridgeLearns running club. TY to all who make it happen! @Surrey_Schools https://t.co/MCA03YBJeM,normal,5,2,0
3515,10938,7949,24954,24954,"We Hear You: The GOP, the Freedom Caucus, and Obamacare...And Cronyism @SpeakerRyan https://t.co/kzLdJ4Nbst",normal,3,2,0
3516,24214,80680,76329,76329,RT @whotfislarry: you know you fucking up if George Bush calling you racist https://t.co/5zttM8ni3a,abusive,3,1,1
3517,45080,15350,47460,47460,RT @Uriel12_: Why are females so damn crazy???? &#128580;&#128580;,hateful,4,0,1
3518,37470,48439,56928,56928,"RT @MajTheAlmighty: my nigga, i will beat yo fucking ass https://t.co/Wdqsos9qeH",hateful,3,0,1
3519,10065,43600,57397,57397,".@GreggDCaruso @CUNYkcc Public Health Quarantine Model 4 CRJ reform- Quarantine &amp; incapacitation 4 self-def, relati… https://t.co/uLQopeVcxP",normal,5,2,0
3520,35696,26777,49183,49183,"The fact that Plano automatically places some freshmen into ""Honors"" classes is incredibly fucking wack.",hateful,2,0,1
3521,25504,80231,50120,50120,RT @rejection: taking naps is risky you either wake up refreshed or terribly lost and feeling like shit,hateful,2,0,1
3522,16463,49475,18277,18277,RT @Princess_Emmaa: Get you a nigga that buys you food when your mad at him&#128514;❤️,hateful,2,0,1
3523,31106,83324,33288,33288,the idiots at 25 were shouting 'we're just going to say she doesn't want dinner'; that's after shouting we're just going to say (2,hateful,4,0,1
3524,18798,37665,16676,16676,i asked my brother if he had work today and he said no then I said oh why were u at work then and he said he was workin......,normal,5,2,0
3525,42380,82591,7221,7221,RT @TWalkingDWorld: I KNEW WE COULDN'T TRUST THOSE WEIRD ASS SCAVENGERS! #TheWalkingDead,abusive,4,1,1
3526,19947,18486,79106,79106,16 people followed me and 20 people unfollowed me // automatically checked by https://t.co/Lya15aEFjb,normal,5,2,0
3527,19212,69913,39258,39258,RT @MimasWorld: A nigga that respect you not gone talk crazy to you like that playing or not.,hateful,5,0,1
3528,14824,79965,88222,88222,"Fresh, cooling #award winning apple juice from our friends @wobblegate in #sussex. #SupportLocal https://t.co/cNI08Mpcag",hateful,2,0,0
3529,44070,58422,20575,20575,RT @pwstream: I feel bad for whoever's following that. Fucking insane. #WrestleMania,abusive,4,1,1
3530,5002,79621,36086,36086,#Menen #hotwife fucking #sexdates #sluts slut #phonesex #cumshow submassive #hornykik #sexyselfie https://t.co/jplxRkbETV,abusive,3,1,1
3531,51336,55071,54053,54053,Baltimore hottie has a bad boy she fucks on cam https://t.co/Ka0TMT4oFo,abusive,4,1,1
3532,17457,11986,45253,45253,@Foote900 I guess Trump dosen't hate Muslims. Pussy Liberal PM from Canada just watched people get slaughtered. Thank you Pres Trump!,hateful,4,0,1
3533,14298,79272,79790,79790,RT @AndreaRussett: my sleep schedule is soo fucked &#128579;,abusive,3,1,1
3534,39796,45171,22683,22683,"@PalmerAlan @ASOS @ASOS_HeretoHelp Hi Alan, if you'd like to DM me your tracking code I'd be happy to look into this for you - Liam",normal,5,2,0
3535,8453,67991,75222,75222,"This 'Putin as a gay clown' image is now illegal in Russia, so please do not share https://t.co/ZKaMEU4CkP https://t.co/OF8OorzaTA",abusive,2,1,1
3536,44151,7275,41987,41987,"@ABC Awe!!!! Such a sincere condemnation, but wait let be trash the last guy while I'm at it. What a joke!!!",normal,4,2,0
3537,36135,26903,96253,96253,"it's hard being the reserved, quiet-type in the family. It's hard being misunderstood all over again",normal,4,2,0
3538,17355,53825,43032,43032,RT @rrfxagb: me fucking it up for my seargant so I won't have to go on duty https://t.co/0p0LF3PhcJ,abusive,3,1,1
3539,1036,6924,99896,99896,@Jims4x4toy @Cubs @NHLBlackhawks Ikr this popsicle stand is too fuckin dangerous now. Need a bunker or something.,abusive,3,1,1
3540,26150,43710,66193,66193,ABC. CNN MSNBC cbs NBC the people who watch these news agencies are friggin racists idiots your democrat reps are friggin lost in la laland,hateful,4,0,1
3541,7734,8063,3456,3456,"#Moda The Walking Dead's Sonequa Martin-Green Says the Finale ""Just Felt So Right"" https://t.co/xEolpRh2F5",normal,5,2,1
3542,24465,45566,53541,53541,Nasty brunette bitches get pounded hard https://t.co/xMptP3UU2I,hateful,3,0,1
3543,4994,56320,54698,54698,RT @sadfuI: if ya girl suck on your fingers when yall fucking then wife that demon,abusive,5,1,1
3544,26637,82770,79534,79534,RT @MannyMua733: HOLY SHIT JSCXMANNY COMES OUT TOMORROW!!!! I'm gonna scream! 10AM PST! &#128525;&#128553;&#128525;&#128553;&#128525;&#128553;&#128525; https://t.co/BkoYPXicEz,hateful,2,0,1
3545,49063,65465,37228,37228,#DickCavett asks Art Garfunkel who broke up Simon &amp; Garfunkel. AG doesn't remember. I'm guessing suppression @decadesnetwork.,hateful,20,0,0
3546,29448,9526,53472,53472,RT @smokepurpp: He said fuck lil pump when we played ski mask.. bad idea https://t.co/arUsbQXf8I,abusive,5,1,1
3547,49985,34347,48605,48605,There is no point in negotiating because the price is too high and not what we voted. Walk now... Don't hang about,normal,5,2,0
3548,19613,75460,66435,66435,My manager got me fucked up putting me on schedule for 11 days in a row w/ no days off,abusive,4,1,1
3549,35497,26003,87909,87909,"Mariah shares photos of her latest creation in her most recent blog post ""Take Time to Smell the Wool Dust""... https://t.co/eUbBHvol5S",normal,4,2,0
3550,17533,17515,71605,71605,Hate when you go on insta news feed n see women post pics of a 3D pregnancy scan!!! The pics look scary as hell &#128563;don't post it &#128553;&#128553;&#128553;,hateful,3,0,1
3551,27736,35869,47642,47642,RT @_E4AD: damn BBC News are moving mad https://t.co/6pacD7J1yS,normal,4,2,1
3552,24934,25754,54088,54088,"No! Be afraid. Be very afraid Dem steal, kill, ill, and na chill Hurricane da com, blow All dem Rosses away fi goo… https://t.co/9H18igUUsJ",hateful,4,0,1
3553,1975,8169,4633,4633,@seaniccus That reminds me I need to pick up one of those fake headrest switch mounts before Deluxe hits so that I… https://t.co/Zpgk7NPzn5,hateful,2,0,1
3554,26827,80344,75674,75674,RT @iamwilliewill: This what happens when you separate yo self from niggas who don't eat they food cold. You FLOURISH... https://t.co/FzTIA…,hateful,4,0,1
3555,24139,71047,53122,53122,@EE @ScarlettMoffatt I can't even get 3G in my fucking house,abusive,3,1,1
3556,34680,9625,92298,92298,"Unfortunately for you, your opinion of me and this matter means literally nothing to me... shut your mouth &#128514;&#128514;",hateful,2,0,0
3557,18226,65380,12580,12580,"RT @deprive: ""I hate dogs"" bitch how?? https://t.co/17LZCJ2flH",hateful,2,0,1
3558,36021,67402,46374,46374,RT @WeLoveRobDyrdek: There's a goat! why is there a goat!? OH MY GOD! THERE'S A FUCKING LAMA! https://t.co/u8mo5zXILJ,abusive,2,1,1
3559,16947,20904,36068,36068,"RT @ayo_mariaa: We're all ""ugly"" or a ""hoe"" to a bitch who don't like us &#128514;&#128129;&#127995;",abusive,3,1,1
3560,45935,34575,60319,60319,@Breaking911 Can't believe that she has a man&#128541; Stupid thug bitch&#128127; https://t.co/O69dYppZ7m,abusive,4,1,1
3561,43466,18127,85280,85280,@KCCOLowery That cat had it made! He liked the roommates cats toys so I bought him the same 1 he likes my brush so… https://t.co/6fAnJqzq3X,normal,5,2,1
3562,45705,35966,7699,7699,"@jennifer4686 I just wanted you to know that my 2nd novel, Serial K, is now available: https://t.co/St0q9tAulZ Thank you very much!",normal,4,2,0
3563,23115,8530,45527,45527,holy christ. this fucking bangs. https://t.co/dt1VU9SQlR,abusive,4,1,1
3564,18514,72063,71193,71193,"If you've never participated in a Passover seder, which celebrates the exodus of the Israelites from captivity... https://t.co/DwMHBIzeGb",normal,3,2,0
3565,4606,48064,17638,17638,@SCALO91 @I_amRamz As long as he continues to play alone in that position he will continue to be overrun.,normal,5,2,0
3566,33716,6506,18606,18606,RT @fareehasea: Jack Mother Fucking Morrison https://t.co/TvHq2FgzLe,abusive,5,1,1
3567,35299,84532,67471,67471,RT @TheBloodShow: I'm letting u know now. We not protesting when the laws shoot yo ass for this stupid phone case &#128514;&#128514; https://t.co/IcSMsKpCrl,abusive,4,1,1
3568,8234,85675,29053,29053,179 amazing followers in the last week and there will be more tomorrow. Growing with https://t.co/vb5n8gDL9E,normal,4,2,0
3569,30224,81903,7305,7305,so you start a fight to take it away from them. And yet the reason you don’t have what you want is that you don’t ask God for it.,normal,4,2,1
3570,38890,48342,22815,22815,"Which is to say, your CSS classes should be unambiguous, documented, easy to learn, easy to use, it can stop working.",normal,5,2,0
3571,36392,45328,96199,96199,"Centre to identify, arrest and deport Rohingya Muslims - Times of India https://t.co/C8DFHcZcxO via @timesofindia #Myanmar",hateful,2,0,1
3572,24973,43267,68795,68795,@FifthHarmonyRS_ @radiodisney stone cold RDMA HARMONY #FifthHarmony #YouKnowYouLoveThem @radiodisney,hateful,1,0,0
3573,47542,30245,59230,59230,I'm sick of waking up to news about Trump and Co. fucking things up https://t.co/BGRlZjGHLI,hateful,3,0,1
3574,13415,45237,31788,31788,RT @awecoupIes: When you get on his nerves but he cant stop fucking with you even if he tried https://t.co/7FglLARs55,abusive,4,1,1
3575,40476,4120,53459,53459,GUARDIAN Football fans arrested after flares let off at Chelsea v Crystal Palace game Police find flares and pyro… https://t.co/F6CpGTaiVS,normal,4,2,0
3576,21569,64516,53931,53931,unknown: Larvitar ♀ 15.6% (0/4/3 - Bite/Crunch - s:small) til 02:07:46(28m 39s). https://t.co/OxLG2Da9P4,normal,3,2,0
3577,36817,6600,49000,49000,RT @ChiefKeef: Im in miami u fucking Gringo https://t.co/OP8NBncLNP,hateful,3,0,1
3578,15950,61638,39276,39276,RT @whotfislarry: you know you fucking up if George Bush calling you racist https://t.co/5zttM8ni3a,abusive,2,1,1
3579,27193,11714,38802,38802,Drug Company Owes $20 Million After Overcharging Veterans Affairs Department For Drugs https://t.co/Lw1Z9Useol https://t.co/tnjAx1jCeG,normal,3,2,1
3580,49851,57240,86314,86314,"This Atascadero woman is accusing of physically abusing two elderly relatives, faces felony charges https://t.co/m6Hy3MSfpu",hateful,2,0,1
3581,34059,18057,26301,26301,ONE FUCKING NOTE IM JUST GONNA END IT GONNA SLICE THR JUGULAR https://t.co/YnUa6f8FCz,abusive,4,1,1
3582,37202,6669,62478,62478,RT @Augi_MiaMarie: @samhasslbauer is my fucking spirit animal &#128005;,abusive,2,1,1
3583,30094,48142,23381,23381,"RT @LiteralSalt: Yeah if you're a filthy fucking casual, Jonathan. https://t.co/VdYeIiulT7",hateful,4,0,1
3584,16673,14435,1143,1143,Two Things That I Just Can't Respect. A Fuck Nigga And A Lying Ass Bitch!!!,hateful,3,0,1
3585,32860,84580,79038,79038,"#NCAAF Wire: Dennis Rodman goes on profanity-laced rant about LeBron, Michael Jordan and… https://t.co/fYfERK31z3 https://t.co/KbU6kwto1M",hateful,2,0,0
3586,39396,29339,35568,35568,@inequalitymtrs 1 of our team members just sent u an invite on LinkedIn. We'd really appreciate ur help empowering… https://t.co/qqxGtqFcEA,normal,4,2,0
3587,44118,44300,42036,42036,RT @ItsMeGrizz: Bad bitches don't take days off https://t.co/eazGi8KnNh,abusive,3,1,1
3588,36659,6161,62692,62692,Unretweeting retweets cos I realised they'd cropped or not included the artists names and I need a nap before I start sherlocking that shit,abusive,3,1,1
3589,6262,81659,22474,22474,@JimmySW I agree with @amathieu03 I feel NOTHING to alleviate this disproportion is happening especially under terror of trump #macrosw,normal,3,2,1
3590,14094,8126,49824,49824,RT @jstcwarrior: I'm sick of you ashy bum bitches!!! Go moisturize your dick and wash your face. https://t.co/3pUhwVPR6b,abusive,4,1,1
3591,10825,17535,90565,90565,HOW CAN EVERYONE FROM FL MOVE TO NY AND HAVE LIFE ALL TOGETHER EXCEPT FOR ME WHY AM I AN IDIOT,hateful,2,0,1
3592,9863,52205,57704,57704,"if yo bestfriend dont call/act like ur girlfriend when she see a ugly nigga trynna yike w u at a party they aint your bestfriend, period.",hateful,4,0,1
3593,20320,59306,3943,3943,"I luv Dee I could literally look homeless and she'd be like ""yes bitch throw that ass BACK &#128548;&#128525;‼️❤️❤️""",normal,3,2,1
3594,13148,24477,41443,41443,"@MichaelDelauzon Get rid of fuckin Mexicans, the worst people ever",hateful,4,0,1
3595,27844,17898,21288,21288,"It's fucked up how I feel about her, I shouldnt be feeling this way",abusive,3,1,1
3596,3406,1858,19117,19117,RT @whotfislarry: you know you fucking up if George Bush calling you racist https://t.co/5zttM8ni3a,hateful,3,0,1
3597,5132,69023,20254,20254,"My mans Caillou never even made it to age 12, his pops killed his bratty ass. https://t.co/uVDVZybmlt",hateful,2,0,1
3598,50676,948,18022,18022,RT @youngthug: I'm goin to find u.. then I'm goin to fuck u.... &#129300; this nigga stupid af&#128557;&#128514;&#128557;&#128514;,hateful,3,0,1
3599,32411,84711,53971,53971,RT @karton101: .@jlo @Beyonce @KimKardashian @FashionWeek I am not your fucking eyelashes! #crueltyfree #shame #fashionweek https://t.co/…,abusive,4,1,1
3600,33935,30560,27160,27160,HELL YEAH THIS HAD ME SOBBING LIKE CRAZY https://t.co/JamYpFluM1,abusive,3,1,1
3601,10043,80594,87586,87586,@ainazlie01 @MizaGold You're idiot &amp; blind not me.,hateful,3,0,1
3602,44477,38183,38235,38235,RT @fuckNENO: my ex thinks she's hurting me by chillin with one of my boys but these times I've already fucked him before they started bea…,abusive,4,1,1
3603,8769,79850,11691,11691,"""Rihanna Flaunts Her Boobs As She Poses Topless While She Enjoys A Few Days Holiday In Miami https://t.co/zFGLJAv9BQ",abusive,2,1,1
3604,15999,33199,7435,7435,'Stop the pessimism!' Brexit MEP Dan Hannan BLASTS Norman Lamb's bleak trade deal vision https://t.co/Wx1WtE1rru https://t.co/ZBTtLbBxji,normal,5,2,0
3605,30143,30390,87962,87962,Shaker Heritage Society joins American Alliance of Museums @AAMers #SpeakUpForMuseums. Join the Cause Today! https://t.co/9jMc8xlLF1,normal,5,2,1
3606,12340,72044,4171,4171,@Da_Berdman_007 @AyeGirlWassup I bet no one tryna sit with her on the same side of the both and that's why she's mad,normal,4,2,1
3607,2284,31997,1733,1733,i know what i did wrong and i apologized im not tryna shut anyone up and if i was you wouldn't still be in my menti… https://t.co/XmrmeTO5i0,normal,4,2,0
3608,36151,27934,16657,16657,"RT @randirahman: Jangan rakam part of movie you watch in the cinema for instastory, you fucking cunt.",abusive,3,1,1
3609,33730,43807,2689,2689,People like him are the fucking problem!!! So annoying,abusive,3,1,1
3610,14603,77672,30672,30672,Those criminals need to be delivered death sentence. RELIGIOUS INSANITY must come to an END. @PMOIndia @HMOIndia https://t.co/VjptrIKu4g,hateful,4,0,1
3611,15153,4276,25196,25196,#sex bookmark fucking the indian girl https://t.co/UYLGclLZDh,hateful,2,0,1
3612,9694,46570,72485,72485,B: sorry we ran out already and we won't be selling it anymore… but if you'd like you can try the-- Me: https://t.co/5zxoczCvzm,normal,3,2,0
3613,24446,12440,61166,61166,"If the way you want there to be less poor kids is for poor people to stop having kids and not the redistribution of wealth, you are evil",abusive,2,1,1
3614,19308,29521,66706,66706,The Butterfly Effect: Will the winds of change hit US oil policy? https://t.co/gkEByfpjw8 https://t.co/kNRFydvXsi,normal,3,2,0
3615,37249,59714,56895,56895,"Muslim Rapes Boy at Center, Says It's ""Culturally Acceptable"" in His Home Country https://t.co/xYFu90GuYS",hateful,5,0,1
3616,36637,80613,49277,49277,RT @e_manelson: A hate they folk tht can eat AW SORTS n r skinny as fuck n a could eat a bag ae crisps n put on a stone.,hateful,3,0,1
3617,8384,49802,34661,34661,@EkowCA__ @pksims @KokuDon Mr Morrison say he go buy me the bred yeezy from England so you guys should watch out fo… https://t.co/eDFjPsKoJb,normal,4,2,1
3618,48528,18870,56720,56720,All it takes is one slut testing me for me to realize how truly crazy I am over you.,abusive,4,1,1
3619,1952,83066,68890,68890,@AspectGrave @AspectualMinds @imflightdude @Haven_Creatives you are actually retarded i never been in 23,normal,2,2,1
3620,21219,1598,18859,18859,when you get that feeling of feeling homesick. I MISS HOME SO BAD!!!! @sevierheights @FabbriErica @palmer_eric… https://t.co/n2MQmjYCKU,hateful,2,0,1
3621,39531,73678,1557,1557,My persona 5 is here! Hooray! Sure hope the dog doesn't get this plush doll. https://t.co/c6nOfpFGfq,hateful,2,0,0
