,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,label,tweet,contain_bad
12723,16367,3,0,3,0,1,RT @ KeyshBeChillin   yams are   or   ?,1
12724,3145,3,0,3,0,1,@ Dre_Day200  ,1
12725,11245,3,0,3,0,1,I think I 'm having my guy   today . I have been such an emotional   heh heh heh,1
12726,23797,3,0,3,0,1,You giving me head tonight or nah ? & # 8212 ; I 'll   your       http : //t.co/yvBJuNoTXE,1
12727,22342,3,0,0,3,2,They must be Russian birds ! Russian birds are known for invading Chiminea . @ SaintRPh @ KimMarcumTexas,0
12728,17162,3,1,2,0,1,"RT @ OfficiallyIce : Lem me make sure I got this right . As good as the   is , I 'm supposed to pull OUT when I bust ?   please .",1
12729,17647,3,0,3,0,1,RT @ Sexualgif : this   was   ungrateful & # 128553 ; & # 128148 ; http : //t.co/exbLrnsyZv,1
12730,23112,3,0,3,0,1,What you gon na do if she cheat ? Cry ?   for her ? No kick that   out and go straight to tootsies,1
12731,18641,3,0,3,0,1,RT @ _2kkz : You   really think yo niggaz/n yo   solid guarantee yo   will hav her choosin n wont tell ya,1
12732,6850,3,0,0,3,2,@ megann_17 you should make me brownies !,0
12733,5771,3,0,3,0,1,@ biggerboat99 please be a little depressed   the entire time,1
12734,15019,3,2,1,0,0,RT @ CheyenneWright_ : @ villasenor_30 it means you 're a   lol,1
12735,22630,3,0,0,3,2,"This whole game , I 've been trying to figure out why the Dutch are wearing yellow . SMH .",0
12736,741,3,1,2,0,1,# IndigenousPeoplesDay HAHA ! ! ! You   '     ! ! ! ! ! Hunter Biden loves snortin ' that PYGMIE   DUST do n't he ? #  ,1
12737,19225,3,0,2,1,1,RT @ crissstaaaaal : If unfollow me you 're a little   cus you could n't handle my tweets lol,1
12738,7611,3,0,3,0,1,@ zzzentropy @ guynamedjordan   boys,1
12739,18889,3,0,0,3,2,RT @ _pascuzzo : `` @ Salon : Meanwhile in Texas : 19-year-old man facing 5 years to life in prison for $ 25 worth of   brownies http : //t.co/438F & # 8230 ;,1
12740,248,3,0,2,1,1,"`` @ Sylvieamx : # Pisces will never be anybody 's   , they do n't let people control or change them . '' Rigghhht",1
12741,22251,3,0,3,0,1,These   be thirsty for attention,1
12742,24393,3,0,2,1,1,happy halloween   http : //t.co/AIXvaTJqxu,1
12743,20720,3,0,3,0,1,RT @ velweb : Thank you One-A-Day for making your vitamins the size of a     . I love giving myself the heimlich maneuver every mo & # 8230 ;,1
12744,14193,3,0,3,0,1,Plaid shorts  ,1
12745,22548,3,0,0,3,2,This is true ... RT @ Mr_QuenchYaGirl : Charlie Clips the coldest battle rapper doing it . No debating ! ! !,0
12746,8431,3,0,3,0,1,Bruh I 'm ready to get this four wheeler that   is fast asf,1
12747,20322,3,0,1,2,2,RT @ radiomaru : nerds are cool because they get really judge-y about other nerds being passionate about things they are n't passionate   ...,1
12748,15441,3,1,2,0,1,RT @ EHSSecretAdmire : `` Can @ CarterMarteeny   my   ? '',1
12749,20313,6,0,6,0,1,RT @ pumpkinheaddd : & # 128530 ; why these   acting like they not getting   & amp ;     & # 128080 ; but I ai n't saying nothing & # 128520 ;,1
12750,1414,3,0,3,0,1,& # 8220 ; @ LilReese300 : No yu ca n't get no money yu silly   ... & # 8221 ;,1
12751,662,3,0,1,2,2,`` when rappers say   it makes me feel weird '' & # 128514 ; & # 128514 ; & # 128514 ; & # 128557 ;,1
12752,383,3,0,3,0,1,`` @ realFORTES : Grudges are for weirdos '' and  ,1
12753,19918,3,1,2,0,1,RT @ laceeybugg : @ hedge_brandon you 're such a   & # 58386 ;,1
12754,12291,3,2,0,1,0,"It 's time to mock `` Halftime in America . '' How 'bout `` Wake up America , '' we have   leftists running the country . http : //t.co/9Eyi0K8w",1
12755,6411,3,0,3,0,1,@ jazminesmazmine if   Tryna step to us http : //t.co/xKcH9wJUAg,1
12756,19796,3,2,0,1,0,RT @ jjauthor : US ghettos-driven by   ideology ; forged by unions & amp ; bankrupted by self-serving Dems catering to parasites ! # tcot http : // & # 8230 ;,1
12757,6041,3,3,0,0,0,"@ dolphrudager You do n't have any   ? ! What are you , one of them   ! ?",1
12758,14831,3,0,3,0,1,RT @ BrickyardBeezy : I 'm money hungry man these   ca n't do nuffin for me,1
12759,25131,3,1,2,0,1,u a    ,1
12760,23735,3,0,3,0,1,You at the club EVERY week   get a life,1
12761,12997,3,0,3,0,1,Lowkey you 're still my   & # 128527 ;,1
12762,22115,3,0,3,0,1,"Them pretty nail   , them bail you outta jail   .",1
12763,24131,3,0,3,0,1,  plz,1
12764,10998,3,0,0,3,2,"I love how we can marry and still be the same   , messy , funny , fabulous , dramatic community we 've always been . Why I love us .",1
12765,17348,3,0,3,0,1,"RT @ Prophzilla : @ StonerNan @ VigxRArts @ Bewbzy yea m8 ,     igniting your sisters   since '06",1
12766,207,3,0,1,2,2,`` @ OSAY_it_aint_so : & # 8220 ; @ IgnoreAllLaws : Fosters home for imaginary trash & # 8221 ; WHOA CHILL '' that show was everything tf,0
12767,17289,3,0,3,0,1,"RT @ PinkSapph : If a   is talking to your man , she 's not the problem , he is . The fact that   feel welcomed reflects on how he acts behi & # 8230 ;",1
12768,3205,6,0,0,6,2,@ EntMagazine @ magisto @ digitalskeptic we have a project that could lead into a military program but requires a full op mock up for  ,1
12769,7105,3,0,3,0,1,@ rednexican69 sounds like a bad   .,1
12770,10276,3,0,0,3,2,I almost stepped on a bird running around the floor ah they are   creepy,1
12771,3843,3,0,0,3,2,@ JustTooMuchCake Lmao . it bel ike that nowadays,0
12772,22127,3,0,0,3,2,Then Zerah the Cushite came against them with an army of one million men and 300 chariots . They came as far as Mare & # 8230 ; http : //t.co/LpbeB04j4r,0
12773,5991,3,0,0,3,2,@ dchestnut26 do n't shake your head at me . I just love to trash talk .,0
12774,13335,3,0,3,0,1,My dad just told @ YourDudeFerg 's dad to text one of their friends and say hashtag   . Hahahaha I 'm done,1
12775,4566,3,0,3,0,1,@ PrinceGreenJr why hold back ? Just say they 're as   as their   are fake there 's no in between ...,1
12776,12439,3,0,3,0,1,Just had someone under 25 casually ask me what the 'FF ' stood for on my car . R u fking serious & # 128553 ; @ FooFighters   .,1
12777,8422,3,0,3,0,1,Broke   always wan na argue u ai n't ate all day were u get that energy from & # 128514 ; & # 128514 ;,1
12778,21573,3,0,0,3,2,Space brownies & # 128125 ;,0
12779,7796,6,0,6,0,1,All d messy   sleep,1
12780,7654,3,0,3,0,1,A lot of I   up call me back this   is tripping .. Lol,1
12781,2283,3,0,3,0,1,21- you a   but you my     we hella chillin . also thanks for tolerating me and being my friend .,1
12782,22276,3,0,3,0,1,These   say I 'm too much . I think I 'm too much,1
12783,2718,3,0,3,0,1,@ BosleyXavier I trip on acid not   .,1
12784,9167,3,0,0,3,2,Early worm gets the bird # Bslfe # GoodMorning http : //t.co/dfE8MF2Q28,0
12785,7912,3,0,1,2,2,Am I the only person that feels disrespected by the bird   suddenly dropping on your front window : ( ewww # annoying,1
12786,19814,3,0,3,0,1,"RT @ juanadog : Dallying is for   , bro . I dilly , exclusively .",1
12787,22267,3,0,3,0,1,These   kno bout me,1
12788,12601,3,0,3,0,1,LOL & # 128514 ; & # 128557 ; I just remember that same   said she liked my hair then asked `` is it yours ? '' Smfh # wut # yes ...,1
12789,9045,3,0,3,0,1,Do n't hit me up talking bout `` who that   under yo pic '' .. Get yo   treated,1
12790,17556,3,0,3,0,1,"RT @ SLIZRD_WIZRD : 3 point on a   like Dirk Nowitzki , up in da club like Dirk Nowitzki .",1
12791,13561,3,0,0,3,2,Never seen a tinted yellow   before . She just ate a lemon jolly rancher ?,1
12792,491,3,0,3,0,1,`` I know that   eatin grin ! You either just   the   of your dreams or you sold a car . We know you 're a   . What 'd you sell ? `` & # 128514 ;,1
12793,4144,3,0,3,0,1,@ Marcfoor4   you can get to .,1
12794,2818,3,0,3,0,1,@ CallNeeshCakey & # 128514 ; & # 128514 ;   aint  ,1
12795,12704,6,0,6,0,1,Life aint   but   and money,1
12796,18469,3,0,3,0,1,RT @ WhittTooCold : Ray J is the perfect example of what happens when you give a lame   some  ,1
12797,9002,3,0,0,3,2,"Do   wear bathrobes still cuz I have really cute fuzzy $ 60 bathrobe from Victorias Secret , is that even ok to wear & # 128589 ;",1
12798,13748,3,0,3,0,1,"Nobody ever got famous by being a whiny   . Either change the things that make you unhappy , or be a whining turd-farmer .",1
12799,24001,3,1,2,0,1,Your   walls are inflammed by a     that 's   you and a few other   . Cut em as you complete your treatment .,1
12800,2927,6,1,4,1,1,@ Chykalet naw u just   kinfolk lol,1
12801,8099,3,1,2,0,1,"Ayy yo @ Ray_Lakee my   @ who__CHRISJONES be all up on da ,   not lettin dat muafucka breathe .",1
12802,19326,3,0,3,0,1,RT @ donnyoraha : Dont   with u  ,1
12803,2602,3,0,3,0,1,@ Bam_N_DeyMouth you already know ima keep it trilla ... Happy Bday lha   i love yu   !,1
12804,9349,3,0,3,0,1,"Finally back behind the sticks , visit me   # VBar # StMarksPlace # EastVillage # NYC # RichMahogany http : //t.co/PiUBUqXb9Y",1
12805,21342,3,0,3,0,1,  opp thot  ,1
12806,20200,3,0,1,2,2,RT @ nobeynobe : `` @ Markie__Marc : https : //t.co/mXGcCcahSC '' trash,0
12807,17561,3,0,0,3,2,RT @ SOMEXlCAN : Who needs   ? When you got Gansitos ?,1
12808,7619,3,0,3,0,1,A basic   will   me off every single time .,1
12809,23952,3,2,1,0,0,You 're all     .,1
12810,20901,3,0,3,0,1,RT '' @ KILLQuana : I wonder How much   justin bieber gets ... .. '',1
12811,19531,3,0,2,1,1,RT @   : Scarlett Johansson http : //t.co/CBaHf9R9XD,1
12812,12661,3,0,3,0,1,"Let a   try and set me up , she gone be stuck between a rock nd dis mufuckin Glock ! MY   BAD SHE TERRIBLE & # 128044 ;",1
12813,7951,3,0,3,0,1,"And   that   ai n't   to me ,     roll up and get high",1
12814,15337,3,0,3,0,1,RT @ DerrickJaxn : Feel like most people want you to commit and cut off all your     they can relax and start being complacent,1
12815,11206,3,1,2,0,1,I swear ion see how broke niccas still out here gettin   smh,1
12816,12124,3,0,3,0,1,"Instead of joining sports teams ,   be joining Twerk Teams .",1
12817,1706,3,0,3,0,1,& # 8220 ; @ __thaRealist : Lil bitty   & # 8221 ; & # 128079 ; & # 128079 ; & # 128079 ; & # 128079 ; & # 128079 ; lingo,1
12818,6016,3,0,0,3,2,@ dgardner @ YoniFreedhoff Sounds like the hysteria over bird flu a few years back . It had a lower mortality rate than the regular flu .,0
12819,712,3,0,0,3,2,# EarlyBird # early # morning # sunrise # dawn # bird # thebird # jerryreed @ Kansas City http : //t.co/kuVq8UpwUw,0
12820,8182,3,0,0,3,2,"Be   of the wrath of   in a country where many mock   , embrace perversion ,   , and bows to PC/multiculturalism .",1
12821,17707,3,0,3,0,1,RT @ ShyGlizzy : your bf is broke   !,1
12822,6038,3,0,3,0,1,@ doctorhawrse   BUCKETS . especially Dan . He a   .,1
12823,22468,6,0,6,0,1,This   said `` Use my   as a punchin bag '' 0-/- & lt ;,1
12824,4697,3,0,3,0,1,@ RodMarley44 fr 12 was Finna bam a nicca he said yu lucky I jus got a robbery call,0
12825,22770,3,0,0,3,2,  are   unfilling . which is odd because they are filled,1
12826,17466,3,1,2,0,1,"RT @ ReallyHighIdeas : Scientists have recently discovered that   , do in fact , be trippin '",1
12827,5372,3,0,3,0,1,@ YeridZee   better watch out because we 're running the tables tonight ! & # 128521 ; & # 127867 ; & # 127866 ; & # 128588 ;,1
12828,20276,3,0,3,0,1,"RT @ petertrvjillo : Listen here you beautiful   , I 'm about to   you up with some truth .",1
12829,7227,3,1,2,0,1,@ shoe1945 @ NotoriousBM95 @ 333England shut ur     up you thirsty  ,1
12830,3905,3,0,3,0,1,@ KenSuttling That   Barry Hearne.It would seem to be all about there was no option for teams to share the venue .,1
12831,17369,3,0,3,0,1,RT @ RAYCHIELOVESU : I just do n't understand the grey area of being a   but   about it . Like close your legs OR just be about that life & # 8230 ;,1
12832,763,3,0,0,3,2,# PacerNation 4/4 on the road ! Perfect way to continue after # iubb have finished # NBA # Pacers # indiana # hoosiers,0
12833,24485,3,0,3,0,1,i just fell in love with a   with a   bootyyyyyy & # 128553 ; & # 128553 ; & # 128553 ; & # 128553 ; & # 128540 ; & # 128540 ; & # 128540 ; & # 128540 ; & # 128525 ; & # 128525 ; & # 128525 ; & # 128525 ; & # 128536 ; & # 128536 ;,1
12834,356,3,0,0,3,2,`` @ jethromass : Photo : http : //t.co/CxRs5BVhPw '' he is in sole heaven,0
12835,12597,3,1,2,0,1,LMFAOOOOOO   AS   RT @ PubesOnFleeK : & # 128557 ; & # 128557 ; & # 128557 ; & # 128557 ; & # 128557 ; get these two   off my TL http : //t.co/oKUMmSJEYi,1
12836,14164,3,0,3,0,1,Photo : Happy Friday   & # 160 ; ! # glamazon # ladykimora # rupaulsdragrace @ welovequeens & # 128536 ; & # 128536 ; & # 128536 ; & # 128132 ; & # 128132 ; http : //t.co/c7Rv2DIL7g,1
12837,17242,3,2,1,0,0,RT @ PacDaGoat : I really hate attention seeking   . Hope they all  ,1
12838,23809,3,0,3,0,1,You got ta block    ,1
12839,14883,3,0,3,0,1,RT @ BudaHefner74 : It ai n't no   & # 128581 ; in my blood & # 128137 ;,1
12840,4832,3,0,0,3,2,"@ ShepNewsTeam LMAO dude , you said we would get no commitment from Saudi Arabia or Jordan ! How does crow taste ? More proof you are full of it",0
12841,6022,3,0,2,1,1,@ discordianslip If you say one disparaging word about the Charlie Brown xmas special I will slash the tires on your car .,0
12842,19958,3,0,3,0,1,RT @ lildurk_ : Dese   be actin up,1
12843,18590,3,0,3,0,1,RT @ YoungAmari_ : Dizzy   & # 128530 ; & # 128564 ;,1
12844,2982,3,0,3,0,1,@ CsSalazar15 see bro   changes you & # 128514 ; & # 128514 ; & # 128557 ; & # 128527 ; & # 128527 ;,1
12845,7372,3,0,3,0,1,@ thesportsjudge . Sometimes a good     needs some Rocephin too before it 'll go out ... ..,1
12846,6662,3,0,3,0,1,@ kieffer_jason u want me to panda express   someone . Can break up the like   stick to plan and go to Plano get that   out your blood,1
12847,16774,3,0,2,1,1,RT @ MattieTrump97 : Win % since pile of trash @ jairusbyrd went to New Orleans : # Buffalo:1.000 # NewOrleans:0.0000000000000 # FuckByrd # WhoNe & # 8230 ;,0
12848,21090,3,0,3,0,1,Scrappy mom run all his   away,1
12849,19365,3,0,3,0,1,RT @ easy_edd : lifes a  ,1
12850,11620,3,0,3,0,1,I 'm not a   like you . Your body count probably is close to 100,1
12851,20227,3,0,3,0,1,RT @ officialmckell : & amp ; ima eat that   all filthy & # 128525 ;,1
12852,23026,3,0,0,3,2,Weird frosted   lipgloss is weird ...,1
12853,23409,3,0,3,0,1,Will you sell that   for me ?,1
12854,10779,3,0,3,0,1,I hate when cute     have wack af boyfriends like   youre settlling . Quit your settling and be with a real  ,1
12855,1616,3,0,2,1,1,& # 8220 ; @ Truth_305 10 under in Miami is a keeper & # 8221 ; not hard to find them   just like to brain wrestle,1
12856,12184,3,0,3,0,1,It aint nothing to cut that   off- K camp,1
12857,19416,3,0,0,3,2,RT @ fatguythe : *sings Careless Whisper to broken 7 year old flip flop on the way to the trash,0
12858,6296,3,0,2,1,1,@ iDoSexWell @ MamiJuuki @ Baddiies @ AjukiWebster the nerve of these  ,1
12859,21174,6,1,5,0,1,She   with me cause I ai n't no   .,1
12860,7907,3,0,2,1,1,Always broke niccas how yu Robbin,0
12861,4360,3,1,2,0,1,@ NYRKelsMads Thanks for calling me a     .,1
12862,12223,3,0,3,0,1,"It 's October   , you do n't have to be a   anymore .",1
12863,18810,3,0,3,0,1,RT @ _____AL : Woww . Now   ca n't hit u   line and ask what u doin nomo .,1
12864,19061,3,0,3,0,1,RT @ berryDAbody : Its unexplainable how   and     these   be . They live to be funny .,1
12865,23208,3,0,3,0,1,When she wit me got yo   open,1
12866,618,3,0,2,1,1,"`` You can take someone out of the ghetto , but you ca n't take the ghetto out of them . ''",0
12867,24419,3,1,2,0,1,hit the strip club and see some   I went to school with ... ...,1
12868,18188,3,2,1,0,0,"RT @ Tiqqz : @ ShinSnipes i woke up with a sore throat , im cold ,   will be   .   terrible",1
12869,17502,3,0,3,0,1,RT @ RipTre96 : I ai n't entertaining nomore    ,1
12870,948,3,0,3,0,1,# xfactorau   of guys who sing like   . Where are the rock type men ?,1
12871,2638,3,1,2,0,1,@ Benny_Balboa yall   trash boyy ! ! ! # gladbagflow,1
12872,23737,3,0,3,0,1,You better pray to   I do n't like yo   cause we might catch eyes and she might get hit,1
12873,11129,3,0,3,0,1,I refuse to raise a child in this     country .,1
12874,17599,3,0,3,0,1,RT @ Sassymermaidxo : & # 8220 ; @ VSamone : & # 8220 ; @ ZvckSlvt3r704 : My sister shittin on you   once again `` @ VSamone : wodeh bout dat action http : //t.co/mDfLBr & # 8230 ;,1
12875,4376,3,0,3,0,1,@ NaughtyBoyMusic   me too,1
12876,10829,3,0,3,0,1,I heard she pops   on the low,1
12877,24800,3,0,3,0,1,not in the business of submitting to no   bruh bruh .,1
12878,13738,3,0,3,0,1,No time for     .,1
12879,17275,3,0,3,0,1,RT @ Peteypab620 : Eddy and teezy get no     I do n't know why they always talking about that   . They 've never taken anyone 's   eit & # 8230 ;,1
12880,11618,3,0,3,0,1,I 'm not BROKE & # 128080 ; & # 128581 ; & # 128078 ; & # 128164 ;   I 'm BLESSED & # 128588 ; & # 128591 ; & # 128591 ; & # 128077 ; & # 128077 ; & # 128076 ; & # 9996 ; & # 65039 ; & # 128175 ;,1
12881,20873,3,0,3,0,1,RT @ yunheaux : ppl from the   go   hard when they curse they be like `` YOU     '' I be like dam   ca n't  ,1
12882,2548,3,0,3,0,1,@ AudelDavid_24 RT @ ElleSzczepanski : These   ai n't loyal @ Bjames055,1
12883,18438,3,0,3,0,1,RT @ WayneL_Jr : LMAOO accurate RT @ BasedPaco : When   see a `` quote with a `` tweet on the TL http : //t.co/Azl9o3PyZE,1
12884,13402,3,1,2,0,1,My mom 's a     dude .,1
12885,6512,3,0,3,0,1,"@ kade_melton he triesto cause drama between people , he said that you called me a   , and i know you didnt hahahaaha",1
12886,18602,3,0,3,0,1,RT @ Youss_Mayer : & # 8220 ; @ SaddyBey :     . What 's her @ ? http : //t.co/IZGkpcqIO0 & # 8221 ; & # 128557 ; & # 128514 ; & # 128557 ; & # 128557 ; & # 128557 ;,1
12887,1813,3,0,0,3,2,& # 8220 ; @ iCARLEYBBY : & # 8220 ; @ DJZeeti : twitpic a selfie with light   eyes & # 8221 ; http : //t.co/BSOYlL83Iz & # 8221 ; & # 128525 ;,1
12888,2939,3,0,0,3,2,@ CogitoErgoBibo Penske runs the 22 in NASCAR . It 's yellow . There 's a sponsor already there . # WouldMakeALottaSense,0
12889,4066,3,0,3,0,1,@ LlishaH LOL ! It 's an acronym for : that   over there .,1
12890,24510,3,0,2,1,1,i want a   clique,1
12891,13825,3,0,3,0,1,Now this new   acting   tryna correct my every word .,1
12892,13494,3,0,0,3,2,"NBA , handle your zebras .",0
12893,21613,3,0,3,0,1,Stfu   & # 128079 ; & # 128524 ;,1
12894,310,3,0,3,0,1,`` @ alejandra_p13 : These   love Sosa '',1
12895,13246,3,0,3,0,1,Murda mook # rip to that  ,1
12896,9067,3,0,3,0,1,Do n't tell me Ryan Tannehill 's better than Dogshit Alex Smith 's trash   too .   .,1
12897,12250,3,0,3,0,1,It 's hard being a real   when these   got   tendencies,1
12898,13014,3,0,3,0,1,Made it to the World Series . Ned Yost out here   everybody   on the low .,1
12899,18527,3,0,3,0,1,RT @ YABOYLILB : THE   YOU LOOKING AT   ! SWERVE *puts heelys into full gear* *glides past the bitches*,1
12900,23902,3,0,3,0,1,You see me shining on yo     & # 128570 ; & # 128571 ; & # 10024 ; & # 127775 ; & # 128171 ; http : //t.co/ekWNL6bau4,1
12901,17617,3,0,0,3,2,RT @ SeQuoia_Gabris : & # 8220 ; @ UeonoYungJumbo : @ SeQuoia_Gabris yeah   ! & # 8221 ; But the   are innocent lol   Gabriella still got her sister a birthd & # 8230 ;,1
12902,15378,3,0,3,0,1,RT @ Domo_Frm_Peru :   Would Cheat on a   That give her everything she ask for and be loyal to shawty smh   ai n't  ,1
12903,12643,3,0,1,2,2,Leave it 2 # teabaggers 2 whine about infrastructure when they r the ones who wo n't pay for it . Waiting on   to fix it ? # morningjoe,1
12904,7313,3,0,3,0,1,@ tacalifornia   go play  ,1
12905,2329,3,0,3,0,1,99 problems but a   ai n't 1,1
12906,19849,3,0,3,0,1,RT @ kelseyreneee_ : Bet you wo n't @ em ' doe & # 8220 ; @ Jakelewis44_ : ``   gon be   '' shut up . You a   & # 128514 ; & # 128514 ; & # 128064 ; & # 8221 ;,1
12907,22597,3,1,2,0,1,This old   with floppy   riding on the elevator with me is nerping   bad,1
12908,9849,3,1,2,0,1,Guess who 's a little   ? http : //t.co/Hl6SwLYGfV,1
12909,15715,3,0,1,2,2,RT @ GlennSoucy1 : The crows warned you to stay away from the island . Will you ? THE SOUL COLLECTOR http : //t.co/VTc661dC65 # IAN1 http : //t.co/1 & # 8230 ;,0
12910,4163,4,0,4,0,1,"@ MarshallSOTS It 's @ JakeEye3 's favorite   jam ! I have n't seen it , but judging by there being a little   in it , it 's probably trash",1
12911,22521,3,0,3,0,1,This   got a gf but complain about life like is she hitting you right ?,1
12912,9570,3,1,2,0,1,"  you ,       RT @ UberFacts The white-fronted parrot is the only other species besides humans that French kiss as a prelude to   .",1
12913,21500,3,0,3,0,1,Some of yall just `` popular '' cuz of yall name . These   be ugly,1
12914,12926,3,0,3,0,1,Lol   out here saving   & # 128514 ; & # 128514 ;,1
12915,2067,6,0,6,0,1,"' Do n't ask me if I 'm in my `` Feelings `` cause I ai n't no   I do n't got those Tf . I 'm sad , not in no   feelings .",1
12916,16077,3,0,3,0,1,RT @ JLewyville : & # 128563 ; @ Treslyon : Keyair angels & amp ; female party promoters are not for me.. Most party promoters are   & amp ; them angel   are & # 8230 ;,1
12917,7545,3,3,0,0,0,@ xZimpx @ Prophzilla This is Twitter . Not only are you a   but you 're also   .,1
12918,11704,3,0,3,0,1,I 'm the   that a come out n sweats n still have Ya   checking for me & # 128526 ;,1
12919,25064,3,0,3,0,1,they say you going too hard just rest ya eyes & amp ; I 'm just like why ?   I ai n't never seen Ben Franklin sleep,1
12920,16541,3,0,2,1,1,RT @ LeeniePunkin : Man   flappy bird http : //t.co/QKk26wYVfC,1
12921,22594,3,1,2,0,1,This nigguh really tried to   me on the bus over a grape kool aid jammer & # 128514 ; & # 128514 ; & # 128514 ;,1
12922,21813,3,1,2,0,1,That     retarted it belongs on a short yellow bus. & # 127825 ; & # 128652 ;,1
12923,13409,3,1,2,0,1,My neice getting   big ... She ready to punch on sum   lol http : //t.co/lRyDtD5MQb,1
12924,14442,3,0,0,3,2,RT @ A_single_bear : I accidentally ate a few fireflies last night while chewing some leaves I found . The shameful yellow glow of my mouth wa & # 8230 ;,0
12925,12545,3,0,1,2,2,  la   was trash,1
12926,13085,3,0,3,0,1,Marcus is in this   schleeeeeeeeeeppppppp,1
12927,1154,3,0,3,0,1,& # 8220 ; @ BasedChasen : Chad Jordan in this   & # 8221 ; I 'm crying,1
12928,18374,3,0,0,3,2,"RT @ VandTRailroad : # DidYouKnow : The Comstock Lode was a boon 4 @ VirginiaCity as it grew 2 20,000 ppl & amp ; became 1 of the largest & amp ; wealthiest & # 8230 ;",0
12929,1937,3,0,3,0,1,& # 8220 ; @ skykardashian : Is ``   by association '' a real thing ? & # 8221 ; Yes .,1
12930,10226,3,0,2,1,1,"Humble personality , not a   . RT @ LoveMeDarlingg : 21 . Best non-physical feature the opposite   can have ?",1
12931,14857,3,1,2,0,1,RT @ Broski5519 : Sum of u   too old for braces ... .,1
12932,24693,3,0,3,0,1,"look at this   feet , how is she high fashion cuh http : //t.co/tKlXUuxo",1
12933,4969,3,1,0,2,2,@ TOBINSUPREME   trash,1
12934,17161,3,1,2,0,1,RT @ OfficiallyIce : `` That 's why you 're   good at this game . Cause u sit on your unemployed     playing all day . '',1
12935,21113,3,2,1,0,0,See & gt ; Its a FINE LINE & gt ;   #   does n't change the source of their creation . Which is #   PEOPLE # overbreeding & gt ; #   & gt ;,1
12936,21087,3,0,0,3,2,Scott brooks finds new ways to flip me the bird each game . I know it 's the right move but # Idontcare # KDStreak # imsad,0
12937,23383,3,0,3,0,1,Why these   be gettin instagrams just to post pictures of other   ? ? i dont get it,1
12938,22311,3,1,2,0,1,These people at jury selection are  ,1
12939,10503,3,0,3,0,1,"I do n't like bat man though , I   his   twice .",1
12940,293,4,1,3,0,1,`` @ _BaDa_Bing : I only punch real   in the face cause a     is gon na punch me right back '' Strong Mush or Shake..,1
12941,24543,3,0,3,0,1,"if its 64 dont eem try me . & # 8220 ; @ LeanandCuisine :   that talk the most trash in smash bros be the shittiest , these are facts & # 8221 ;",1
12942,136,3,0,3,0,1,`` @ Gotti_LTF : Happy Bday       @ JetsAndASwisher '' preciate that   roll up !,1
12943,13631,3,2,1,0,0,      do n't believe me just wacthh ...,1
12944,15233,3,0,3,0,1,"RT @ DJ_MARVZ : Chris brown got no chill button ... .. Why sell a   out on social media tho ? Like not even a subliminal , buddy took time to & # 8230 ;",1
12945,5109,3,0,2,1,1,@ TheRealOweifie You do it to us   payback is a   . hahaha & lt ; 3 happy valentines day though .,1
12946,18722,3,1,2,0,1,RT @ _MCBaybeh1218 : Keep ur   on a leash .,1
12947,9115,3,0,3,0,1,Drunkkkk HotBoxing these kushy blunts straight bumpin # AOB this   on some other   bro i got mind   like when   zetzu betrayed,1
12948,16111,3,0,3,0,1,RT @ JamesBlunt : Me ! Me ! Pick me ! RT @ blackeyelined : Who is a     : James Blunt or Robin Thicke ?,1
12949,3898,3,0,2,1,1,"@ KenSuttling @ LesleySuttling Him as well , They like their fried chicken , esp the spear chuckers .",0
12950,22855,3,0,2,1,1,Ummm ...   the Happy   apparently took a   on my twitter and made it all ... happy .,1
12951,19223,6,0,6,0,1,RT @ creativecarley : I 'm such a   to you . Why do you stick around ?,1
12952,18419,3,0,3,0,1,RT @ WORIDSTARHlPHOP : every time bobby   comes on http : //t.co/h7b0pL8T2h,1
12953,4593,3,1,2,0,1,@ Queen_Kaaat how about I just   you right in the  ,1
12954,4819,3,1,2,0,1,@ ShakiyaTeniece @ celebrity_ke she said she aint tricking off on them   ... lls ... foolish,1
12955,14865,6,0,6,0,1,RT @ BryanBalsamo : @ 1__dev I could if I tried but my money feels better then any   I 've ever had,1
12956,5404,3,1,2,0,1,@ ZRexxx @ SlowDollaz we take your   then recieve head from your mom,1
12957,22273,3,1,2,0,1,"These   out here carrying infections , yaw   better rap up w/ dat Latex ! Haha",1
12958,10821,3,0,3,0,1,I have to stop using ``   ''   often in my everyday conversations,1
12959,9980,3,0,3,0,1,He be like ``   dontouch my braids '',1
12960,24701,3,0,3,0,1,lrt turnup lil  ,1
12961,4275,3,2,1,0,0,@ Montea_Rollin @ kayysavage I was n't serious   & # 128514 ;   them   i named ai n't   witcho   & # 128514 ; & # 128557 ; we all just making   up & # 128527 ; & # 128553 ;,1
12962,15965,9,0,9,0,1,RT @ Iethaldose : Feelings are a   to   control ...,1
12963,22585,3,0,3,0,1,This   @ wherzdaBUDD is a fool,1
12964,1183,3,1,0,2,2,& # 8220 ; @ BurgerKing : What & # 8217 ; s going to be your pick for # SelectionSunday ? # 2for5 # WatchLikeaKing http : //t.co/aBam30gSk4 & # 8221 ; Dis make   folk happy,1
12965,4986,3,0,2,1,1,@ Tamela_X But a wannabe ghetto     will deal with an unaccomplished   man for more than   .,1
12966,11362,3,0,3,0,1,I will beat a     tf,1
12967,10470,3,0,3,0,1,"I do n't chase no   , just chase my # dreams",1
