,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,label,tweet
11624,11759,3,1,2,0,1,"Idgaf about you , or ya mens , ya <SWEAR-NN> , none of these <SWEAR-NN> . Y'all all can <SWEAR-NN> off for all i care ."
11625,21742,3,0,3,0,1,Talked to Deigo last night my dawg good like that <SWEAR-NN> Maegan
11626,5592,3,0,3,0,1,@ _tiffanycarter <SWEAR-NN> ... Im <SWEAR-JJ> at you for slapping me & # 9995 ;
11627,7277,3,2,1,0,0,@ sramirez07943 it 's goldbar <SWEAR-JJ> <SWEAR-NN> and no my dad would n't pick you up he does n't like <SWEAR-JJ> like you & # 128528 ; & # 128076 ; & # 128079 ;
11628,2145,3,0,3,0,1,' Somebody come look at this <SWEAR-JJ> right here * Kevin Hart Voice * lol http : //t.co/R2mhWqc2jT
11629,8401,3,0,1,2,2,Breakfast of champions shrimp lobster <SWEAR-NN> ( no sandusky ) French fries nd a nice big Quahog ( clam for & # 8230 ; http : //t.co/UajUkcoAfV
11630,10939,3,0,3,0,1,I like bad <SWEAR-NN> cause they like bad <SWEAR-NN> too & # 128525 ; & # 128525 ; & # 128536 ; hay stunna http : //t.co/rN0vRZfL6l
11631,21740,3,0,3,0,1,Talk about <SWEAR-NN> power & # 128530 ;
11632,14744,3,0,3,0,1,RT @ Bitches_LuvCake : Real <SWEAR-JJ> let a real <SWEAR-NN> <SWEAR-NN> first & # 128527 ; & # 128069 ; & # 128166 ; & # 128166 ;
11633,11586,3,0,3,0,1,I 'm in the cut with my old boys and this <SWEAR-NN> asks me to smoke weed with her in a <SWEAR-NN> Yaris . The <SWEAR-NN> ? Lol <SWEAR-NN> no .
11634,20627,3,0,3,0,1,RT @ thoughtkendalI : <SWEAR-JJ> <SWEAR-NN> ruined a perfectly good sweater http : //t.co/lk8W8jjglI
11635,880,3,0,3,0,1,"# <SWEAR-NN> , # android , # iphone , # ipad , # <SWEAR-NN> , # <SWEAR-NNP> , | # BBW | Brazilian BBW <SWEAR-NN> Drilled in <SWEAR-NN> and <SWEAR-NN> http : //t.co/Z7ksrFpmz9"
11636,2303,6,0,6,0,1,416 we know ya <SWEAR-NN> @ kendricklamar
11637,10166,3,0,3,0,1,"Horse racing , <SWEAR-NN> ."
11638,4746,3,0,2,1,1,@ SNEAKERLUKE @ wojtata @ MIKEYMIKEROWAVE @ JoeCushKush poor 5SOS has annoying <SWEAR-NN> <SWEAR-NN> as fans . They do n't care about you at all you know .
11639,24034,3,0,3,0,1,"ai n't my <SWEAR-NN> , I just thought it was. & # 128524 ; & # 128080 ;"
11640,7347,3,0,3,0,1,@ thecoreyholcomb I 'd give that <SWEAR-NN> the finger everyday at work until I get <SWEAR-NN> for it .
11641,3363,3,0,3,0,1,@ GociveiX you egg spam <SWEAR-NN>
11642,23002,3,0,3,0,1,We just chasing O 's round here . We ai n't chasing <SWEAR-NN> round here & # 128176 ; & # 128181 ; . & # 127939 ; & # 128168 ; & # 128581 ;
11643,6012,3,0,3,0,1,@ derek_gatewood you got a toolbox you <SWEAR-NN>
11644,20870,3,0,3,0,1,RT @ yungtfti : If a <SWEAR-NN> says `` eeeeeee '' she a <SWEAR-NN>
11645,23987,3,0,3,0,1,Your <SWEAR-NN> wants to go to Little Italy with me tonight . Told her no . <SWEAR-NN> a thot .
11646,24772,3,0,3,0,1,"<SWEAR-JJ> get a fresh cut , snapback to match the shoes and shirt ... ..and do n't even say waddup to the pretty <SWEAR-NN> next to em in da bus"
11647,17167,3,0,3,0,1,RT @ OfficiallyReid : <SWEAR-NN> be getting loose then move to other cities once everybody finds out they a <SWEAR-NN> lol .
11648,8516,3,1,2,0,1,Call a <SWEAR-NN>
11649,4914,3,0,3,0,1,@ SteveWorks4You @ tedcruz ted cruz..leader..lol lol lol lol lol OMG lol lol lol lol lol you are a funny <SWEAR-NN> <SWEAR-VB> ... lol lol lol lol # lol
11650,6901,3,2,1,0,0,"@ moneydriven I see a picture of you smoking , such a man of <SWEAR-NN> . Disgraceful <SWEAR-NN> , you sir , are an embarrassment ."
11651,7865,3,0,3,0,1,"All theses <SWEAR-NN> on me , they <SWEAR-RB> phony & # 128534 ;"
11652,5742,3,0,3,0,1,@ badnewsbridget lol <SWEAR-NN>
11653,24478,3,0,3,0,1,i hate ah <SWEAR-NN> house ! ! ! foul living <SWEAR-NN>
11654,21318,3,2,1,0,0,Sitting at the bar at work watching Walking <SWEAR-JJ> and all these <SWEAR-NN> <SWEAR-NN> decide to come in & amp ; turn on their <SWEAR-NN> music . <SWEAR-NN> <SWEAR-NN>
11655,19249,3,0,1,2,2,RT @ daliasza : & # 8220 ; @ NoChillPaz : Me when somebody says Childish Gambino is trash http : //t.co/8ejOHDLdD9 & # 8221 ;
11656,5059,3,0,0,3,2,"@ TheClaireBear36 Do n't like to trash talking either way . But to be fair , that 's just on Twitter . I 'm having a <SWEAR-NN> on texts ."
11657,14110,3,0,2,1,1,Paybacks a <SWEAR-NN> .
11658,23166,3,0,3,0,1,When <SWEAR-NN> in the library start acting up http : //t.co/x1qGfTkB4O
11659,6391,3,0,3,0,1,@ jaimescudi_ lmao <SWEAR-NN> <SWEAR-NN> ima whoop you like a did yesterday but I 'm trying to update the roster you down ?
11660,5990,3,0,3,0,1,@ dbro800 <SWEAR-NN> you ca n't <SWEAR-VBD> & # 128564 ;
11661,5320,3,1,2,0,1,@ WyattNuckels @ DarienDaywalt hear that you <SWEAR-JJ> <SWEAR-NN> he said no one likes you ! ! ! ! ! # ohshitnigga
11662,4264,3,0,1,2,2,@ Misters206 You look like a monkey
11663,8485,3,0,1,2,2,But rich is a light skin <SWEAR-NN> . <SWEAR-RB> it 's expected .
11664,7401,3,0,2,1,1,@ trestiffer & amp ; @ Rhyds_herrrrrr had me <SWEAR-RB> high off the monkey nutts yesterday nbs & # 128532 ; & # 128532 ; & # 128518 ; & # 128518 ; & # 128526 ; & # 128526 ; & # 128548 ; & # 127809 ; & # 127811 ; & # 127807 ; & # 127807 ;
11665,3356,3,0,0,3,2,@ Gladvillian_ dont get that bacon stuffed crust tho its trash
11666,3667,3,0,0,3,2,@ JStarrTweets my pops is from New York . My family is <SWEAR-JJ> obsessed . My sister literally cried when she heard he was gon na
11667,17195,3,0,0,3,2,RT @ OnionSports : <SWEAR-JJ> Unveil Beautiful Derek Jeter Cage In Monument Park http : //t.co/vv6urct4jd http : //t.co/gWBNHDyhMl
11668,20031,3,0,3,0,1,RT @ lungfiber : True life I 'm an emotional clingy <SWEAR-NN>
11669,12749,3,0,3,0,1,Like real <SWEAR-VBD> dude da closest nicca I done seen to AI
11670,11434,3,0,0,3,2,I 'd do anything for an Oreo vanilla bean drink from dunkin & amp ; a chocolate chip muffin from there too..I 'm starving & amp ; that sounds <SWEAR-RB> good now .
11671,21371,3,1,2,0,1,Sneaky <SWEAR-NN> http : //t.co/YPqpMdpfGg
11672,9685,3,0,3,0,1,Gillette is for <SWEAR-NN>
11673,10097,3,0,3,0,1,His hair <SWEAR-RB> cute wit his sessy face but his ex <SWEAR-NN> liked that picture to <SWEAR-VBD> like fucc it
11674,12010,3,1,2,0,1,"Im a different <SWEAR-JJ> ... if the <SWEAR-NN> good im not tryna <SWEAR-NN> for no 20mins..im stopping , backing out it , anything i ca think of to last longer"
11675,18662,3,0,3,0,1,"RT @ _BredDIFFERENT : They on a <SWEAR-NN> , yeah they want a <SWEAR-NN>"
11676,5892,3,2,1,0,0,@ chemicalkidss this <SWEAR-NN> look like a <SWEAR-NN> <SWEAR-JJ> trash Trailer park queen lookin man bear pig . http : //t.co/fqyXLJYIET
11677,23986,3,1,2,0,1,Your <SWEAR-NN> want to <SWEAR-NN> the squad & # 128527 ; & # 128076 ;
11678,8774,3,1,2,0,1,Cowboys are the best in the NFC . About time these <SWEAR-JJ> got their <SWEAR-VBD> together
11679,24781,3,0,3,0,1,no <SWEAR-NN> I did not want to wear makeup
11680,6641,3,1,2,0,1,"@ kieffer_jason keep talking I 'm going to make when u ca n't talk , u going to be talking like a <SWEAR-JJ>"
11681,24982,3,0,3,0,1,<SWEAR-JJ> <SWEAR-NN>
11682,3590,3,0,1,2,2,@ ImTooMuch bread in general aint too good for ya ... but <SWEAR-JJ> bread the worst ... & # 128514 ; & # 128514 ;
11683,8676,3,0,0,3,2,Charlie xcx is bae
11684,4920,3,1,0,2,2,@ SteveWorks4You you havent evolved as a human being . Typical meathead <SWEAR-VB> . I pity you . You dont know what freedom is about ... ...
11685,20479,3,0,3,0,1,RT @ smithmuffins : once at a gradeschool dance i tried to do the worm to impress this <SWEAR-NN> and i slammed my <SWEAR-NN> on the unforgiving ceramic & # 8230 ;
11686,11099,3,0,3,0,1,"I plan on eating this entire <SWEAR-NN> pizza I just ordered like a mufucka , <SWEAR-NN> ."
11687,23604,3,0,3,0,1,Yea you bad but <SWEAR-NN> <SWEAR-RB> what ? ?
11688,422,3,1,2,0,1,"`` @ xoxoclauudia : YASSSSSS , ORDERED <SWEAR-NNS> & # 128079 ; '' <SWEAR-NN> you just ate tacos you <SWEAR-JJ> <SWEAR-NN>"
11689,4377,3,0,3,0,1,@ Nautiwashere these <SWEAR-NN> drippin sauce
11690,1483,3,0,3,0,1,"& # 8220 ; @ OGeezLouise : Bout time RT @ JoeBudden : Some of these chicks don & # 8217 ; t want a man , they just want support. & # 8221 ; Tell that <SWEAR-NN> to get a <SWEAR-NN>"
11691,4128,3,0,3,0,1,@ MadameCurry_ what kind of <SWEAR-NN> are you dressing up as ?
11692,10754,3,1,2,0,1,"I hate the f-ing bus , I hate the f-ing bus , high <SWEAR-NN> the dairy-0 I hate the f-ing bus !"
11693,22408,3,0,3,0,1,This <SWEAR-NN> and her cankles
11694,11741,3,0,0,3,2,"I , for one , welcome our new Eastern Panhandle overlords , and hope they do a better job than the yokels who got us here in the first place ."
11695,16158,3,0,0,3,2,"RT @ JeffDuncan_ : JSU coach Omar Johnson : `` It 's what u do against the <SWEAR-NN> . U throw it , hit it , catch it . Does n't matter if the <SWEAR-JJ> are & # 8230 ;"
11696,19692,3,0,2,1,1,RT @ ireland_roseee : @ savanigga half of it will be about how you became ghetto in Compton .
11697,21440,3,0,2,1,1,<SWEAR-RB> was chris brown talking bout hisself when he said `` these <SWEAR-NN> ai n't loyal ? ''
11698,3188,3,0,3,0,1,@ ElJefeDeJefes4C <SWEAR-NN> <SWEAR-NN> on a <SWEAR-JJ> mind haha
11699,23054,3,0,0,3,2,Western Jihadi fanboys use of language : peppering sentences with <SWEAR-JJ> words to sound knowledgeable - # Comical http : //t.co/G2rca1XGh7
11700,10088,3,0,3,0,1,High thenna <SWEAR-NN> that 's y I 'm tweeting
11701,18345,3,2,1,0,0,RT @ Unorthodex : Nah I hate <SWEAR-JJ> people now since he looks like a <SWEAR-NN> RT @ ElBasedParko : I think he just ended racism http : //t.co/VgjYHn4bvt
11702,801,3,0,3,0,1,# ThatFuckMeMoment when you leave your car windows down and it rains in your car and looks like hurricane katrina ran through that <SWEAR-NN>
11703,19016,3,0,3,0,1,RT @ b0ujib00ty : I feel like the main reason <SWEAR-NN> still have stank pus in 2014 is because they genuinely do n't know how to wash it prope & # 8230 ;
11704,4346,3,0,1,2,2,@ NTXProgressive Yeah..cause if anyone thinks this clown went to @ target to buy Oreos is as <SWEAR-JJ> as all of them look
11705,14349,3,0,2,1,1,RT @ 215_Bub : Do n't sweat these <SWEAR-NN> they come wit the money & # 128527 ;
11706,7406,3,3,0,0,0,@ triple6em96 @ Hunglikerobby_ <SWEAR-NN> you watch your <SWEAR-NN> mouth you <SWEAR-NN> <SWEAR-RB> . I swear to <SWEAR-NN> that 's a thin line
11707,12157,3,0,1,2,2,Is it just me or is Hicks saying `` bung beds '' ? @ RonandFezSXM
11708,6302,3,1,2,0,1,@ iKeithDJack your <SWEAR-NN> in Houston
11709,3116,3,0,3,0,1,"@ DizzyBala @ JamesWinfield hey now , do n't diss my basketball <SWEAR-NN> ."
11710,14642,3,0,3,0,1,RT @ Bam_1OO : I like good weed & amp ; bad <SWEAR-NN> dat can roll it up
11711,22573,3,1,2,0,1,This <SWEAR-JJ> @ 80sbaby4life got ta weird <SWEAR-VBP> shoe <SWEAR-JJ> ... & amp ; I 'm <SWEAR-JJ> of y'all letting this island <SWEAR-JJR> slide ! http : //t.co/E96cQ8kKBo
11712,19797,3,0,0,3,2,RT @ jm_wags : Well I play flappy bird now and I do n't know why
11713,22335,3,0,3,0,1,They had a steak category . Ran that <SWEAR-NN> like a busto .
11714,15429,3,0,0,3,2,"RT @ DugoutLegends : Lou Gehrig had 17 hand fractures in his career . Played in 2,130 straight games . # IronHorse # <SWEAR-JJ> http : //t.co/O6sofyOh & # 8230 ;"
11715,3685,3,0,3,0,1,"@ JacobRyanBruhn Kiss these nuts , <SWEAR-NN> !"
11716,23979,3,0,3,0,1,Your <SWEAR-NN> always said she wan na <SWEAR-NN> a real <SWEAR-JJ>
11717,4939,4,0,4,0,1,@ SugarShai2 room temp cus i have sensitive <SWEAR-NN> teeth . ( ._ . )
11718,6797,3,1,2,0,1,@ mabathoana garbage rappers ca n't learn . it 's like teaching Advanced Algebra to a <SWEAR-JJ> .
11719,6419,3,0,3,0,1,@ jehsee_ You got all the <SWEAR-NN> though .
11720,10955,6,0,6,0,1,I like saying the word <SWEAR-NN> <SWEAR-NN> ion no why ! ! !
11721,18687,3,0,2,1,1,RT @ _Foreverfamous_ : `` @ vintage_monroe_ : & # 8220 ; @ VineForTheByrd : Girlfriends Be Like ... . & # 128514 ; & # 128557 ; & # 128588 ; & # 128175 ; https : //t.co/QM5XDxNQyN & # 8221 ; <SWEAR-NN> we do n't want him '' & # 128514 ; & # 128514 ; & # 128557 ; & # 128557 ; & # 128128 ; & # 128128 ;
11722,10502,3,0,3,0,1,I do n't know . Maybe it is a good quote and a good way to feel but I 've seen way too many petty life-destroying <SWEAR-NN> use that quote .
11723,12921,3,0,3,0,1,Lol look @ LoveRHateMe_ is Mike Brown 's twitter . Look at the trash he wrote about lmao . Gentle Giant my <SWEAR-NN> # Ferguson
11724,10465,6,0,1,5,2,I do n't blame <SWEAR-NN> for not sharing with you @ geoffsheen760 you 'll probably talk trash about it like you do food trucks # GeoffHatesPuppies
11725,6833,3,0,2,1,1,@ maycie32 do you mean you were too distracted by being a <SWEAR-NN> ? : ) )
11726,8493,3,0,3,0,1,But who is me & # 128129 ; to TALK & # 128266 ; about the next <SWEAR-NN> flexing & # 128170 ; when & # 9757 ; & # 65039 ; I done don it before & # 128588 ; & # 128077 ; & # 128591 ;
11727,6481,3,0,3,0,1,@ jtrimbl3 For real . Lil <SWEAR-NN> .
11728,20893,3,0,3,0,1,RT @ zrastall17 : Eloquently stated . & # 8220 ; @ h0rheyd : <SWEAR-NN> i hate tom coughlin ol <SWEAR-NN> fuckboy <SWEAR-NN> geriatric <SWEAR-NN> <SWEAR-NN> <SWEAR-NN> <SWEAR-NN> & # 8221 ;
11729,19656,3,1,2,0,1,RT @ ibethathigh_RNS : She called me <SWEAR-JJ> is that all she have on me tho ? IM A PROUD HISPANIC <SWEAR-NN> sure liked this <SWEAR-NN> tho <SWEAR-NN> .
11730,24126,3,0,3,0,1,<SWEAR-NN> im is not bout to get no <SWEAR-NN> flu shot ... .ion care if it is free ... .
11731,23012,3,0,2,1,1,We trash
11732,15903,3,0,3,0,1,"RT @ HugMakeEm : I love a bad <SWEAR-NN> with a attitude , idk why but a cutie that 's a savage is <SWEAR-NN> as <SWEAR-NN>"
11733,22586,3,1,2,0,1,This <SWEAR-JJ> aaron had me weak last night !
11734,23544,3,0,3,0,1,Ya <SWEAR-NN> got my <SWEAR-NN> <SWEAR-NN> in her crib uoeno it
11735,16929,3,0,3,0,1,RT @ Ms_Lynnn_ : All the money in the world could n't get you a real <SWEAR-NN> . # priceless
11736,4679,3,1,2,0,1,@ RihannaHasAids I knew farquaad a <SWEAR-JJ>
11737,3296,3,1,2,0,1,@ FukknTyler <SWEAR-JJ> I talk <SWEAR-VBD> <SWEAR-NN> this ai n't nun new <SWEAR-JJ> <SWEAR-NN> we go threw this every <SWEAR-NN> day & # 128514 ; & # 128514 ;
11738,22593,3,0,2,1,1,This nigguh got somebody contact as Ebola lol
11739,23550,3,0,3,0,1,Ya last nicca could n't beat it ... I hit it like a free throw !
11740,1392,3,0,3,0,1,"& # 8220 ; @ Kxng_Jase : Versace Versace , I talk <SWEAR-VBD> on twitter and <SWEAR-RB> that <SWEAR-NN> blocked me & # 8221 ; @ bremarie17"
11741,24605,4,0,4,0,1,it 's amazing what hood <SWEAR-NN> wear I they body and in they head
11742,20769,3,0,3,0,1,RT @ winkSOSA : `` @ AintShitSweet__ : `` @ Rakwon_OGOD : <SWEAR-JJ> messed with the wrong <SWEAR-NN> & # 128557 ; & # 128514 ; https : //t.co/5mNXKVAYot '' & # 128557 ; & # 128557 ; & # 128557 ; & # 128557 ; & # 128514 ; & # 128514 ; & # 128557 ; & # 128557 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; & # 128514 ; '' @ Th_Real_Esco
11743,20968,3,1,2,0,1,Retweet to spam this <SWEAR-JJ> RT @ ChickenColeman : <SWEAR-NN> going & # 128070 ;
11744,23288,3,1,2,0,1,"Who is that pink hat guy , Cody ? Caleb ? Either way he is a over emotional <SWEAR-NN> . # BB16"
11745,10977,3,0,3,0,1,I love <SWEAR-JJ> . I wish Nansemonds <SWEAR-NN> <SWEAR-NN> had it
11746,21519,3,0,0,3,2,Someone come take these brownies away from me before I eat the whole pan !
11747,14811,3,0,3,0,1,RT @ BranninWGL : RT @ QB_Hitman : RT @ latry : But thats your <SWEAR-NN> mom though . RT @ Tyga : That ai n't my <SWEAR-NN> .
11748,11446,3,0,3,0,1,I 'll NEVER let a broke <SWEAR-NN> influence me & # 128564 ;
11749,16313,3,1,2,0,1,RT @ KaliKushDoll_ : Dropping all these <SWEAR-NN> .
11750,7090,3,0,0,3,2,@ rbigwood @ GameOfArmsAMC of course ! Win or lose you always had the most exciting matches . Spilt blood and all and you are n't a trash talker !
11751,6539,3,0,3,0,1,@ katiieR nah this <SWEAR-NN> dykey
11752,7050,3,0,3,0,1,@ potpwincess <SWEAR-NN> was at a gas station puffin . I swear that 's <SWEAR-RB> trashy ... Her <SWEAR-JJ> should put her in check..
11753,25253,3,1,2,0,1,yeah i got soul i was brought up by <SWEAR-NN> women .
11754,16273,3,0,0,3,2,RT @ K1mb0Slyc3 : Me too ! & # 8220 ; @ WhatsAshirt : Defiantly going to see that new planet of the apes tonight & # 8221 ;
11755,18000,3,1,2,0,1,RT @ ThadIsReal : Ladies If a <SWEAR-JJ> always wan na go out and party every weekend . He basically side <SWEAR-NN> shopping
11756,24642,3,0,3,0,1,"laughing on the inside thinking `` that 's what yo <SWEAR-NN> <SWEAR-NN> get , <SWEAR-NN> boy '' ."
11757,13430,3,1,2,0,1,My <SWEAR-NN> said he do n't see the differences between <SWEAR-NN> and monster <SWEAR-NN> ... . My face & # 128551 ;
11758,3753,3,1,2,0,1,@ JeremyAdams_ you 're a <SWEAR-NN>
11759,8583,6,1,5,0,1,Ca n't stand a <SWEAR-JJ> that curve his boys for some <SWEAR-NN>
11760,95,3,1,2,0,1,`` @ CarelessOne92 : Leafs better win this <SWEAR-NN> game <SWEAR-RB> I can go riot and <SWEAR-VBD> # EarlyChristmas '' you better start looting my <SWEAR-NN>
11761,16151,3,0,3,0,1,RT @ JazzRiley : Ca n't put my trust in NO <SWEAR-NN>
11762,24968,6,2,4,0,1,spoiled <SWEAR-NN> <SWEAR-NN> who get whatever they want need to step off and re-evaluate their lives
11763,18059,6,0,6,0,1,RT @ TheDrunkStory : `` My girlfriend cheated on me <SWEAR-RB> I dumped her . I 'm dating her mom now <SWEAR-RB> now that <SWEAR-NN> is my step daughter . '' - Texas Tec & # 8230 ;
11764,5758,3,2,0,1,0,@ beesands10 But that 's what you call <SWEAR-JJ> trash with money ! ! ! ! !
11765,19397,3,0,3,0,1,RT @ erykahrogers_ : idc how cute you are that <SWEAR-VBD> dont matter if you got a trash personality .
11766,14429,6,4,2,0,0,RT @ ASAP_Ford : I hate when a <SWEAR-JJ> ask me `` Where the <SWEAR-NN> ? '' ... . <SWEAR-JJ> idfk !
11767,8158,3,0,0,3,2,"Baked Montreal chicken , cheesy brussels sprouts , garlic butter triple cheddar & amp ; chives yellow mashed & # 8230 ; http : //t.co/XsGW1kSqCW"
11768,19718,6,0,5,1,1,RT @ itscoleharmon_ : Top 3 <SWEAR-VBP> <SWEAR-NN> tell on twitter 1 . My DMs do n't work 2 . Why is my twitter unfollowing people 3 . I 'm not a <SWEAR-NN>
11769,18194,3,0,3,0,1,RT @ TlMOTHYY : when your bro ask for a turn when you about to get some <SWEAR-NN> https : //t.co/G5YJyjeOEm
11770,16022,3,0,0,3,2,"RT @ InnocentMarina6 : *Goes to <SWEAR-JJ> candle* *buys beer scented candle* *goes home , lights it* *waits for a boyfriend*"
11771,5958,3,0,0,3,2,@ daishialopez how could you say such a thing woman ? ! You have two functioning chest tables to hold your peanut butter and crackers !
11772,3473,3,0,3,0,1,@ HonchoPikasoe I 'm tryna have this <SWEAR-NN> in out soon
11773,24716,3,0,3,0,1,mickeyblowsyourmind : who wants to be a skype group with a bunch of offensive new york city <SWEAR-NN> folk Me ! ... http : //t.co/BPgdvs8qD2
11774,8950,3,0,3,0,1,"Detroit Lions , <SWEAR-NN>"
11775,17185,3,0,3,0,1,RT @ OhhMyyTodd : & # 8220 ; @ ItsNotHarold : I say if a <SWEAR-NN> got 7 bodies or more and she 20 or younger she a <SWEAR-NN> & # 8221 ; this one not up for debate
11776,1312,3,0,3,0,1,& # 8220 ; @ Goldmind___ : Smoke good weed with a bad <SWEAR-NN> & # 8221 ; & # 128079 ;
11777,4560,3,2,1,0,0,@ PrayForJack new york <SWEAR-JJ> quick to take off on a <SWEAR-NN> in public boy lol ! ! ! ! !
11778,15125,6,0,6,0,1,RT @ Coop_oz : I 'm Tryna be like steez & # 128175 ; bro got dem <SWEAR-NN> rir
11779,22205,3,0,3,0,1,These <SWEAR-NN> <SWEAR-RB> redundant
11780,23984,3,1,2,0,1,Your <SWEAR-NN> only wan na <SWEAR-NN> when you doing something that has nothing to do with her.Like playing video games or watching the game .
11781,17591,3,0,3,0,1,RT @ SarahMcintiree : A sideline <SWEAR-NN> will tell you everything you need to hear if you just listen . She ultimately wants your man she dgaf a & # 8230 ;
11782,17608,3,0,3,0,1,RT @ SayMyName_Bella : I love my big <SWEAR-NN> <SWEAR-NN> !
11783,3201,3,0,3,0,1,@ EmmaNillaNilla <SWEAR-VBP> sons of <SWEAR-NN>
11784,2979,3,1,0,2,2,@ CruzanChoklate look at you with yellow fever .
11785,515,3,1,2,0,1,`` If you 're a bad <SWEAR-NN> put your hands up high '' Every <SWEAR-NN> in the room starts waving there hands around .
11786,17157,3,0,3,0,1,"RT @ OfficialAmiyah : Cheers to you , you <SWEAR-JJ> <SWEAR-NN> . http : //t.co/xPSEgYefCb"
11787,24106,3,0,2,1,1,<SWEAR-NN> I got the beef links
11788,21263,3,1,2,0,1,Shoutout to my Mamma cause she Ai n't Raise no <SWEAR-NN>
11789,21767,3,0,3,0,1,Tell me that that <SWEAR-NN> is mineeeee
11790,728,3,0,0,3,2,# HellYeah RT @ BaconGawd # No RT @ HuffingtonPost Happy Fall ! Pumpkin Spice Oreos are here http : //t.co/2prvsKantE http : //t.co/hleYm0YC29
11791,1243,3,0,3,0,1,& # 8220 ; @ DavetheBrave1 : I like how @ Virgilio_LLA thinks I 'm talking to hoes..HELL NAH ! Lol & # 8221 ; my bad I forgot you ai n't got <SWEAR-NN> like vdawg do
11792,6586,3,0,3,0,1,@ kieffer_jason @ NathannDevlin @ zach_smith98 <SWEAR-NN> I been in Plano every <SWEAR-NN> weekend and you make excuses stfu and <SWEAR-VBD>
11793,20130,3,0,0,3,2,RT @ missmollylo : Charlie wears women 's clothing
11794,4313,3,1,2,0,1,@ Mr_Greatness28 I send them <SWEAR-NN> because ai n't nobody gone play me but <SWEAR-NN> lmao not when they ask for them
11795,5868,3,0,3,0,1,@ cbfollowheidi bye ugly <SWEAR-NN> please do something about that <SWEAR-NN> horse hair weave .
11796,2341,3,0,1,2,2,"@ 05proFESSOR Charlie Sheen could coach better than Crusty Dusty . Yeah they hired Bryan Price , the pitching coach"
11797,17006,3,2,1,0,0,RT @ NerdAtCoolTable : RT @ RealSheemBacc : For every bad <SWEAR-NN> there is a <SWEAR-JJ> who treats them like <SWEAR-VBD> & amp ; yet they stay ... .. I wan na ...
11798,4887,3,1,2,0,1,@ Staydelusional I texted u <SWEAR-NN>
11799,24926,3,0,1,2,2,shout out to pullz cuz I kno if I was trash he would have kept it a buck ... I swear he had every I made jus cuz n actually bump dem too
11800,21529,3,0,3,0,1,Someone tell this <SWEAR-NN> to turn on lion king
11801,11416,3,3,0,0,0,"I would like to apologize to anyone I have called <SWEAR-JJ> , <SWEAR-JJ> , <SWEAR-VBP> , <SWEAR-JJR> , <SWEAR-VBP> or <SWEAR-JJ> . I am truly sorry ... . JK Just trolling <SWEAR-NN>"
11802,18075,3,0,3,0,1,RT @ TheJoeySwoll : Do n't be with a `` bad <SWEAR-NN> '' that just looks good . Find a GOOD WOMAN that tells you when you 're slippin and pushes you to & # 8230 ;
11803,3275,3,0,3,0,1,@ FrankieJGrande ugly <SWEAR-JJ> <SWEAR-NN>
11804,14700,3,0,3,0,1,RT @ Best_Porn_Title : Hulkamania is running wild on that <SWEAR-NN>
11805,23121,6,0,6,0,1,What 's this # picslip <SWEAR-VBD> ? If your posting a pic . IT 'S NOT A SLIP ! Do n't flatter yourself . *stupid <SWEAR-NN> <SWEAR-NN> !
11806,19073,3,0,3,0,1,RT @ billmanoussakis : Sinclair <SWEAR-NN> do n't care how <SWEAR-JJ> they are . They all still wear yoga pants and belly shirts ... .
11807,7823,3,0,3,0,1,"All that x rays , no wonder the <SWEAR-NN> got two heads # AHSFreakShow"
11808,17513,3,0,0,3,2,"RT @ RobertCDick : <SWEAR-NN> climate change , leaves trash behind . # VotingMatters"
11809,8425,3,0,3,0,1,Brooo <SWEAR-NNS> sounds goooood then a <SWEAR-NN> rn but my momma making carne con chile <SWEAR-RB> I guess I 'm gucci with that & # 128527 ; & # 128076 ;
11810,4848,3,0,0,3,2,@ Sisson11Noah there is a bird here on the ground and it 's still alive I ca n't believe it
11811,19442,3,0,3,0,1,RT @ from_Hadria : When you listening to a <SWEAR-NN> complaining about a <SWEAR-JJ> that ain & # 8217 ; t even hers . http : //t.co/Z09qLImXGE
11812,3672,6,1,5,0,1,"@ JUSxDOiT I was hangin ' on them corners late Pockets was n't straight , <SWEAR-NN> ! I ai n't gon make it at this rate , dawg.. Know what I 'm sayin ?"
11813,11942,3,1,2,0,1,"If you got to act like you cuffing a <SWEAR-NN> to get <SWEAR-NN> your a lame forreal & # 128514 ; , real <SWEAR-JJ> let <SWEAR-NN> know what it is from jump & # 10071 ; & # 65039 ;"
11814,10549,3,0,3,0,1,I drag a <SWEAR-NN> by her hair CAPTAIN CAVEMAN NNN ! ! !
11815,7359,3,0,0,3,2,@ thelovemaster `` I 'm gon na <SWEAR-NN> you right in the bud ! ''
11816,5931,3,0,3,0,1,@ covrtneyyy that was for other <SWEAR-NN> lol you cute tho wassup GIMMI YO NUMBA & # 128299 ; IMMA NATURAL TOO LMFAOO
11817,14262,3,0,0,3,2,Proud to be a <SWEAR-VB> patriot : ) @ Docs357 @ Cats_lmbo @ KoichicCheryl @ bja_tw @ yrwol7 @ DavesGrill
11818,1468,3,2,1,0,0,& # 8220 ; @ NiggaImTatted : Cowboys win games during the regular season but when they get to the playoffs that trash af lol & # 8221 ; hating <SWEAR-NN> <SWEAR-JJ>
