,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,count,hate_speech,offensive_language,neither,label,tweet,contain_bad
1495,16146,14513,14861,3,0,0,3,2,RT @BruceForce: Study these birds closely. See if you can spot the female. It can be done. Even with limited bird watching skills. http://t&#8230;,0
1496,6195,11893,12197,3,2,0,1,0,"It happens AGAIN!! Black pack beats ""whitey."" This should make national news. http://t.co/izKoA2Xb",1
1497,17520,6058,6232,3,2,0,1,0,@hand_tex @drapermark37 humans are evil man. Cutting tusks of these beautiful animals so chinks think the get a hard on.,1
1498,2471,14054,14394,3,2,1,0,0,RT @A1lovely_: At least i say im crazy...some nigga gotta find out a bitch wild when she shooting at they ass &#128514;,1
1499,17840,574,583,3,0,3,0,1,"""Twitter is twitter"" bitch twitter is life",1
1500,16342,2587,2644,3,2,1,0,0,@Bidenshairplugs He looks like a fag and his time line is boring Zzzzzz,1
1501,19024,19319,19748,3,1,2,0,1,RT @jama_jam: I'm not saying I'm for this but .. Studs will fuck trannys but won't let they bitch strap them down you muhfuckas childish lol,1
1502,17124,1438,1468,3,2,1,0,0,&#8220;@NiggaImTatted: Cowboys win games during the regular season but when they get to the playoffs that trash af lol&#8221; hating ass nigga,1
1503,13330,22831,23310,3,3,0,0,0,Whoever had Mr. Ramlogan for UWI business law tho? Racist mudda cunt,1
1504,13630,2822,2891,3,2,1,0,0,"@CharleeRedz13 your gay stfu, dumb monkey",1
1505,12172,260,263,3,2,1,0,0,"""@TheoMaxximus: #GerrysHalloweenParty http://t.co/3ycrSrnjHc"" Halloween was yesterday stupid nigger",1
1506,8055,9059,9312,3,1,2,0,1,Fat bitch,1
1507,8370,21155,21612,3,0,3,0,1,Stevie J my nigga &#128175;&#128175; bitch be on ten,1
1508,4441,16810,17195,3,0,0,3,2,RT @OnionSports: Yankees Unveil Beautiful Derek Jeter Cage In Monument Park http://t.co/vv6urct4jd http://t.co/gWBNHDyhMl,1
1509,5759,10034,10307,3,0,0,3,2,I asked the name of the bird ancient Egyptians used as the sun of god Heru (Horus).The Pheonix (firebird).,1
1510,12932,5120,5272,3,2,1,0,0,@Walmart fuck your store bitch,1
1511,4994,22052,22519,3,1,2,0,1,This hoe car smell like nigga let off a sweet potato bomb in her shit!,1
1512,13570,11687,11985,3,0,3,0,1,If you're having girl problems I feel bad for you son. I got 99 problems but a bitch ain't one&#127911;&#127926;,1
1513,19481,9993,10265,3,0,3,0,1,I ain't stressin you hoes. Know dat &#128133;&#128129;&#128068;,1
1514,7239,22947,23427,9,1,7,1,1,"With no babymama drama , side hoes all that ...just fa me n only me !",1
1515,11962,15211,15570,3,0,1,2,2,RT @FolllowEsteban: I think the Clips and Thunder would've gave the Heat a good as well...the East is just trash,0
1516,6324,11395,11687,3,0,3,0,1,I'm sorry but why should I care about what bitch my nigga was fucking w before me,1
1517,11795,22798,23277,3,3,0,0,0,White bus drivers are all white trash. #LosAngeles,1
1518,622,24675,25187,3,0,3,0,1,when the dude shoots his jiz in the bitches eye in silence of the lambs,1
1519,11846,18178,18583,3,0,0,3,2,RT @YepillPosts: If I had a dollar for every time I died on flappy bird http://t.co/pj8QSBTe2L,1
1520,9256,21703,22167,3,0,1,2,2,There's someone riding around the Robinson Walmart in a lawn mower. With ghetto headlights added. #reallife,1
1521,11986,10723,11004,3,0,3,0,1,I love money fuc a bitch I won't stress myself !,1
1522,10472,7975,8198,3,0,2,1,1,Because of the message that sends to LGBTQ residents in the state. Not as if West Virginia is a paradise for queer people. Today is major.,1
1523,13275,19200,19627,3,0,3,0,1,RT @iSpeakComedy: Ever stay home from school and look at the clock and say yeah those bitches in math right now,1
1524,2325,6844,7038,3,0,1,2,2,"@politicsofamy Whoa easy Amy, don't slag the Canucks too much with such a generalization",0
1525,197,7667,7883,3,0,3,0,1,Allergies ain't bothered me all summer now all of a sudden in the middle of august shit is startin to get real. Ain't that about a bitch,1
1526,1181,19043,19467,3,2,0,1,0,"RT @ghostattics: ""what can banks do to show engagement with the queer community?"" ""HIRE TRANS WOMEN""",1
1527,3813,18789,19205,3,2,1,0,0,RT @connorbagen: You know she's a dyke when she asks for men's golf clubs,1
1528,18560,19648,20085,3,0,0,3,2,RT @mckayllaa: I wish I had pretty colored eyes .,1
1529,8479,1010,1033,6,0,5,1,1,&#128514;&#128557;&#128128; RT @iDO_me2: Hood hoes love Harrell football team&#128528;,1
1530,2011,21961,22428,3,0,3,0,1,This bitch had horseradish ponytail today she. dyed her bald head ass hair red and put that bitch in a pony tail smh,1
1531,3201,809,826,3,0,0,3,2,#Yankees 6-0. Nine straight hits. Price... Not your night.,1
1532,11681,17799,18201,3,0,3,0,1,RT @TomBradysEgo: Sorry bitches it takes more than Luck to beat me.,1
1533,13292,588,598,3,3,0,0,0,"""Why people think gay marriage is okay is beyond me. Sorry I don't want my future son seeing 2 fags walking down the street holding hands an",1
1534,4639,18781,19197,6,0,5,1,1,RT @coldcACE: @1MarKus_A he knows game. He's just gonna make it as small of a loss as possible.she was 1 of Don Juan hoes off jump http://t&#8230;,1
1535,2048,6685,6871,3,2,1,0,0,"@mike_ray7 congratulations, you are officially fucking retarded.",1
1536,3243,24454,24961,3,0,3,0,1,"someone just called someone a ""bitch ass nigga"" on black ops",1
1537,8444,3999,4118,3,0,0,3,2,@M_A_Larson @SteveStreza You're saying zebras are goth?,0
1538,14909,13424,13755,3,2,1,0,0,None of us went to these PRESTIGIOUS establishments so we're clearly not as superior as these fucking retards...,1
1539,13576,22153,22622,3,2,1,0,0,This time a night dark skin niggas really turn into lightskin niggas I swear I seen a darkie try buying Starbucks 3mins ago but they closed,1
1540,15378,5830,5996,3,0,3,0,1,@delaney_guinan grow a pair pussy,1
1541,12373,17064,17454,3,0,3,0,1,RT @RealNiggaSherm: I can't trust a bitch I can't trust myself,1
1542,6368,18150,18555,3,0,0,3,2,"RT @Yankees: Ballgame over, #Yankees WIN! Yanks beat the White Sox in 10 innings, 4-3.",1
1543,13472,6454,6637,3,2,1,0,0,@kieffer_jason how would u know if I don't fuck with you? Exactly you don't wtf I got shut your retarded ass up,1
1544,7763,5770,5934,3,0,3,0,1,@creepgoddess @iPostDickPrints hell no! Where is the pussy print page?,1
1545,6486,2129,2173,3,1,0,2,2,"'Eff it, let's go after the cripple&#8217;: You have to see Wendy Davis' new attack ad [video] http://t.co/WapBCHhuru",1
1546,18927,7235,7442,3,3,0,0,0,@urbasicyabish @Mikeaveli fucking faggot,1
1547,15028,13882,14221,3,0,1,2,2,Popcorn and candy for dinner. I always knew Charlie Brown was my spirit animal.,0
1548,7207,20038,20481,3,1,2,0,1,"RT @socass_: &#8220;@00sexilexi00: @socass_ I SANG FOR YOU, YOU NAZI&#8221;

*beaner",1
1549,3985,6750,6938,3,2,1,0,0,@nCrusade @GodManiac_ come wage with us fag,1
1550,5946,8937,9184,3,0,0,3,2,Egypt? R the muzzie Bros still running things? .@PeterClifford1: @TurtleWoman777 Only a tad better. Certainly no respectors of Dem though,0
1551,18512,6391,6574,6,1,5,0,1,@keongetsbitches fag &#128155;,1
1552,12689,582,591,3,3,0,0,0,"""We hate niggers, we hate faggots and we hate spics""-kkk rally",1
1553,12939,2504,2557,3,1,0,2,2,@AustinthaIntern Johnny football is trash man. Trash. Lol.,0
1554,10301,12378,12690,3,0,1,2,2,Lethal bird flu cocktail sent out of lab accidentally went unreported &#8211; CDC http://t.co/MO2m6q3xTt,1
1555,283,5511,5669,3,2,1,0,0,@alyssawiens faggot,1
1556,5327,15365,15728,3,0,1,2,2,RT @Goons_TXT: Only retards and dads roll Lawful Good.,1
1557,9170,8684,8925,3,2,1,0,0,"DeeDee, Patrick, Ed, Sheen, Timmy's Dad, Beavis &amp; Butthead, Peter Griffin. This is just a list of SOME mentally retarded cartoon characters.",1
1558,19444,18443,18852,3,0,3,0,1,RT @_fckwhatyathink: @uce_INA Shi&#8217;...now I don't wanna rant b/c my first impression would be that i'm a such a bitch &#128514; lmao.,1
1559,4680,17788,18189,3,0,0,3,2,RT @TiredOfTyranny: Jihadi Work Accident: Seven Taliban Fighters Including Top Commander Killed When Roadside Bombs Detonate Prematurely&#8230; h&#8230;,1
1560,3013,725,736,3,0,0,3,2,"#IU should make me an honorary student, id be way cooler than the other international students. i have my own football card! #hoosiers",0
1561,16179,22692,23170,3,1,0,2,2,When did Miley turn ghetto?,0
1562,15988,4947,5093,3,0,3,0,1,"@TheOneMiss_Luu i know, hoe.",1
1563,8542,17943,18345,3,2,1,0,0,RT @Unorthodex: Nah I hate white people now since he looks like a dyke RT @ElBasedParko: I think he just ended racism http://t.co/VgjYHn4bvt,1
1564,17090,17963,18366,3,0,0,3,2,RT @VUULibrary: It is Shakespeare's birthday. Take a look at some Shakespearean trash talk. http://t.co/JSy3UFfaIb,0
1565,14568,15671,16037,3,0,0,3,2,"RT @ItsGirllCode: reasons to be a mermaid:

- no periods
- no pants
- perfect hair
- u get to lure men into their death

also, free clam bra",1
1566,14374,18861,19279,3,0,0,3,2,RT @davidalderman77: Obama killed the Twinkie #gonetofar,1
1567,361,3792,3900,3,0,0,3,2,@KenSuttling Certainlt not the paddies,0
1568,1136,5214,5369,3,0,0,3,2,@YeIIowbang yeah people know he's not trash but his game is limited and it showed late in games against Portland,0
1569,8092,20429,20875,3,0,3,0,1,RT @ywr_speedy: nah these bitches up harbor city ;,1
1570,6560,16162,16532,3,0,0,3,2,RT @LeKarmaSucre: trash liars RT @learnteachwin: these law students are terrible liars #HTGAWM,0
1571,7779,1373,1402,6,0,6,0,1,"&#8220;@Leelucas_: @100046729 lol , be cool son. You know your grandma bald mouth&#8221;she got all her teeth hoe &#128514;&#128514;",1
1572,12097,8561,8798,3,0,1,2,2,Currently being hit with the jig. Word.,0
1573,14552,7032,7229,3,1,0,2,2,"@shrekkalove 
You speak colored too?
I thinks I be in love",1
1574,16711,24085,24586,3,3,0,0,0,inb4 you unfunny nigger kill yourself,1
1575,7023,3204,3287,6,0,1,5,2,@Fru_Iam I seen sum of it but I'm tryin see lox n mook,0
1576,11038,13885,14224,3,0,3,0,1,Poppy give me discounts bitch i get it for the lowww!!!....naw fareal tho,1
1577,6175,23487,23978,3,2,1,0,0,Your acting like a spoiled little faggot have fun,1
1578,7633,20613,21061,3,0,0,3,2,Sapete che? Vi odio..... ho finito..,1
1579,14117,4008,4127,3,0,3,0,1,@MadameCrystalB yes bitch. &#128528;&#128514;,1
1580,7276,4932,5078,3,0,0,3,2,@TheLittleFella_ @OLE_VertyBstard @thereal_EMandM @Justinrogo01 boooooooo that was trash,0
1581,9649,5723,5887,3,0,0,3,2,@charloosss @keepitplur @nicoleariel_ I'll chug my tall can . but homegirl won't approve lol,0
1582,12142,21129,21584,3,3,0,0,0,Spics are half breed trash. No filthy native should be allowed to speak to any European.,1
1583,19719,16512,16890,3,0,0,3,2,RT @MostSecretFacts: Twitter's home button is a birdhouse. When you join you're an egg. The logo is a bird. Most people don't realize this.,0
1584,8777,8909,9156,3,2,1,0,0,Eagles fuck around &amp; lose it'll be kill the cracker at the Sophi crib smfh,1
1585,15596,11248,11535,3,0,3,0,1,I'm busy what I'm tell all hoes who played me to the side .... I'M BUSY,1
1586,6532,12058,12364,3,1,0,2,2,Jihadi John beheader of journalist Foley and Sotloff Was 'Arab Charity Collector' http://t.co/RL7F2qV56F via @BreitbartNews,0
1587,7571,5031,5181,6,0,0,6,2,@TreshaRenee I didn't make to any games last season. Just looked it up. Astros open up with the Yankees 1st of April,1
1588,4992,1608,1643,3,0,0,3,2,&#8220;@WillyC14_: &#8220;@urbie_6: #SingleBecause ill find a cute hoosier to date next year &#128527;&#8221; @Tgold32&#8221; @connorbradley,0
1589,13139,16695,17080,3,0,0,3,2,RT @NormSanders: I much prefer this classic blue and yellow Rams uniform to anything we've seen since that magical year. Not even close #st&#8230;,0
1590,4729,17390,17786,3,0,0,3,2,RT @SpongebobMemory: The sash ringing..the trash singing..mash flinging....the flash stringing...ringing....THE HASH SLINGING SLASHER! http&#8230;,0
1591,13704,19077,19502,3,3,0,0,0,RT @harmon_lauren: Jenna's a faggot,1
1592,15747,4784,4923,3,2,1,0,0,@Steven_ratata bye youre a queer,1
1593,17492,7938,8159,3,2,1,0,0,Bald head bitches think it's their time to prosper !,1
1594,1451,22035,22502,3,0,3,0,1,This fat bitch turnt for some ice cream not gon lie I would be too https://t.co/E6FIiSiizW,1
1595,16336,832,850,3,2,0,1,0,"#faggots are MERELY a #scientific indicator that SOMETHING IS WRONG&gt; Do not celebrate as ""unique indiviuals"" for they are #cancer&gt;",1
1596,3144,16423,16797,3,0,3,0,1,RT @MelloPsycho: Apparently the current hair trend for Hollywood bitches is to look like you lost a fight with a weed whacker.,1
1597,1859,20549,20996,3,0,0,3,2,Rotherdam #RapeJihad coverup: young girls sacrificed on altar of political correctness in favor pf paki pedo gangs http://t.co/RDgyG6GURv,1
1598,9975,20992,21443,3,0,3,0,1,"So what if she a hoe in her city. If she make you happy, move her to Montana and be happy for the rest of y&#8217;all days.",1
1599,14367,20225,20670,3,2,0,1,0,"RT @trentlilweezy: ""you are trash""

me: http://t.co/nX2tqImO2a",0
1600,5020,8231,8458,3,2,1,0,0,Bumped into a bitch that filed for sexual harassment at work against a co-worker...I aint been so shook in my life,1
1601,8082,13722,14058,3,2,1,0,0,Oregon losing IN OREGON ahhhahahaha faggots,1
1602,16739,3370,3457,3,2,1,0,0,@Herfarm Move out of our country teabaggers!,0
1603,16728,2650,2713,3,0,0,3,2,@Boner4Tuna @TCC_Grouchy @Mrs__Met @Vortmax29 @LLMajer @dmb1031 @APLMom @Frogtox @KishkaAndPipiks I've had shots go off where yellow smoke,0
1604,13617,19712,20149,3,0,0,3,2,RT @moosedaugherty: Free bird!!!,0
1605,1747,22614,23092,3,0,1,2,2,What manner of black folk take their kids riding in the ghetto to point out misplaced youth and victimized &amp; cursed brethren and say:,1
1606,2144,1418,1448,3,2,1,0,0,"&#8220;@MikeyPDaCav5: I love the song ""John Doe"" #dope&#8221; @MirandaWigley @edenbaby101 faggots",1
1607,5448,23692,24186,3,0,3,0,1,bunch of pussies,1
1608,5548,16420,16793,3,0,0,3,2,RT @MeganCammalleri: Thank you to the Perkins student section for participating in the yellow out. We all really appreciated it!,0
1609,4711,16323,16695,3,2,1,0,0,RT @MANIAC3X: @Buckm00se I'd rather be from a rancho then live in ghetto ass urban areas with niggers and nigger impersonators. Adopting ni&#8230;,1
1610,13794,8620,8857,3,0,3,0,1,Damn bitch gotta bootay,1
1611,18830,14436,14780,3,0,0,3,2,"RT @BobKlap: Asked Betances before the game if he&#8217;d like to be a starter again someday. &#8220;If the Yankees ever asked me, I would. But I&#8217;m a r&#8230;",1
1612,10582,4762,4901,3,2,1,0,0,"@Sterm26 @RealJamesWoods Just like when I call someone a nigger! It's not because they're black, it's about how they act. LIKE A NIGGER!",1
1613,9351,13484,13815,3,0,0,3,2,Now infuriated Jihadis are putting out murder requests on #Saudi fighter pilots who participated in the bombings in #Syria #ISIS,1
1614,19555,19229,19657,3,2,1,0,0,RT @iceyy505: I HATE hoe ass people.,1
1615,12377,7570,7784,3,0,3,0,1,"All I want is bitches, big booty bitches",1
1616,6893,8993,9242,3,0,0,3,2,"Every time I play a Patapon game and hear the ""Ushishi Theme"", I think of a beatboxing monkey. ""YO YO YO GET UPPA!!!""",0
1617,2989,22208,22678,3,0,0,3,2,To the senior class: there will be Oreo funfetti bars in the den this morning &#128538;,0
1618,6758,16409,16782,3,0,3,0,1,RT @Mbw44: &#8220;@luzerne_troy: &#8220;@balenceeaga: &#8220;@AienneLuckera: This bitch is awesome &#128588; http://t.co/Q5yhJTbcnr&#8221;need this,1
1619,2310,14217,14558,3,2,1,0,0,RT @AriesSpears: These young cats being drafted in the NBA today are walking lotto tickets! Wait till these niggas find out that pussy come&#8230;,1
1620,10686,5639,5800,3,2,1,0,0,@bonnoxxx haha bitch ima draw a webb in bullets round yo fuggin forehead #BeamThat bitch i know where you reside,1
1621,9544,2006,2046,3,2,1,0,0,&amp;when they say him they mean dyke Ron #wcw http://t.co/VV4DUMMe4A,1
1622,2685,22907,23387,3,1,0,2,2,Why won't we run the ball? Our offensive coordinator is retarded,1
1623,12854,979,1001,3,1,2,0,1,"&#128514;&#128514; niggas sending screenshots of me to they bitches like "" stop texting cuh "" &#128557;",1
1624,247,18499,18908,3,3,0,0,0,RT @_tiffnasty: Why do y'all niggas entertain that Nicole bitch? I don't see how y'all can ever take a bitch that posted naked pics serious&#8230;,1
1625,18413,3140,3220,3,0,0,3,2,@Evan_P_Grant I can only hope Charlie Strong. #UTcoach,0
1626,12059,4179,4302,3,3,0,0,0,@MrMooncricket @FuckTheMallcops @AtBlackface @UncleUnco @BobbyBotsods @RacistNegro69 y'all is coons n uncle toms,1
1627,4369,11327,11617,6,0,6,0,1,"I'm no pussy, but ur still a dick.",1
1628,15786,15659,16025,3,3,0,0,0,RT @IsaidNick: niggers are so ignorant http://t.co/P9jDdVsRVb,1
1629,4507,7201,7406,3,3,0,0,0,@triple6em96 @Hunglikerobby_ bitch you watch your fucking mouth you dirty whore. I swear to god that's a thin line,1
1630,14195,17757,18158,3,3,0,0,0,"RT @Theprinceofnj: &#8220;@SMCo71: "" if you aint bout that Murder Game pussy nigga shut up ""&#8221;252 GANG &#128514;&#128514;&#128514;&#128514;&#128514;",1
1631,17136,12171,12480,3,3,0,0,0,"Just to get u mad go on your search bar on here and search up ""stupid niggers"" &amp; hop on somebodys head then mention me lol @stonethegreat23",1
1632,4375,11024,11307,3,0,0,3,2,I want a slope job so I can get away from everything and be by myself for two weeks. I hate being around people unless they are my friends.,1
1633,12317,5172,5324,3,2,1,0,0,@WyattNuckels @grizzboadams shut the fuck up fag ill beat the shit outta you,1
1634,13041,7496,7709,3,0,3,0,1,"Actual quote from local cop - ""there are too many pussies in this town"".",1
1635,9679,12038,12343,3,2,1,0,0,"Jason admitted you're a stuck up bitch lol, which you are. Think you're so much better than everycunt, naaaaa",1
1636,12520,8176,8403,6,0,6,0,1,Breaking yo bitch like a KitKat nigga,1
1637,1506,17244,17637,3,0,3,0,1,"RT @SexualGif: If your girlfriend doesn't like that bitch, then don't talk to that bitch.",1
1638,11106,16045,16415,3,1,2,0,1,"RT @KingMiller_: The top comeback for when you call a nigga ugly. 

1. ""I still pull more hoes than you.""",1
1639,6456,5917,6086,3,1,0,2,2,@elchavaloko pinche panamonos negros me Dan asco,1
1640,13334,5556,5715,3,1,2,0,1,@austin_farrar yeah way to block me fag your scared you go and hit girls how tough does that make you? Tough enough to know I'd beat...,1
1641,11624,21885,22352,3,2,1,0,0,They slut for me they kill for me they steal for me and of course it'll be yo cash and I'll murder that bitch send the body back to yo ass,1
1642,13249,3598,3694,3,2,1,0,0,@JaiBrooks1 not funny u faggot,1
1643,4277,1535,1569,3,0,3,0,1,&#8220;@StognerAllie: Jealous bitches be like ...'&#128514;&#128530;&#127797;.' &#128514;&#128514;&#128514;&#128128;&#8221;&#128514;&#128514;&#128514; don't subtweet me hoe,1
1644,11332,23462,23952,3,2,1,0,0,You're all faggot fuckheads.,1
1645,8049,12624,12938,3,3,0,0,0,Lol you're a cunt liar and I hope you drop dead k :-),1
1646,8277,15842,16211,3,2,1,0,0,RT @JoeCaroselli1: Jameis Winston is a nigger,1
1647,17597,10942,11225,3,0,0,3,2,I talked to some birds... I fell in love again..,0
1648,12924,24394,24899,3,0,3,0,1,retweeting ah bitch tweet is flirting nowadays,1
1649,19541,3164,3246,3,0,1,2,2,@FattyyTooRaw well Ontario is like kind of a dump now that the ghetto moved here since its cheaper to live here so.. &#128514;,0
1650,17489,5335,5491,3,2,1,0,0,@_Nadiaxo fags,1
1651,4761,9153,9408,3,2,1,0,0,For all we know this nigga a rapist. Y'all hoes dumb &#8220;@daniellathepimp: *melts* http://t.co/RRROzn5bdy&#8221;,1
1652,7242,18986,19407,3,0,3,0,1,RT @exlibris: I have an embarrassment of bitches,1
1653,19115,18157,18562,3,0,0,3,2,RT @Yankees: SEE YA! @JacobyEllsbury gives the #Yankees a 4-3 lead in the 10th with a solo home run!,1
1654,12269,8814,9059,3,0,0,3,2,"Don't mind that Twinkies are gonna be gone, very concerned about the rest of hostesses product line",1
1655,3584,14975,15331,3,0,0,3,2,RT @DennisssBeauty: @VivaLaZulema looked like Princess Bella in that yellow dress&#128120;&#128120;,0
1656,8395,14950,15306,3,0,0,3,2,"RT @DavidBCohen1: Will Coakley go 0-2 in ""can't lose"" races? RT @seanspicer: wow, just wow -- @BostonGlobe : Charlie Baker for Governor htt&#8230;",0
1657,10665,5358,5515,3,2,1,0,0,@_TriggaPlease_ @kanyewest he's a faggot,1
1658,7211,4356,4484,3,2,1,0,0,@Oskzilla fuck you fag!,1
1659,11167,17945,18347,3,0,1,2,2,"RT @UnusualFactPage: Shy people tend have great observational skills, making it easier to recognize the core of a problem then solving it.",0
1660,12161,9058,9311,3,3,0,0,0,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale.",1
1661,7867,21495,21957,3,0,0,3,2,The John Cantlie video issued by Al Furqan media is a new level of the Jihadi propaganda: promises more episodes &amp; wages ideological warfare,1
1662,10875,2692,2756,3,0,3,0,1,"@BroadwayMensa hoes not women, like to be the center of attention",1
1663,7235,4045,4166,3,0,0,3,2,@Mathanugg You mean the one I colored with crayons isn't copacetic?,1
1664,12620,1142,1167,3,2,1,0,0,"&#8220;@BixxhMakeMeRich: If u ask me, every bitch gay&#8221;or ""bi""",1
1665,14412,8988,9237,3,3,0,0,0,Every slant in #LosAngeles should be deported. Those scum have no right to be here. Chinatown should be bulldozed.,1
1666,9536,8432,8666,3,0,0,3,2,Charlie Sheen wants to return to 'Two and a Half Men' | http://t.co/kVMDoGDcLQ,0
1667,3199,10798,11079,3,3,0,0,0,I never had any friends the entire time I lived in #Virginia. No one was cool to me. I hope those white trash Southerners all die.,1
1668,16183,13897,14236,3,0,0,3,2,Praise thy lord for this season of beanies that is upon us,0
1669,7035,8358,8588,3,3,0,0,0,Can't stand that faggot.,1
1670,12894,321,326,3,0,1,2,2,"""@complex_uk: Ashley Young has tried to deny that bird s*** landed in his mouth ---&gt; http://t.co/mlr5eWgonK https://t.co/AvCHFj7reM"" hahaha",0
1671,8582,3459,3550,3,1,0,2,2,@IMNOTMAKINGITUP Hey u just followed me not long ago. Gonna nip that in da bud. like ur bio tho. U know the white devils stole our our,1
1672,3084,9504,9764,3,0,0,3,2,Good pick birds,0
1673,17284,7856,8077,3,0,0,3,2,Average is basic and basic is trash &#128514;&#128514;,0
1674,12805,23055,23538,3,0,0,3,2,YES!! RT @Merky__: NO!!! RT @HuffPostTaste Will YOU buy the new Caramel Apple flavor of Oreos? http://t.co/K8zUp4Ynzf http://t.co/AMuZaTglx8,0
1675,12,9642,9905,3,0,3,0,1,"Halloween's over, and bitches still playing roles.",1
1676,4181,12152,12461,3,0,3,0,1,"Just said cunt in front of this old lady, I kinda froze, then she yelled ""YEAH YOU TELL THAT CUNT!""
Is it too late in life to get adopted?",1
1677,9711,15550,15915,3,2,1,0,0,RT @Hype: African colored car I push niggerous whips,1
1678,8455,20938,21389,3,0,1,2,2,So am I the only cracker up playing his guitar (thank you @Tampa_Rick ) on this Saturday night?,1
1679,16581,7244,7451,3,0,0,3,2,@valerie91097 uhh messi trash . and im flattered but what was the games scorre,0
1680,11923,19556,19990,3,0,0,3,2,"RT @linnyitssn: No teabaggers, 9/11 is not about Benghazi, it's about those planes and those towers. Stop watching Fox News.",0
1681,8889,14765,15119,3,0,0,3,2,RT @ConsrvativeDiva: Must-Watch: Bill Maher Schools PBS Host Charlie Rose Over Islam's 'Illiberal Beliefs' http://t.co/5pq91jxOeV,0
1682,7337,3625,3723,3,0,3,0,1,@JawShoeeAhhh lmao you're a bitch boy,1
1683,9434,9398,9656,3,0,0,3,2,"Get here! MT @NevadaPR: #Sierra #skiers, @VirginiaCity offers a fun break from the slopes. Sweet #deal: http://t.co/otJ5Uxqbna
#TravelNevada",1
1684,9568,21299,21760,3,0,3,0,1,Technically all the niggas that touched her raped her an when she see she trendin on this bitch she callin the cops lmao,1
1685,4274,10192,10467,3,0,3,0,1,"I don't care how hot a bitch is, if her personality is shit, shes shit.",1
1686,487,7335,7545,3,3,0,0,0,@xZimpx @Prophzilla This is Twitter. Not only are you a fag but you're also retarded.,1
1687,17294,14290,14632,3,1,2,0,1,RT @BadNewsAli: You really are a faggot if you say that match was bad. Stop watching,1
1688,5002,21653,22116,3,2,1,0,0,Them queer ass shorts Rabchenko got on,1
1689,1581,19411,19841,3,0,0,3,2,"RT @kathyislovely: 'che wigga! RT ""@wigga32: If she puts up with you it's because she loves you, now make it worth her while&amp; love her back&#8230;",0
1690,8986,5458,5616,3,2,1,0,0,@aasthaxoxo oh shut your mouth i was talkin about the morning you fag,1
1691,1174,134,135,3,0,3,0,1,"""@Goofstroop: You a woulda coulda shoulda ass hoe &#128563;&#128586;""",1
1692,16817,7246,7453,3,2,1,0,0,"@valonfox13 not no but hell no, when blk. stop sayin nigger I will, what they can have I can have. this is america",1
1693,14384,1420,1450,3,2,1,0,0,&#8220;@MoffettMM: Just got done with my last final and I'm walkin around campus like I own this place&#8221; queer.,1
1694,19727,6305,6486,3,0,1,2,2,@juniorshabidoo also Nack which autocorrect changed so I'm putting my phone in the trash and going to sleep,1
1695,3759,14669,15019,3,2,1,0,0,RT @CheyenneWright_: @villasenor_30 it means you're a faggot lol,1
1696,6479,22694,23172,3,0,1,2,2,When did it become cool to ne stupid? This teabagger debate is slim on facts at best.,1
1697,2767,4226,4350,3,0,0,3,2,"@NYRKelsMads 
I be wishin you was local. I takes you to da Yankee game and spoil you",1
1698,4308,245,247,3,0,3,0,1,"""@SukMySweetness: money only impress the simple broke bitches""",1
1699,6514,21552,22014,3,0,0,3,2,The family of Ron O'Neal needs to sue Wu-Tang for that trash song they released in his name.,0
1700,6217,4192,4315,3,0,0,3,2,@Mr_Ritchie_J 5 of us decided to drink Everclear and go to a Yankees game.. Only two made it to their seat,1
1701,17685,3945,4062,6,0,0,6,2,"@Liveitupjersey BWAHAAAA I just choked on an Oreo cookie!
I'M figuring, this may have something to do with it! http://t.co/62S7BgMYPX",0
1702,6701,11020,11303,3,0,0,3,2,I want Oreos!! Who can help me,0
1703,5470,5201,5356,3,0,0,3,2,@Yankees Only good thing about this season. #FireCashman .,1
1704,19494,12317,12629,3,2,1,0,0,Late night phone convos with my hoomie that nigga a gook,1
1705,12275,10363,10641,3,0,3,0,1,I got hella hoes,1
1706,8970,16151,16521,3,0,3,0,1,RT @LavarWalker: Old bitches love having a garden...,1
1707,8839,20198,20643,3,0,0,3,2,RT @tj_curtin: A birds eye view of today's #harvest14 activities. Thanks @BrentJFF for the great camera work! http://t.co/RgETR4tV4S,0
1708,10201,4812,4952,3,2,1,0,0,@SweetKixx u see a lame in that pic ofmine due to your infatuation with niggers. Im Hebrew i fite the children of satan in the streets,1
1709,8509,23469,23960,3,2,1,0,0,You're just another nigguh.,0
1710,15447,9554,9814,3,0,3,0,1,Gotchya bitch,1
1711,11797,2128,2172,3,2,1,0,0,"'Damn you, whitey!' You'll get a kick out of the 'newest form of white privilege' http://t.co/zLpFZsITOm",1
1712,2224,16957,17345,3,0,0,3,2,"RT @ProBirdRights: dear Mr. Science: If human so ""better,"" how come they can't be bird? oh I'm sorry was that too LOGIC for you????",1
1713,8964,12587,12900,3,2,1,0,0,Lol RT @JayFucknHarris: Youuuuu got niggas but I don't got bitches,1
1714,13496,6333,6515,3,0,0,3,2,@kamkamluvsblk Yeah one called me a race traitor lol,0
1715,14553,17805,18207,3,0,1,2,2,"RT @TooFab: Finally! Warner Bros. making superhero films starring a woman, person of color and actor who identifies as ""queer"" http://t.co/&#8230;",1
